time,distance (cm)
0.0,1009
0.01,1009
0.02,1009
0.03,1009
0.04,1009
0.05,1009
0.06,1009
0.07,1009
0.08,1009
0.09,1009
0.1,1009
0.11,1009
0.12,1009
0.13,1009
0.14,1009
0.15,1009
0.16,1009
0.17,1009
0.18,1009
0.19,1009
0.2,1009
0.21,1009
0.22,1009
0.23,1009
0.24,1009
0.25,1009
0.26,1009
0.27,1009
0.28,1009
0.29,1009
0.3,1009
0.31,1009
0.32,1009
0.33,1009
0.34,1009
0.35000000000000003,1009
0.36,1009
0.37,1009
0.38,1009
0.39,1009
0.4,1009
0.41000000000000003,1009
0.42,1009
0.43,1009
0.44,1009
0.45,1009
0.46,1009
0.47000000000000003,1009
0.48,1009
0.49,1009
0.5,1009
0.51,1009
0.52,1009
0.53,1009
0.54,1009
0.55,1009
0.56,1009
0.5700000000000001,1009
0.58,1009
0.59,1009
0.6,1009
0.61,1009
0.62,1009
0.63,1009
0.64,1009
0.65,1009
0.66,1009
0.67,1009
0.68,1009
0.6900000000000001,1009
0.7000000000000001,1009
0.71,1009
0.72,1009
0.73,1009
0.74,1009
0.75,1009
0.76,1009
0.77,1009
0.78,1009
0.79,1009
0.8,1009
0.81,1009
0.8200000000000001,1009
0.8300000000000001,1009
0.84,1009
0.85,1009
0.86,1009
0.87,1009
0.88,1009
0.89,1009
0.9,1009
0.91,1009
0.92,1009
0.93,1009
0.9400000000000001,1009
0.9500000000000001,1009
0.96,1009
0.97,1009
0.98,1009
0.99,1009
1.0,1009
1.01,1009
1.02,1009
1.03,1009
1.04,1009
1.05,1009
1.06,1009
1.07,1009
1.08,1009
1.09,1009
1.1,1009
1.11,1009
1.12,1009
1.1300000000000001,1009
1.1400000000000001,1009
1.1500000000000001,1009
1.16,1009
1.17,1009
1.18,1009
1.19,1009
1.2,1009
1.21,1009
1.22,1009
1.23,1009
1.24,1009
1.25,1009
1.26,1009
1.27,1009
1.28,1009
1.29,1009
1.3,1009
1.31,1009
1.32,1009
1.33,1009
1.34,1009
1.35,1009
1.36,1009
1.37,1009
1.3800000000000001,1009
1.3900000000000001,1009
1.4000000000000001,1009
1.41,1009
1.42,1009
1.43,1009
1.44,1009
1.45,1009
1.46,1009
1.47,1009
1.48,1009
1.49,1009
1.5,1009
1.51,1009
1.52,1009
1.53,1009
1.54,1009
1.55,1009
1.56,1009
1.57,1009
1.58,1009
1.59,1009
1.6,1009
1.61,1009
1.62,1009
1.6300000000000001,1009
1.6400000000000001,1009
1.6500000000000001,1009
1.6600000000000001,1009
1.67,1009
1.68,1009
1.69,1009
1.7,1009
1.71,1009
1.72,1009
1.73,1009
1.74,1009
1.75,1009
1.76,1009
1.77,1009
1.78,1009
1.79,1009
1.8,1009
1.81,1009
1.82,1009
1.83,1009
1.84,1009
1.85,1009
1.86,1009
1.87,1009
1.8800000000000001,1009
1.8900000000000001,1009
1.9000000000000001,1009
1.9100000000000001,1009
1.92,1009
1.93,1009
1.94,1009
1.95,1009
1.96,1009
1.97,1009
1.98,1009
1.99,1009
2.0,1009
2.0100000000000002,1009
2.02,1009
2.0300000000000002,1009
2.04,1009
2.05,1009
2.06,1009
2.07,1009
2.08,1009
2.09,1009
2.1,1009
2.11,1009
2.12,1009
2.13,1009
2.14,1009
2.15,1009
2.16,1009
2.17,1009
2.18,1009
2.19,1009
2.2,1009
2.21,1009
2.22,1009
2.23,1009
2.24,1009
2.25,1009
2.2600000000000002,1009
2.27,1009
2.2800000000000002,1009
2.29,1009
2.3000000000000003,1009
2.31,1009
2.32,1009
2.33,1009
2.34,1009
2.35,1009
2.36,1009
2.37,1009
2.38,1009
2.39,1009
2.4,1009
2.41,1009
2.42,1009
2.43,1009
2.44,1009
2.45,1009
2.46,1009
2.47,1009
2.48,1009
2.49,1009
2.5,1009
2.5100000000000002,1009
2.52,1009
2.5300000000000002,1009
2.54,1009
2.5500000000000003,1009
2.56,1009
2.57,1009
2.58,1009
2.59,1009
2.6,1009
2.61,1009
2.62,1009
2.63,1009
2.64,1009
2.65,1009
2.66,1009
2.67,1009
2.68,1009
2.69,1009
2.7,1009
2.71,1009
2.72,1009
2.73,1009
2.74,1009
2.75,1009
2.7600000000000002,1009
2.77,1009
2.7800000000000002,1009
2.79,1009
2.8000000000000003,1009
2.81,1009
2.82,1009
2.83,1009
2.84,1009
2.85,1009
2.86,1009
2.87,1009
2.88,1009
2.89,1009
2.9,1009
2.91,1009
2.92,1009
2.93,1009
2.94,1009
2.95,1009
2.96,1009
2.97,1009
2.98,1009
2.99,1009
3.0,1009
3.0100000000000002,1009
3.02,1009
3.0300000000000002,1009
3.04,1009
3.0500000000000003,1009
3.06,1009
3.0700000000000003,1009
3.08,1009
3.09,1009
3.1,1009
3.11,1009
3.12,1009
3.13,1009
3.14,1009
3.15,1009
3.16,1009
3.17,1009
3.18,1009
3.19,1009
3.2,1009
3.21,1009
3.22,1009
3.23,1009
3.24,1009
3.25,1009
3.2600000000000002,1009
3.27,1009
3.2800000000000002,1009
3.29,1009
3.3000000000000003,1009
3.31,1009
3.3200000000000003,1009
3.33,1009
3.34,1009
3.35,1009
3.36,1009
3.37,1009
3.38,1009
3.39,1009
3.4,1009
3.41,1009
3.42,1009
3.43,1009
3.44,1009
3.45,1009
3.46,1009
3.47,1009
3.48,1009
3.49,1009
3.5,1009
3.5100000000000002,1009
3.52,1009
3.5300000000000002,1009
3.54,1009
3.5500000000000003,1009
3.56,1009
3.5700000000000003,1009
3.58,1009
3.59,1009
