time,distance (cm)
0.0,1021
0.01,1021
0.02,1021
0.03,1021
0.04,1021
0.05,1021
0.06,1021
0.07,1021
0.08,1021
0.09,1021
0.1,1021
0.11,1021
0.12,1021
0.13,1021
0.14,1021
0.15,1021
0.16,1021
0.17,1021
0.18,1021
0.19,1021
0.2,1021
0.21,1021
0.22,1021
0.23,1021
0.24,1021
0.25,1021
0.26,1021
0.27,1021
0.28,1021
0.29,1021
0.3,1021
0.31,1021
0.32,1021
0.33,1021
0.34,1021
0.35000000000000003,1021
0.36,1021
0.37,1021
0.38,1021
0.39,1021
0.4,1021
0.41000000000000003,1021
0.42,1021
0.43,1021
0.44,1021
0.45,1021
0.46,1021
0.47000000000000003,1021
0.48,1021
0.49,1021
0.5,1021
0.51,1021
0.52,1021
0.53,1021
0.54,1021
0.55,1021
0.56,1021
0.5700000000000001,1021
0.58,1021
0.59,1021
0.6,1021
0.61,1021
0.62,1021
0.63,1021
0.64,1021
0.65,1021
0.66,1021
0.67,1021
0.68,1021
0.6900000000000001,1021
0.7000000000000001,1021
0.71,1021
0.72,1021
0.73,1021
0.74,1021
0.75,1021
0.76,1021
0.77,1021
0.78,1021
0.79,1021
0.8,1021
0.81,1021
0.8200000000000001,1021
0.8300000000000001,1021
0.84,1021
0.85,1021
0.86,1021
0.87,1021
0.88,1021
0.89,1021
0.9,1021
0.91,1021
0.92,1021
0.93,1021
0.9400000000000001,1021
0.9500000000000001,1021
0.96,1021
0.97,1021
0.98,1021
0.99,1021
1.0,1021
1.01,1021
1.02,1021
1.03,1021
1.04,1021
1.05,1021
1.06,1021
1.07,1021
1.08,1021
1.09,1021
1.1,1021
1.11,1021
1.12,1021
1.1300000000000001,1021
1.1400000000000001,1021
1.1500000000000001,1021
1.16,1021
1.17,1021
1.18,1021
1.19,1021
1.2,1021
1.21,1021
1.22,1021
1.23,1021
1.24,1021
1.25,1021
1.26,1021
1.27,1021
1.28,1021
1.29,1021
1.3,1021
1.31,1021
1.32,1021
1.33,1021
1.34,1021
1.35,1021
1.36,1021
1.37,1021
1.3800000000000001,1021
1.3900000000000001,1021
1.4000000000000001,1021
1.41,1021
1.42,1021
1.43,1021
1.44,1021
1.45,1021
1.46,1021
1.47,1021
1.48,1021
1.49,1021
1.5,1021
1.51,1021
1.52,1021
1.53,1021
1.54,1021
1.55,1021
1.56,1021
1.57,1021
1.58,1021
1.59,1021
1.6,1021
1.61,1021
1.62,1021
1.6300000000000001,1021
1.6400000000000001,1021
1.6500000000000001,1021
1.6600000000000001,1021
1.67,1021
1.68,1021
1.69,1021
1.7,1021
1.71,1021
1.72,1021
1.73,1021
1.74,1021
1.75,1021
1.76,1021
1.77,1021
1.78,1021
1.79,1021
1.8,1021
1.81,1021
1.82,1021
1.83,1021
1.84,1021
1.85,1021
1.86,1021
1.87,1021
1.8800000000000001,1021
1.8900000000000001,1021
1.9000000000000001,1021
1.9100000000000001,1021
1.92,1021
1.93,1021
1.94,1021
1.95,1021
1.96,1021
1.97,1021
1.98,1021
1.99,1021
2.0,1021
2.0100000000000002,1021
2.02,1021
2.0300000000000002,1021
2.04,1021
2.05,1021
2.06,1021
2.07,1021
2.08,1021
2.09,1021
2.1,1021
2.11,1021
2.12,1021
2.13,1021
2.14,1021
2.15,1021
2.16,1021
2.17,1021
2.18,1021
2.19,1021
2.2,1021
2.21,1021
2.22,1021
2.23,1021
2.24,1021
2.25,1021
2.2600000000000002,1021
2.27,1021
2.2800000000000002,1021
2.29,1021
2.3000000000000003,1021
2.31,1021
2.32,1021
2.33,1021
2.34,1021
2.35,1021
2.36,1021
2.37,1021
2.38,1021
2.39,1021
2.4,1021
2.41,1021
2.42,1021
2.43,1021
2.44,1021
2.45,1021
2.46,1021
2.47,1021
2.48,1021
2.49,1021
2.5,1021
2.5100000000000002,1021
2.52,1021
2.5300000000000002,1021
2.54,1021
2.5500000000000003,1021
2.56,1021
2.57,1021
2.58,1021
2.59,1021
2.6,1021
2.61,1021
2.62,1021
2.63,1021
2.64,1021
2.65,1021
2.66,1021
2.67,1021
2.68,1021
2.69,1021
2.7,1021
2.71,1021
2.72,1021
2.73,1021
2.74,1021
2.75,1021
2.7600000000000002,1021
2.77,1021
2.7800000000000002,1021
2.79,1021
2.8000000000000003,1021
2.81,1021
2.82,1021
2.83,1021
2.84,1021
2.85,1021
2.86,1021
2.87,1021
2.88,1021
2.89,1021
2.9,1021
2.91,1021
2.92,1021
2.93,1021
2.94,1021
2.95,1021
2.96,1021
2.97,1021
2.98,1021
2.99,1021
3.0,1021
3.0100000000000002,1021
3.02,1021
3.0300000000000002,1021
3.04,1021
3.0500000000000003,1021
3.06,1021
3.0700000000000003,1021
3.08,1021
3.09,1021
3.1,1021
3.11,1021
3.12,1021
3.13,1021
3.14,1021
3.15,1021
3.16,1021
3.17,1021
3.18,1021
3.19,1021
3.2,1021
3.21,1021
3.22,1021
3.23,1021
3.24,1021
3.25,1021
3.2600000000000002,1021
3.27,1021
3.2800000000000002,1021
3.29,1021
3.3000000000000003,1021
3.31,1021
3.3200000000000003,1021
3.33,1021
3.34,1021
3.35,1021
3.36,1021
3.37,1021
3.38,1021
3.39,1021
3.4,1021
3.41,1021
3.42,1021
3.43,1021
3.44,1021
3.45,1021
3.46,1021
3.47,1021
3.48,1021
3.49,1021
3.5,1021
3.5100000000000002,1021
3.52,1021
3.5300000000000002,1021
3.54,1021
3.5500000000000003,1021
3.56,1021
3.5700000000000003,1021
3.58,1021
3.59,1021
3.6,1021
3.61,1021
3.62,1021
3.63,1021
3.64,1021
3.65,1021
3.66,1021
3.67,1021
3.68,1021
3.69,1021
3.7,1021
3.71,1021
3.72,1021
3.73,1021
3.74,1021
3.75,1021
3.7600000000000002,1021
3.77,1021
3.7800000000000002,1021
3.79,1021
3.8000000000000003,1021
3.81,1021
3.8200000000000003,1021
3.83,1021
3.84,1021
3.85,1021
3.86,1021
3.87,1021
3.88,1021
3.89,1021
3.9,1021
3.91,1021
3.92,1021
3.93,1021
3.94,1021
3.95,1021
3.96,1021
3.97,1021
3.98,1021
3.99,1021
4.0,1021
4.01,1021
4.0200000000000005,1021
4.03,1021
4.04,1021
4.05,1021
4.0600000000000005,1021
4.07,1021
4.08,1021
4.09,1021
4.1,1021
4.11,1021
4.12,1021
4.13,1021
4.14,1021
