0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7.11430286698962,7.069800998755594,6.5690080842037135,5.746176797151329,4.782044481763644,3.8458794561052287,3.0543211819817944,2.4593366098508826,2.061871833811175,1.838434810382085,1.7675123335285332,1.8475592367083427,2.1029257750762627,2.576174986187233,3.306494488341724,4.297556229753343,5.485113465736248,6.721102376047595,7.790274273263636,8.463160388062759,8.56932763341895
7.143345952475153,7.098176727131582,6.594851530963097,5.7682924495870935,4.8000785232505,3.860222659956852,3.065827270604077,2.4689952999925926,2.0705579097092186,1.8467941184426582,1.7759833114533616,1.8564880721060477,2.112715052742677,2.5874002537306002,3.319926896896776,4.314049317900634,5.505356868433151,6.745309498067621,7.817927355864125,8.492945736231867,8.59933275559246
7.170919241637777,7.125079326406939,6.619312150962317,5.789184244880013,4.817081392938309,3.8737274023038335,3.076663379157786,2.47811607475603,2.0787992572519323,1.8547653884439648,1.7840887479942462,1.8650385294543685,2.12207210684894,2.5980897698029066,3.332662989499656,4.329628951560145,5.524427974824528,6.76807623511648,7.843909119140597,8.52091503720892,8.62749945496908
7.197012646364193,7.150498863186012,6.642380788116715,5.808844199091187,4.83304638757801,3.886388117247211,3.0868247827969357,2.4866947166513,2.086591884653404,1.8623446655526397,1.7918246210418383,1.8732064565371394,2.130992577773777,2.6082388312304268,3.3446975134085917,4.34428908800919,5.542319755992859,6.789394517576659,7.868210616338086,8.547058864140798,8.65381839101437
7.221617249902327,7.174426579737878,6.6640493912674295,5.827265306717662,4.847967627543505,3.8981999061421266,3.096307285644165,2.4947274272904134,2.0939321405076017,1.869528286557514,1.7991871800030121,1.8809879823727464,2.1394724312263795,2.6178431454365594,3.356025758597013,4.358024405631276,5.5590261166473685,6.809257429769155,7.890824245060193,8.57136925511631,8.678281709296849
7.244725313336432,7.19685490043404,6.684311020199324,5.844441546050828,4.861840061472361,3.909158541623414,3.105107224400308,2.5022108307980435,2.1008167171717322,1.8763128833188703,1.8061729493339211,1.888379520803476,2.1475079618615345,2.626898834086354,3.3666435614812147,4.370830307816839,5.574541899283505,6.827659214401566,7.911743751940409,8.593839717892548,8.700883046029604
7.266330280448958,7.217777436567112,6.703159850137851,5.860367883189205,4.874659469776121,3.9192604707189953,3.1132214712356334,2.5091419766589,2.1072426536980027,1.8826953858358393,1.8127787317202768,1.8953777737186186,2.155095796466133,2.6354024361818205,3.376547307912235,4.382702925876672,5.588862887055559,6.844595275418563,7.930964235446514,8.614465232582464,8.721617530540348
7.286426780966012,7.237188989547171,6.720591174721674,5.875040274702584,4.886422467017353,3.9285028170482197,3.120647435959786,2.515518341998508,2.1132073383102283,1.888673024928075,1.8190016109007965,1.901979733907303,2.1622328967132796,2.6433509106046884,3.385733935429249,4.393639120965993,5.601985805361104,6.860062179254136,7.948482146818104,8.633242252304203,8.740481785670749
7.305010632186433,7.255085552475807,6.7366014074509035,5.88845566894713,4.897126503152771,3.9368833821040745,3.1273830674688567,2.5213378332952354,2.1187085104226075,1.8942433345285816,1.8248389541304595,1.9081826875377192,2.168916561481028,2.6507416381043325,3.394200934773163,4.403636485019091,5.613908322138562,6.874057654488249,7.964295289141,8.650168701796813,8.757473926110121
7.322078838997635,7.271464310100919,6.75118808161372,5.900612006033758,4.906769863643944,3.944400645619984,3.133426854469391,2.526598787522534,2.123744262198834,1.8994041535852817,1.830288414280852,1.9139842162600897,2.175144428733588,2.657572422729633,3.4019463506605354,4.412693340696362,5.624629046881585,6.886580589913505,7.978402814565867,8.665243974010858,8.772593554672413
7.337629592284521,7.286323637158519,6.764349848697113,5.911508216454557,4.915351668439333,3.9510537650236297,3.138777825480539,2.5312999727214103,2.128313039650588,1.9041536275696425,1.8353479315755643,1.9193821989314381,2.1809144769636517,2.6638414927045955,3.4089687818193517,4.420808740347427,5.634147528376458,6.897631031020597,7.9908052196820245,8.678468924686324,8.785841756529532
7.3516622657408215,7.299663095110904,6.7760864752904215,5.921144218374763,4.9228718698335285,3.9568425739820268,3.1434355481169223,2.535440588004241,2.132413643275308,1.9084902095914142,1.840015734959277,1.9243748129609017,2.1862250261953156,2.6695475007485765,3.4152673802895652,4.427982463995957,5.642464251171208,6.907210174914281,8.001504339060858,8.689845864934243,8.797221091417867
7.364177411095362,7.3114834272936156,6.78639883849322,5.929520913600274,4.929331249211744,3.9617675800438037,3.1474001276561716,2.539020262992126,2.1360452282340128,1.9124126611192542,1.8442903430998354,1.9289605352750308,2.1910747385478815,2.674689523843024,3.4208418499927347,4.434215016353605,5.64958063078745,6.915320363674697,8.010503336986934,8.699378551842136,8.806735583838924
7.375176751768706,7.321786552486696,6.795288919841961,5.936640182233209,4.9347314126897235,3.965829961386347,3.150672204896425,2.542039056689002,2.1392073040707844,1.9159200523077338,1.8481705650232898,1.9331381429032095,2.1954626183616224,2.679267062447656,3.4256924445764207,4.439507622872357,5.655499007688455,6.921965076181718,8.017806697398209,8.707072177127214,8.814390711278678
7.384663174978679,7.3305755569286815,6.802759797772634,5.942504876030581,4.939074785661349,3.9690315626771797,3.153252953310436,2.5444974557968427,2.141899733976389,1.9190117619319491,1.851655500382534,1.9369067131840216,2.1993880118873985,2.683280039170012,3.4298199645403913,4.443862224846392,5.660222640019247,6.927148918423028,8.023420212060207,8.712933353865028,8.820193390474092
7.392640722316128,7.337854684794754,6.808815638639389,5.9471188104835155,4.94236460626824,3.971374890060593,3.1551440755042357,2.5463963724772594,2.1441227335993216,1.9216874769316705,1.854744539360849,1.9402656235940658,2.2028506065428157,2.686728796893333,3.4332257536529873,4.4472814735762745,5.663755695136802,6.9308776123093665,8.027350967002345,8.716970101324769,8.8241519617589
7.399114578815188,7.343629327163325,6.81346168631184,5.9504867556368914,4.944604917807696,3.9728631052821886,3.1563477989895836,2.54773714156587,2.1458768694084247,1.923947191567658,1.8574373622122948,1.943214551201405,2.2058504297383665,2.6896140963686825,3.4359116946673147,4.4497687236100925,5.66610323995074,6.933157983023245,8.029607327247817,8.719191827946077,8.826276171524343
7.4040910605450945,7.347906009498113,6.8167042503763495,5.95261442567159,4.945800560097276,3.9735000189655723,3.1568668712807284,2.5485215172467806,2.1471630566119986,1.9257912061934834,1.8597339384415568,1.9457534717464946,2.2083878472778,2.6919371132782106,3.437880204348203,4.451328025077824,5.667271230096993,6.933997944930101,8.030198919871598,8.7196093124956,8.826577152834085
7.407577600753258,7.350692377675542,6.818550692969212,5.953508467273819,4.945957159816235,3.973290083057009,3.156704554327205,2.5487516691955294,2.147982556639153,1.927220125646865,1.8616345256264777,1.9478826583540954,2.2104635613376913,2.6936994347774,3.439134227822107,4.45196411513682,5.667266497969184,6.93340648608349,8.029136615424237,8.718234683444825,8.825067404235886
7.409582734592032,7.351997182589896,6.819009414272077,5.953176446818188,4.945081119845868,3.9722383824553478,3.1558646182956105,2.548430178199759,2.1483369741899123,1.9282348572652006,1.863139667887125,1.9496026798803197,2.2120786080319257,2.694903055525042,3.4396772322633313,4.451682408547968,5.666096739634352,6.931393651358465,8.026432507762012,8.715081396614131,8.821760766815853
7.410116082464024,7.351830263371177,6.818089836702384,5.951626836393331,4.943179607632684,3.9703506258459784,3.1543513347144523,2.547560031267853,2.148228253861345,1.9288366085306412,1.864250194005879,1.9509143988995803,2.2132343545675512,2.6955503732106054,3.4395131999311457,4.450488987403546,5.663770500661807,6.927970524249738,8.02209989232688,8.710164211130833,8.816672399544352
7.409188332023371,7.350202529253205,6.815802387833932,5.94886899870092,4.9402605425999475,3.9676331357590153,3.1521694689973065,2.54614461623664,2.1476586763577243,1.9290268843506775,1.8649672152035939,1.9518189693368482,2.21393249599912,2.6956441835895135,3.438646620573456,4.4483905900293506,5.660297160895695,6.923149207373579,8.01615324292247,8.703499163752253,8.809818752965604
