0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9843189907503384,0.9851618120019746,0.9855242836206615,0.9855551531114776,0.9852488382548841,0.9845568848044518,0.9830106285047803,0.9792014702655706,0.9711269045585528,0.9267093899712872,0.897336100852597,0.9610176654874208,0.9708503892707913,0.9786653090363018,0.9844947104336853,0.9883418040701609,0.9909581869153923,0.9928553782759546,0.9942845414249852,1.0
1.0,0.9842268814544604,0.9851353665004093,0.9856172472772186,0.9858557939292416,0.985908210176312,0.9857689289574757,0.9851384737598166,0.9829711197632307,0.9775058198398733,0.9591404664333983,0.9643262408081258,0.9670201220724614,0.9817516679994732,0.9860894881705206,0.9890103859993349,0.9909939765844578,0.9924484476495014,0.9936015902920965,0.994557122916352,1.0
1.0,0.9843719033724521,0.985304060857942,0.9858338920979469,0.9861462405122832,0.9863401570448327,0.9864362838388374,0.9863416853706731,0.9857134708909009,0.9843010662573621,0.9809505859914042,0.9768270874158053,0.9758469378707039,0.988176065012131,0.9912292240906163,0.9925618110031122,0.9933655958210023,0.9939997698094173,0.9945680058163069,0.9951067889178129,1.0
1.0,0.9846456098413169,0.9855523522687634,0.9860626109488076,0.9863351056690545,0.9865023080867394,0.9865948471020735,0.9866200105231793,0.9866363731948801,0.9866632125726972,0.9855117162755237,0.9815474922402491,0.9829099100436565,0.9901762358541347,0.9933631273336134,0.9943052383721226,0.9947046115117567,0.9950042945125426,0.9952956441398952,0.9956064051561738,1.0
1.0,0.9850408290868452,0.9859403032368574,0.986480641558486,0.9867830909968741,0.9870250955791753,0.9872543706093897,0.9874931776306994,0.9878520550873444,0.9882895891579376,0.9875562340363252,0.9847549740045488,0.9862793936304206,0.9916981566151469,0.99435090644691,0.995092978499986,0.9953708790278755,0.9955630276918623,0.9957498641415508,0.9959595056139758,1.0
1.0,0.9855951567451966,0.9865371103697661,0.9871931720032726,0.9876328481612016,0.9880800892356575,0.9885942087567666,0.9891738240117088,0.9898459234366861,0.9905569895137961,0.9906604526211611,0.9897324307676792,0.990788403943658,0.9936011806086403,0.9950365521973177,0.9955020261078787,0.9957091261340849,0.9958586009415578,0.9960039661756572,0.9961702019312701,1.0
1.0,0.986311269050218,0.98730961809214,0.9880915411600242,0.9886546286655239,0.9892636651289701,0.9899741661056024,0.9907561532033932,0.9915689427551057,0.9923636046985087,0.9929386468139461,0.9931612611177373,0.9938226148456901,0.9948610763593196,0.995450445669824,0.9957156080254637,0.9958717643369808,0.9959957766369896,0.9961206725458722,0.9962674451420597,1.0
1.0,0.9871469298997929,0.9881853063428173,0.9890526312034347,0.9896582000375349,0.9903114610233057,0.9910609968378941,0.9918595588938055,0.9926423033680856,0.993369786163424,0.9939936308424352,0.9944790920495575,0.9949363223389561,0.9953589793045609,0.9956364279898895,0.9958072939907555,0.9959276072996264,0.9960314640570709,0.9961429796981538,0.9962799886106397,1.0
1.0,0.9880253080465032,0.9890841399779233,0.990002209634096,0.9905907472374536,0.9912146667614822,0.9919205113901681,0.9926525492025045,0.9933409102450448,0.9939562262217808,0.9944869195026871,0.9949221984637286,0.9952667528070752,0.9955250332552783,0.9957022984479103,0.9958224181565105,0.9959128679464342,0.9959981443463989,0.9960987066662588,0.9962299695500288,1.0
