0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.999999999999726,0.9999999999997216,0.9999999999997178,0.9999999999997151,0.9999999999997129,0.9999999999997125,0.9999999999997122,0.9999999999997126,0.9999999999997137,0.9999999999997151,0.9999999999997176,0.9999999999997199,0.9999999999997213,0.9999999999997236,0.9999999999997247,0.9999999999997258,0.9999999999997261,0.9999999999997247,0.9999999999997242,0.9999999999997227,0.9999999999997202,0.9999999999997168,0.9999999999997132,0.9999999999997085,0.9999999999997018,0.9999999999996929,0.9999999999996826,0.9999999999996707,0.9999999999996566,0.9999999999996421,0.9999999999996272,0.9999999999996106,0.9999999999995905,0.9999999999995641,0.9999999999995289,0.999999999999489,0.9999999999994466,0.9999999999994039,0.9999999999993529,0.9999999999992772,0.9999999999991601,0.9999999999990403,0.9999999999988695,0.9999999999986731,0.9999999999984854,0.9999999999982097,0.999999999997893,0.9999999999975886,0.9999999999968632,0.9999999999960196,0.9999999999968102,0.9999999999974842,0.9999999999978936,0.9999999999981903,0.999999999998463,0.9999999999987006,0.9999999999988979,0.9999999999990896,0.9999999999992119,0.999999999999311,0.9999999999993824,0.9999999999994339,0.9999999999994724,0.999999999999505,0.999999999999536,0.9999999999995672,0.9999999999995967,0.9999999999996222,0.9999999999996425,0.9999999999996588,0.9999999999996719,0.999999999999683,0.9999999999996911,0.9999999999996966,0.9999999999997008,0.9999999999997042,0.9999999999997072,0.9999999999997096,0.9999999999997118,0.9999999999997128,0.9999999999997137,0.9999999999997133,0.9999999999997111,0.9999999999997099,0.9999999999997078,0.9999999999997059,0.9999999999997027,0.9999999999996992,0.9999999999996962,0.9999999999996945,0.9999999999996928,0.9999999999996908,0.999999999999689,0.9999999999996887,0.9999999999996892,0.9999999999996907,0.9999999999996935,0.9999999999996978,0.9999999999997028,1.0
1.0,0.9999999999997253,0.9999999999997209,0.9999999999997169,0.9999999999997143,0.9999999999997128,0.9999999999997115,0.9999999999997117,0.9999999999997126,0.999999999999714,0.9999999999997157,0.9999999999997174,0.999999999999719,0.9999999999997214,0.9999999999997233,0.9999999999997243,0.9999999999997257,0.9999999999997266,0.9999999999997258,0.999999999999726,0.9999999999997251,0.9999999999997229,0.9999999999997203,0.9999999999997179,0.999999999999714,0.9999999999997088,0.9999999999997009,0.9999999999996912,0.9999999999996791,0.999999999999664,0.9999999999996497,0.9999999999996378,0.9999999999996264,0.9999999999996123,0.9999999999995942,0.9999999999995713,0.9999999999995441,0.9999999999995131,0.999999999999475,0.9999999999994219,0.9999999999993398,0.9999999999992867,0.9999999999992328,0.9999999999991468,0.9999999999990301,0.9999999999989034,0.9999999999986924,0.9999999999983958,0.9999999999981999,0.9999999999981242,0.999999999998195,0.999999999998295,0.9999999999983183,0.9999999999983781,0.9999999999985578,0.9999999999988318,0.9999999999990209,0.999999999999171,0.9999999999992518,0.9999999999992786,0.9999999999993885,0.9999999999994585,0.9999999999995001,0.9999999999995293,0.9999999999995531,0.999999999999575,0.9999999999995978,0.99999999999962,0.9999999999996401,0.9999999999996556,0.9999999999996683,0.9999999999996791,0.9999999999996882,0.9999999999996956,0.9999999999997001,0.9999999999997046,0.9999999999997077,0.9999999999997107,0.9999999999997123,0.9999999999997142,0.999999999999715,0.9999999999997157,0.9999999999997151,0.9999999999997131,0.9999999999997109,0.9999999999997086,0.9999999999997062,0.9999999999997029,0.9999999999996994,0.9999999999996966,0.9999999999996939,0.9999999999996922,0.9999999999996902,0.9999999999996879,0.9999999999996876,0.9999999999996885,0.99999999999969,0.999999999999693,0.9999999999996964,0.9999999999997015,1.0
1.0,0.9999999999997261,0.9999999999997208,0.999999999999718,0.9999999999997157,0.9999999999997135,0.9999999999997127,0.999999999999713,0.9999999999997136,0.999999999999715,0.9999999999997171,0.9999999999997191,0.9999999999997203,0.999999999999723,0.9999999999997252,0.9999999999997268,0.999999999999728,0.9999999999997295,0.9999999999997292,0.99999999999973,0.9999999999997301,0.9999999999997288,0.9999999999997273,0.9999999999997257,0.9999999999997237,0.9999999999997199,0.9999999999997138,0.9999999999997065,0.999999999999697,0.9999999999996856,0.9999999999996734,0.999999999999663,0.9999999999996527,0.999999999999641,0.9999999999996274,0.9999999999996108,0.9999999999995898,0.9999999999995645,0.9999999999995327,0.999999999999494,0.999999999999449,0.9999999999994016,0.9999999999993522,0.9999999999992902,0.999999999999198,0.9999999999990813,0.999999999998879,0.9999999999986264,0.9999999999984798,0.9999999999984415,0.9999999999985509,0.9999999999985982,0.9999999999987057,0.9999999999987694,0.9999999999988374,0.9999999999990031,0.9999999999991656,0.9999999999993106,0.9999999999993864,0.9999999999994258,0.9999999999994733,0.9999999999995174,0.9999999999995539,0.9999999999995811,0.9999999999996012,0.9999999999996175,0.9999999999996323,0.9999999999996471,0.999999999999661,0.9999999999996729,0.9999999999996828,0.9999999999996921,0.9999999999997004,0.999999999999706,0.9999999999997099,0.9999999999997141,0.999999999999717,0.9999999999997188,0.99999999999972,0.9999999999997214,0.9999999999997209,0.9999999999997202,0.9999999999997197,0.9999999999997171,0.9999999999997142,0.9999999999997115,0.9999999999997086,0.9999999999997051,0.999999999999701,0.9999999999996977,0.9999999999996958,0.9999999999996936,0.9999999999996914,0.999999999999689,0.9999999999996888,0.9999999999996896,0.9999999999996908,0.9999999999996934,0.9999999999996971,0.9999999999997017,1.0
1.0,0.9999999999997266,0.9999999999997224,0.9999999999997197,0.9999999999997173,0.9999999999997156,0.9999999999997145,0.9999999999997147,0.9999999999997157,0.9999999999997173,0.9999999999997196,0.9999999999997219,0.9999999999997228,0.999999999999726,0.9999999999997283,0.9999999999997299,0.9999999999997319,0.9999999999997337,0.9999999999997341,0.9999999999997357,0.9999999999997364,0.9999999999997362,0.9999999999997352,0.9999999999997347,0.999999999999734,0.9999999999997314,0.999999999999727,0.9999999999997218,0.9999999999997152,0.9999999999997075,0.9999999999996988,0.9999999999996885,0.9999999999996784,0.9999999999996679,0.9999999999996567,0.9999999999996426,0.9999999999996251,0.9999999999996028,0.9999999999995761,0.9999999999995441,0.9999999999995076,0.9999999999994683,0.9999999999994263,0.999999999999377,0.9999999999993036,0.9999999999991964,0.9999999999991188,0.9999999999989849,0.9999999999989027,0.9999999999988184,0.9999999999987158,0.9999999999987458,0.9999999999989112,0.9999999999989735,0.9999999999989795,0.9999999999991533,0.9999999999993175,0.9999999999993954,0.9999999999994642,0.9999999999995127,0.9999999999995497,0.9999999999995802,0.9999999999996043,0.9999999999996223,0.999999999999636,0.9999999999996456,0.9999999999996534,0.9999999999996627,0.9999999999996741,0.9999999999996844,0.9999999999996956,0.999999999999706,0.9999999999997145,0.9999999999997189,0.9999999999997229,0.999999999999726,0.9999999999997282,0.9999999999997295,0.9999999999997293,0.9999999999997293,0.9999999999997283,0.9999999999997272,0.9999999999997256,0.999999999999723,0.9999999999997193,0.9999999999997157,0.9999999999997125,0.9999999999997085,0.9999999999997046,0.9999999999997015,0.9999999999996989,0.9999999999996965,0.9999999999996935,0.9999999999996914,0.9999999999996912,0.9999999999996912,0.9999999999996921,0.9999999999996944,0.9999999999996981,0.9999999999997036,1.0
1.0,0.9999999999997284,0.9999999999997249,0.9999999999997217,0.9999999999997201,0.999999999999718,0.9999999999997171,0.999999999999717,0.9999999999997183,0.9999999999997201,0.9999999999997224,0.9999999999997249,0.9999999999997266,0.9999999999997295,0.9999999999997323,0.9999999999997341,0.999999999999736,0.9999999999997384,0.9999999999997397,0.9999999999997407,0.9999999999997427,0.9999999999997432,0.9999999999997431,0.9999999999997433,0.9999999999997428,0.999999999999742,0.9999999999997387,0.999999999999735,0.99999999999973,0.9999999999997246,0.9999999999997171,0.9999999999997086,0.9999999999997,0.9999999999996914,0.9999999999996813,0.9999999999996687,0.9999999999996522,0.999999999999632,0.9999999999996116,0.99999999999959,0.9999999999995649,0.9999999999995333,0.9999999999994891,0.9999999999994187,0.9999999999993633,0.9999999999993342,0.9999999999993053,0.999999999999238,0.999999999999122,0.9999999999989981,0.9999999999989564,0.9999999999989975,0.9999999999990816,0.9999999999991606,0.9999999999992047,0.9999999999993134,0.9999999999994112,0.9999999999994695,0.999999999999521,0.999999999999563,0.9999999999995957,0.9999999999996201,0.9999999999996365,0.9999999999996503,0.9999999999996614,0.9999999999996697,0.9999999999996761,0.9999999999996835,0.999999999999692,0.9999999999997005,0.9999999999997106,0.9999999999997203,0.9999999999997287,0.9999999999997318,0.9999999999997348,0.9999999999997375,0.9999999999997392,0.9999999999997393,0.9999999999997385,0.9999999999997383,0.9999999999997362,0.9999999999997345,0.9999999999997317,0.9999999999997287,0.9999999999997247,0.9999999999997208,0.9999999999997173,0.9999999999997126,0.9999999999997086,0.999999999999706,0.9999999999997028,0.9999999999997,0.9999999999996965,0.9999999999996947,0.999999999999694,0.9999999999996938,0.9999999999996954,0.9999999999996972,0.9999999999997001,0.9999999999997055,1.0
1.0,0.9999999999997305,0.9999999999997272,0.9999999999997242,0.9999999999997224,0.999999999999721,0.9999999999997203,0.9999999999997201,0.9999999999997218,0.9999999999997237,0.9999999999997258,0.9999999999997282,0.9999999999997308,0.9999999999997334,0.999999999999736,0.9999999999997384,0.9999999999997409,0.9999999999997429,0.9999999999997451,0.9999999999997464,0.999999999999749,0.9999999999997503,0.9999999999997509,0.999999999999751,0.999999999999751,0.9999999999997509,0.9999999999997485,0.9999999999997458,0.9999999999997423,0.999999999999738,0.999999999999733,0.9999999999997259,0.9999999999997191,0.9999999999997118,0.9999999999997028,0.9999999999996924,0.9999999999996784,0.9999999999996624,0.9999999999996464,0.9999999999996305,0.9999999999996133,0.9999999999995917,0.9999999999995604,0.9999999999995093,0.9999999999994531,0.9999999999994246,0.999999999999402,0.9999999999993749,0.9999999999993258,0.9999999999992348,0.9999999999992097,0.9999999999992815,0.9999999999993328,0.9999999999993726,0.9999999999994069,0.9999999999994362,0.9999999999994597,0.999999999999476,0.999999999999528,0.9999999999995592,0.999999999999595,0.9999999999996342,0.9999999999996514,0.9999999999996664,0.9999999999996804,0.9999999999996912,0.9999999999996997,0.9999999999997085,0.9999999999997162,0.9999999999997228,0.99999999999973,0.9999999999997362,0.9999999999997418,0.999999999999744,0.9999999999997463,0.999999999999748,0.9999999999997492,0.9999999999997489,0.9999999999997471,0.9999999999997463,0.9999999999997438,0.9999999999997414,0.9999999999997377,0.9999999999997344,0.99999999999973,0.9999999999997263,0.9999999999997226,0.9999999999997176,0.9999999999997133,0.9999999999997105,0.9999999999997071,0.9999999999997039,0.9999999999997002,0.9999999999996988,0.9999999999996976,0.9999999999996978,0.9999999999996989,0.9999999999997006,0.9999999999997035,0.9999999999997081,1.0
1.0,0.9999999999997329,0.99999999999973,0.999999999999727,0.9999999999997248,0.9999999999997239,0.9999999999997238,0.9999999999997236,0.9999999999997248,0.9999999999997272,0.9999999999997295,0.9999999999997319,0.9999999999997345,0.9999999999997379,0.9999999999997408,0.9999999999997425,0.9999999999997454,0.9999999999997483,0.9999999999997506,0.9999999999997521,0.999999999999755,0.9999999999997568,0.9999999999997574,0.9999999999997581,0.9999999999997584,0.999999999999759,0.999999999999757,0.9999999999997554,0.9999999999997528,0.9999999999997495,0.9999999999997462,0.999999999999741,0.9999999999997353,0.9999999999997286,0.9999999999997212,0.9999999999997127,0.9999999999997023,0.9999999999996902,0.9999999999996766,0.9999999999996625,0.9999999999996471,0.9999999999996302,0.9999999999996071,0.9999999999995727,0.9999999999995288,0.9999999999994859,0.9999999999994555,0.9999999999994384,0.9999999999994234,0.9999999999993983,0.9999999999993777,0.9999999999994055,0.9999999999994443,0.9999999999994783,0.9999999999995031,0.9999999999995123,0.9999999999995036,0.9999999999995416,0.9999999999995892,0.9999999999996191,0.9999999999996415,0.9999999999996576,0.9999999999996709,0.9999999999996851,0.9999999999996991,0.9999999999997098,0.9999999999997189,0.9999999999997271,0.9999999999997342,0.9999999999997397,0.999999999999745,0.9999999999997494,0.9999999999997541,0.9999999999997553,0.9999999999997566,0.9999999999997582,0.9999999999997583,0.9999999999997579,0.9999999999997554,0.999999999999754,0.9999999999997503,0.999999999999748,0.999999999999744,0.9999999999997402,0.9999999999997359,0.9999999999997319,0.9999999999997276,0.9999999999997228,0.9999999999997186,0.9999999999997154,0.9999999999997118,0.999999999999708,0.9999999999997045,0.999999999999703,0.9999999999997017,0.9999999999997018,0.9999999999997027,0.9999999999997045,0.9999999999997069,0.9999999999997108,1.0
1.0,0.9999999999997361,0.9999999999997321,0.9999999999997297,0.9999999999997279,0.9999999999997269,0.9999999999997271,0.9999999999997269,0.9999999999997278,0.9999999999997302,0.9999999999997329,0.9999999999997355,0.9999999999997384,0.9999999999997418,0.9999999999997443,0.999999999999747,0.9999999999997499,0.9999999999997534,0.9999999999997556,0.9999999999997574,0.9999999999997605,0.9999999999997626,0.9999999999997636,0.9999999999997651,0.9999999999997655,0.9999999999997656,0.9999999999997647,0.9999999999997632,0.9999999999997615,0.9999999999997592,0.999999999999757,0.9999999999997526,0.999999999999748,0.9999999999997421,0.9999999999997351,0.9999999999997277,0.9999999999997199,0.9999999999997098,0.9999999999996982,0.9999999999996848,0.9999999999996683,0.999999999999651,0.9999999999996323,0.9999999999996081,0.9999999999995747,0.9999999999995366,0.9999999999995064,0.9999999999994842,0.9999999999994553,0.9999999999994661,0.9999999999994904,0.9999999999995061,0.999999999999529,0.9999999999995548,0.9999999999995776,0.9999999999995937,0.9999999999996055,0.9999999999996183,0.9999999999996332,0.999999999999651,0.9999999999996685,0.999999999999683,0.9999999999996959,0.9999999999997075,0.9999999999997184,0.9999999999997271,0.9999999999997357,0.9999999999997428,0.9999999999997488,0.9999999999997535,0.9999999999997581,0.9999999999997615,0.9999999999997647,0.9999999999997657,0.9999999999997664,0.9999999999997671,0.9999999999997669,0.9999999999997649,0.9999999999997625,0.99999999999976,0.9999999999997565,0.9999999999997533,0.9999999999997496,0.9999999999997453,0.9999999999997411,0.9999999999997372,0.9999999999997324,0.9999999999997274,0.9999999999997231,0.9999999999997193,0.9999999999997161,0.9999999999997122,0.9999999999997087,0.9999999999997072,0.9999999999997058,0.9999999999997057,0.9999999999997065,0.9999999999997082,0.9999999999997106,0.9999999999997143,1.0
1.0,0.9999999999997388,0.9999999999997349,0.9999999999997327,0.9999999999997308,0.9999999999997299,0.9999999999997299,0.9999999999997304,0.9999999999997312,0.9999999999997338,0.9999999999997364,0.9999999999997393,0.9999999999997422,0.9999999999997458,0.9999999999997485,0.9999999999997515,0.9999999999997544,0.999999999999758,0.9999999999997607,0.9999999999997629,0.9999999999997656,0.9999999999997686,0.9999999999997701,0.9999999999997714,0.999999999999772,0.9999999999997726,0.9999999999997717,0.9999999999997702,0.9999999999997694,0.9999999999997674,0.9999999999997653,0.9999999999997617,0.9999999999997566,0.99999999999975,0.9999999999997423,0.9999999999997357,0.9999999999997295,0.9999999999997228,0.999999999999714,0.9999999999997018,0.999999999999685,0.9999999999996654,0.9999999999996476,0.9999999999996315,0.9999999999996143,0.9999999999995942,0.9999999999995742,0.9999999999995548,0.9999999999995391,0.9999999999995381,0.9999999999995479,0.9999999999995677,0.9999999999995871,0.9999999999996048,0.9999999999996222,0.9999999999996375,0.9999999999996487,0.9999999999996576,0.9999999999996664,0.9999999999996784,0.9999999999996911,0.9999999999997035,0.9999999999997147,0.9999999999997249,0.9999999999997344,0.9999999999997414,0.9999999999997489,0.999999999999756,0.9999999999997612,0.9999999999997656,0.9999999999997694,0.999999999999772,0.9999999999997743,0.9999999999997748,0.9999999999997745,0.9999999999997743,0.9999999999997737,0.9999999999997712,0.9999999999997683,0.9999999999997654,0.9999999999997614,0.9999999999997582,0.9999999999997544,0.9999999999997505,0.999999999999746,0.9999999999997421,0.9999999999997375,0.9999999999997324,0.9999999999997277,0.9999999999997243,0.9999999999997204,0.9999999999997159,0.9999999999997129,0.9999999999997115,0.9999999999997098,0.99999999999971,0.9999999999997105,0.9999999999997119,0.9999999999997145,0.9999999999997183,1.0
