0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9999999626382006,0.9999999446931,0.9999999239743185,0.9999998921824576,0.999999903207253,0.9999999100760467,0.9999999588102086,0.9999999761837866,0.9999999839852017,1.0
1.0,0.9999999662109609,0.9999999552233055,0.999999949192579,0.9999999375228528,0.9999999335422153,0.9999999417250242,0.9999999608794287,0.9999999752212743,0.9999999844703538,1.0
1.0,0.9999999776813799,0.9999999699910417,0.9999999642190743,0.9999999567562016,0.9999999522681385,0.9999999594325267,0.9999999700063997,0.9999999792755595,0.9999999869767695,1.0
1.0,0.9999999880695614,0.9999999823698389,0.9999999744816997,0.9999999657972307,0.9999999642820311,0.9999999700690664,0.9999999774490977,0.9999999844285258,0.9999999911750902,1.0
1.0,0.9999999956650173,0.9999999912289137,0.9999999844023896,0.9999999778935252,0.9999999764307343,0.9999999808510487,0.9999999870302693,0.999999992279821,0.9999999961433453,1.0
1.0,0.9999999990504072,0.9999999977360641,0.9999999955334161,0.9999999931781585,0.9999999923729342,0.9999999939234993,0.9999999963696135,0.9999999982913953,0.9999999992591809,1.0
1.0,0.9999999998867379,0.999999999721087,0.9999999994288185,0.9999999992041116,0.9999999992217624,0.9999999994160286,0.9999999996021464,0.9999999997475076,0.9999999998496938,1.0
1.0,0.9999999999738245,0.9999999999072082,0.9999999998273521,0.9999999998535961,0.9999999999378937,0.999999999966931,0.9999999999281025,0.9999999998814312,0.999999999906554,1.0
1.0,0.9999999999972706,0.9999999999892192,0.9999999999810973,0.9999999999855915,0.9999999999951465,0.9999999999983271,0.9999999999949393,0.999999999988846,0.9999999999890616,1.0
1.0,0.9999999999999691,0.9999999999998735,0.9999999999997803,0.9999999999998347,0.9999999999999466,0.9999999999999879,0.9999999999999603,0.9999999999998971,0.9999999999998869,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
