0,1,2,3,4,5,6,7,8,9,10
823125.0106621177,1064363.235031819,1102084.7017330183,1029684.564224847,957345.8568728361,929964.9133385376,924911.0896253032,910023.7520454149,851625.5459029544,707199.0053641029,479533.17873803916
976388.8984387291,1272710.2913150252,1317869.931259981,1212367.329720324,1099177.2268837646,1057366.711521094,1067541.1533258671,1074691.7648273367,1026718.8185599674,868747.5604045028,597540.6706067701
956040.7096467013,1254620.1850774908,1294082.7070837526,1163367.5282823192,1024845.4665301349,979570.317008801,1000094.2571191128,1018188.0469259752,990760.6425688392,862473.6419374053,606472.0851565708
890243.6627399217,1153593.998130688,1166661.2576364588,1018371.5194886863,875088.6002077489,830723.2688302003,844229.6846063598,857974.8571734417,853166.7422775656,773136.6024938286,561465.4396163232
825130.8259344866,1038534.2196711866,1018314.3704391168,865011.3101788445,731796.6490495066,689766.5681213222,693791.017998988,704263.775925949,713878.8144538061,665306.6679163134,494697.8473290487
726415.2668271189,889583.063470482,844408.2892161825,699145.4434867391,586551.7338890732,557883.9793174026,569701.6596100809,585087.9663059602,591189.2541629603,542660.8890939922,399811.25931598304
579277.4080712228,699026.6675492554,640805.0325318953,511450.8078816951,430585.84151916835,432589.1270038325,466567.24890275334,485596.98051530524,472621.48898602213,406938.6224273959,285147.075906429
414384.3196205293,504493.24688403215,449301.20696356805,341196.7443638634,293152.15830960084,328844.3414844646,384956.0085620137,401874.43698273826,366492.0469205271,285786.860468383,183478.4530625777
284905.66672807466,359063.19361889845,319403.5511536877,233878.94768210707,203495.22459329214,254597.3725467702,324018.7369648976,340044.27078141144,290904.94632472174,204982.2747771281,119274.18532531043
215693.04699883668,279673.2072484304,253879.37350210376,186708.5494808579,161297.00544692038,210630.96035619013,282605.78768358345,299815.73126791016,248574.47906007344,168010.13168191534,95802.78071093101
183992.09296375618,236334.1971626274,214642.29720061866,162822.89608122496,147069.99813082183,193666.94623450263,257036.31195432952,267987.77335502894,219563.27819470334,153144.41532923788,95359.73226354572
158443.58582922086,197448.9529895353,175953.81300399118,142052.56771306435,144112.09718115302,187749.39513811734,230804.32570950815,225348.81645601612,178070.29618482667,127813.57869435816,87026.478843936
126003.51795645042,154217.42570262705,138612.85323382865,125274.7025138882,140241.82229354922,170603.4439419072,187212.8545261275,167254.07836564985,123408.99639692019,86837.28246084464,61934.71145313207
83717.7340178886,103288.21248413456,98450.71179719406,101506.95562942287,118269.46044076826,130962.8375448592,129361.22508896627,108490.67942129177,76644.96887308639,53979.89622949092,41356.35904412453
41186.45599075148,52180.85677951407,54326.369814846934,63114.05322854972,75384.43842438824,79832.34398893025,77545.52142858434,67921.75260296154,52253.56054262539,43021.06988492686,38618.25690713445
13778.993191092693,18113.33947682146,20841.45405363288,26984.628396251,33980.87298550092,38971.84530424524,44885.19830346554,47498.41520003842,43789.501506585846,43560.48209907809,43608.69246642415
3007.2873916474437,4134.525738831905,5295.682112521684,7671.307233433105,10992.789850007157,16487.032701617023,25801.59850715727,33282.244501621375,36112.54919368797,41944.12801680185,45053.23720045417
421.0510642316975,610.5422673638571,879.2605142011689,1476.5884006819228,2788.867817665233,6217.565227373869,12495.662385366331,18628.154921868576,24628.258239820814,34765.52675669476,40324.081311123104
37.59166381944342,58.09636366390927,96.30419010038791,207.47746936095382,604.1657680868248,1877.962696429857,4373.457958919271,7675.238120252292,13454.038709782812,23258.96510204784,28729.441051322327
2.1368806305581383,3.5763405841353855,7.275796909098579,23.89364268080647,107.29259584014437,402.52438929659564,1056.985600656138,2377.8741001672115,5681.020896043785,11331.887639719387,14507.188971697979
0.0774089607209948,0.1450142314007157,0.4201065492961036,2.3470676774150703,13.90313227352394,58.132013386941715,181.22233006702047,566.1350457087536,1723.4214013382696,3711.1227386235364,4831.179719907539
0.0017948661980484017,0.004091694422822836,0.020828779375485267,0.17901309731942816,1.2177788159038319,5.69879866855794,23.23362703250513,100.17464055101848,351.85646170252346,784.8576752358224,1029.124502751608
2.703448648873107e-05,9.078919541402471e-05,0.0008766156546682678,0.009514365121054148,0.07076777663371647,0.39740069242382137,2.2725151978797347,12.356339310988565,46.55878738542827,105.44225850487443,138.67493023036766
