0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9999999435018578,0.9999999273181461,0.9999999050287506,0.9999998647094188,0.9999998751905059,0.9999998861910033,0.9999999252575262,0.9999999416197001,0.9999999526293745,1.0
1.0,0.9999999368546967,0.9999999273703265,0.9999999186278038,0.9999999085002599,0.9999999084488949,0.9999999221850167,0.9999999343713613,0.9999999451216048,0.9999999560048091,1.0
1.0,0.9999999318521168,0.9999999304592209,0.9999999309426003,0.9999999288887917,0.9999999318826743,0.9999999411817556,0.9999999482902474,0.9999999537641929,0.9999999615361219,1.0
1.0,0.999999930284023,0.9999999329247213,0.9999999386682368,0.9999999408597636,0.9999999446185909,0.9999999509685112,0.9999999573756951,0.999999961274644,0.9999999660624332,1.0
1.0,0.9999999328689565,0.9999999345373979,0.999999943001379,0.99999994864701,0.9999999524336991,0.9999999566763431,0.9999999613999201,0.9999999645699363,0.9999999685433136,1.0
1.0,0.9999999386154204,0.9999999373184346,0.9999999461319776,0.999999953661906,0.9999999578579714,0.9999999608231047,0.9999999640095684,0.9999999664379489,0.9999999697849525,1.0
1.0,0.9999999449764146,0.999999941280337,0.9999999487712166,0.999999957038161,0.9999999616951679,0.9999999639010286,0.9999999660876949,0.9999999680745906,0.9999999709725932,1.0
1.0,0.9999999504626621,0.9999999461511115,0.9999999518986115,0.9999999594800765,0.9999999644240152,0.9999999664123588,0.9999999678091326,0.9999999695086034,0.9999999726587651,1.0
1.0,0.999999955672265,0.9999999516704278,0.9999999557416828,0.9999999617227533,0.9999999663534496,0.9999999684483865,0.9999999693402427,0.999999970667285,0.999999974272095,1.0
1.0,0.9999999606212393,0.9999999571357414,0.9999999598042648,0.9999999640744541,0.9999999679340061,0.9999999700741726,0.9999999707340927,0.9999999716757269,0.9999999754107802,1.0
1.0,0.9999999650406185,0.9999999619234358,0.9999999635505005,0.9999999665031026,0.9999999696073719,0.9999999716556434,0.9999999721905528,0.999999972765347,0.9999999763914825,1.0
1.0,0.9999999689816641,0.9999999659992209,0.9999999668847851,0.9999999689975309,0.9999999716190641,0.9999999735368462,0.9999999739055894,0.9999999740611133,0.9999999774555295,1.0
1.0,0.9999999725011076,0.9999999695741218,0.9999999699611332,0.9999999715723277,0.999999973917612,0.9999999757152277,0.999999975901203,0.9999999756180097,0.9999999785680037,1.0
1.0,0.9999999755619704,0.9999999727540794,0.9999999728604192,0.9999999741636512,0.9999999762979419,0.9999999779791905,0.9999999780872905,0.9999999774976983,0.9999999798274541,1.0
1.0,0.9999999781722942,0.999999975593754,0.9999999755867559,0.9999999766852451,0.9999999786088221,0.9999999801676107,0.9999999803381588,0.9999999796834087,0.9999999814175264,1.0
1.0,0.9999999804662317,0.9999999782081412,0.9999999781823856,0.9999999791276487,0.9999999808288299,0.9999999822501089,0.9999999825448525,0.9999999820406864,0.9999999833645881,1.0
1.0,0.9999999826372945,0.9999999807360727,0.9999999807178389,0.9999999815342879,0.9999999830084729,0.9999999842722651,0.9999999846583141,0.9999999844090437,0.9999999855387411,1.0
