0,1,2,3,4,5,6,7,8,9,10
118.92308674218098,166.55528207289152,104.8190986573684,51.2560782909828,36.76158022575809,36.91165634981978,34.235594399050434,34.55163057703008,62.092972288964695,94.82499178068164,63.03268369291874
234.60607204490046,362.0765190224644,253.58978520209652,121.94384472012682,68.19855881631412,53.04619680147148,53.51652778396301,66.14095056091458,114.63840537119844,160.69284322970816,101.42784283620634
179.28714692863642,351.6522840571194,319.6557519082422,180.55463452432335,93.6335602973057,54.62860987633572,52.06859045015785,76.3505916590417,139.12720480875703,165.1695238535709,86.20514982337636
90.4405187983588,225.04512754252136,305.7515172517685,261.5511021686161,185.06843231345567,149.8051339894386,161.1332970347086,201.0134068139653,219.64910958890613,150.5966872746649,53.894323138100724
36.332738294951625,89.43536274686137,188.71853165307678,345.9416004680154,489.9336393213255,524.2858798626856,447.2117112007505,331.8308311123839,191.75552903727248,72.42309287648025,16.70882680461992
4.338083394326661,14.662546294850896,44.629333297253794,104.81595112439912,179.49221816382976,208.15472809768636,155.842298619158,77.30917343930967,29.078889730781672,9.636015600499007,2.4376396461849636
0.05163170224296642,0.40361725822762307,1.7732287414302654,4.632115768017296,7.912035924067152,8.798959975931053,6.430719847899558,3.0544877055969732,1.9261857686762125,2.70234296957293,1.8882932915932886
0.027501526926190005,0.43398385828970953,2.3329505628304754,4.9316483245286715,4.870569627972342,2.2285493135584837,1.0501949700049138,2.439460705483643,2.7303319168100937,1.0144341967888097,0.15000866632581975
0.0011166026201656887,0.018470639360149154,0.11412358192064125,0.316798950375728,0.4097846874596296,0.22642834797169553,0.2552691955083105,0.7859072661969558,0.8800605983268374,0.3107328070375526,0.0345179289925581
5.299467715554144e-07,9.741115988221474e-06,7.65254661965356e-05,0.0002849710847852564,0.00044099436713799183,0.000308500206071257,0.0008544510494122836,0.002903709928808346,0.0032570570206852134,0.0011499854776902238,0.00012770994100669118
3.0468473319784096e-12,6.842643577207925e-11,7.249070851528244e-10,3.354126808510999e-09,5.7265088970711854e-09,6.140928754461302e-09,3.474527099217883e-08,1.220671045739053e-07,1.3699448518724095e-07,4.836973338169804e-08,5.371628824952446e-09
2.263698597565922e-19,6.771296543690407e-18,9.25673386572157e-17,4.824915351678758e-16,8.828939245088726e-16,1.912648319608429e-15,1.6428144524023133e-14,5.833897588489945e-14,6.548425252689186e-14,2.312110757991564e-14,2.5676803318905165e-15
2.3327093471645606e-28,9.268873949660475e-27,1.4795006583380719e-25,8.15085997829985e-25,1.660855030070817e-24,8.637075311952513e-24,8.893327331515784e-23,3.1690098522577955e-22,3.5573369932710267e-22,1.2560216734398638e-22,1.3948562708551086e-23
3.3820160385456835e-39,1.6334963057103289e-37,2.8097358719742424e-36,1.590630621837674e-35,4.1598446556369437e-35,4.9896601962047524e-34,5.484357166129881e-33,1.956402095393316e-32,2.1961749904559578e-32,7.754238991311137e-33,8.61135532652798e-34
6.506611804501605e-52,3.478869969624777e-50,6.178439662992023e-49,3.58384328917116e-48,1.566567461675283e-47,3.4246283626738075e-46,3.8465274043312903e-45,1.372623185635359e-44,1.5408575846132547e-44,5.440449428872751e-45,6.041810586756379e-46
1.5458341874323278e-66,8.644942434872093e-65,1.556240078653002e-63,9.497303325725958e-63,9.07596526943123e-62,2.711374027631955e-60,3.0666880674938757e-59,1.0944595519738155e-58,1.2286031668365052e-58,4.337943780942705e-59,4.817439260136352e-60
4.331915212183492e-83,2.467548310253832e-81,4.47520328633395e-80,3.1321574839046613e-79,7.24324963384008e-78,2.4513936646860335e-76,2.778797826107718e-75,9.917498958264597e-75,1.1133053962265244e-74,3.9308512229701116e-75,4.3653486458261343e-76
1.400831735798294e-101,8.03844148096238e-100,1.471942185552202e-98,1.4389194196380437e-97,7.138828966985768e-96,2.5226578387694536e-94,2.8615959896037146e-93,1.0213117315124656e-92,1.1464907258880503e-92,4.0480217731858925e-93,4.495470666336886e-94
5.179327932221015e-122,2.9816112449346812e-120,5.595277644002547e-119,1.0210681179800787e-117,8.235929816894898e-116,2.9516813496534788e-114,3.349010848436866e-113,1.1952756581579918e-112,1.341776941952722e-112,4.737537040450071e-113,5.2612016411045234e-114
2.1814441653536018e-144,1.2586870644905952e-142,2.5374908790671626e-141,1.0784495791754599e-139,1.0903937107683762e-137,3.925558949987025e-136,4.45429923829842e-135,1.5897593645916647e-134,1.7846113414035838e-134,6.301093773973235e-135,6.997586429714248e-136
1.0451609649030883e-168,6.05589750144347e-167,1.484817167690752e-165,1.4960809418617477e-163,1.6457594814983378e-161,5.933465879194481e-160,6.732806053722509e-159,2.402969505622987e-158,2.6974941943284532e-158,9.524294438981523e-159,1.0577064222436486e-159
5.693582108642027e-195,3.338682517483906e-193,1.2700838080250351e-191,2.496940721219354e-189,2.825761959480394e-187,1.0192382594768206e-185,1.1565554801061816e-184,4.127800263485265e-184,4.633732238159191e-184,1.6360750759583933e-184,1.816918960455557e-185
3.5267774605801974e-223,2.1446313146521864e-221,1.686682845368308e-219,4.829319935761602e-217,5.515637379312165e-215,1.9897507667155258e-213,2.25782572258855e-212,8.058285229373807e-212,9.045964845391255e-212,3.193943210570122e-212,3.5469863597210104e-213
2.486020673315016e-253,1.6812257053987738e-251,3.184273537011527e-249,1.068248694593005e-246,1.2236380365620803e-244,4.414442569404447e-243,5.009194770585692e-242,1.7878049789171895e-241,2.006930821161054e-241,7.086057905271026e-242,7.869316727677249e-243
1.999601589188376e-285,1.778700910284779e-283,7.582618785386179e-281,2.690872753633115e-278,3.0851593509467584e-276,1.1130298799551893e-274,1.2629872594707537e-273,4.507660456892666e-273,5.0601507487965755e-273,1.7866346381914886e-273,1.9841206538983697e-274
1.85097e-319,2.861014e-317,2.1321903726e-314,7.708104067667e-312,8.8401607574003e-310,3.189270750120072e-308,3.618958203743884e-307,1.2916230695316545e-306,1.4499333978394336e-306,5.119415132577642e-307,5.68529070426459e-308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
