position 
"[0.045121533020946486, 0.035701692015827374]"
"[0.04510879758113128, 0.03567710673650148]"
"[0.045096062141316076, 0.03565252145717558]"
"[0.04508332670150087, 0.035627936177849685]"
"[0.045070591261685666, 0.03560335089852379]"
"[0.04505785582187046, 0.03557876561919789]"
"[0.045045120382055256, 0.035554180339871996]"
"[0.04503238494224005, 0.0355295950605461]"
"[0.04501964950242485, 0.035505009781220204]"
"[0.04500691406260964, 0.03548042450189431]"
"[0.04499417862279444, 0.03545583922256841]"
"[0.04498144318297923, 0.035431253943242515]"
"[0.04496870774316403, 0.03540666866391662]"
"[0.04495597230334882, 0.03538208338459072]"
"[0.04494323686353362, 0.035357498105264826]"
"[0.04493050142371841, 0.03533291282593893]"
"[0.04491776598390321, 0.03530832754661303]"
"[0.044905030544088, 0.03528374226728714]"
"[0.0448922951042728, 0.03525915698796124]"
"[0.04487955966445759, 0.035234571708635344]"
"[0.04486682422464239, 0.03520998642930945]"
"[0.04485408878482718, 0.03518540114998355]"
"[0.04484135334501198, 0.035160815870657655]"
"[0.04482861790519677, 0.03513623059133176]"
"[0.04481588246538157, 0.03511164531200586]"
"[0.04480314702556636, 0.035087060032679966]"
"[0.04479041158575116, 0.03506247475335407]"
"[0.04477767614593595, 0.035037889474028173]"
"[0.04476494070612075, 0.03501330419470228]"
"[0.04475220526630554, 0.03498871891537638]"
"[0.04473946982649034, 0.034964133636050485]"
"[0.044726734386675134, 0.03493954835672459]"
"[0.04471399894685993, 0.03491496307739869]"
"[0.044701263507044724, 0.034890377798072796]"
"[0.04468852806722952, 0.0348657925187469]"
"[0.044675792627414314, 0.034841207239421]"
"[0.04466305718759911, 0.03481662196009511]"
"[0.044650321747783904, 0.03479203668076921]"
"[0.0446375863079687, 0.034767451401443314]"
"[0.044624850868153494, 0.03474286612211742]"
"[0.04461211542833829, 0.03471828084279152]"
"[0.044599379988523084, 0.034693695563465625]"
"[0.04458664454870788, 0.03466911028413973]"
"[0.044573909108892674, 0.03464452500481383]"
"[0.04456117366907747, 0.034619939725487936]"
"[0.044548438229262265, 0.03459535444616204]"
"[0.04453570278944706, 0.03457076916683614]"
"[0.044522967349631855, 0.03454618388751025]"
"[0.04451023190981665, 0.03452159860818435]"
"[0.044497496470001445, 0.034497013328858454]"
"[0.04448476103018624, 0.03447242804953256]"
"[0.044472025590371035, 0.03444784277020666]"
"[0.04445929015055583, 0.034423257490880765]"
"[0.044446554710740625, 0.03439867221155487]"
"[0.04443381927092542, 0.03437408693222897]"
"[0.044421083831110215, 0.034349501652903076]"
"[0.04440834839129501, 0.03432491637357718]"
"[0.044395612951479806, 0.034300331094251284]"
"[0.0443828775116646, 0.03427574581492539]"
"[0.044370142071849396, 0.03425116053559949]"
"[0.04435740663203419, 0.034226575256273595]"
"[0.044344671192218986, 0.0342019899769477]"
"[0.04433193575240378, 0.0341774046976218]"
"[0.044319200312588576, 0.034152819418295906]"
"[0.04430646487277337, 0.03412823413897001]"
"[0.044293729432958166, 0.03410364885964411]"
"[0.04428099399314296, 0.03407906358031822]"
"[0.044268258553327756, 0.03405447830099232]"
"[0.04425552311351255, 0.034029893021666424]"
"[0.04424278767369735, 0.03400530774234053]"
"[0.04423005223388214, 0.03398072246301463]"
"[0.04421731679406694, 0.033956137183688735]"
"[0.04420458135425173, 0.03393155190436284]"
"[0.04419184591443653, 0.03390696662503694]"
"[0.04417911047462132, 0.033882381345711046]"
"[0.04416637503480612, 0.03385779606638515]"
"[0.04415363959499091, 0.033833210787059254]"
"[0.04414090415517571, 0.03380862550773336]"
"[0.0441281687153605, 0.03378404022840746]"
"[0.0441154332755453, 0.033759454949081565]"
"[0.04410269783573009, 0.03373486966975567]"
"[0.04408996239591489, 0.03371028439042977]"
"[0.04407722695609968, 0.033685699111103876]"
"[0.04406449151628448, 0.03366111383177798]"
"[0.04405175607646927, 0.03363652855245208]"
"[0.04403902063665407, 0.03361194327312619]"
"[0.04402628519683886, 0.03358735799380029]"
"[0.04401354975702366, 0.033562772714474394]"
"[0.04400081431720845, 0.0335381874351485]"
"[0.04398807887739325, 0.0335136021558226]"
"[0.04397534343757804, 0.033489016876496705]"
"[0.04396260799776284, 0.03346443159717081]"
"[0.043949872557947633, 0.03343984631784491]"
"[0.04393713711813243, 0.033415261038519016]"
"[0.043924401678317224, 0.03339067575919312]"
"[0.04391166623850202, 0.03336609047986722]"
"[0.043898930798686814, 0.03334150520054133]"
"[0.04388619535887161, 0.03331691992121543]"
"[0.043873459919056404, 0.033292334641889534]"
"[0.0438607244792412, 0.03326774936256364]"
"[0.043847989039425994, 0.03324316408323774]"
"[0.04383525359961079, 0.033218578803911845]"
"[0.043822518159795584, 0.03319399352458595]"
"[0.04380978271998038, 0.03316940824526005]"
"[0.043797047280165174, 0.033144822965934156]"
"[0.04378431184034997, 0.03312023768660826]"
"[0.043771576400534765, 0.033095652407282364]"
"[0.04375884096071956, 0.03307106712795647]"
"[0.043746105520904355, 0.03304648184863057]"
"[0.04373337008108915, 0.033021896569304675]"
"[0.043720634641273945, 0.03299731128997878]"
"[0.04370789920145874, 0.03297272601065288]"
"[0.043695163761643535, 0.032948140731326986]"
"[0.04368242832182833, 0.03292355545200109]"
"[0.043669692882013125, 0.03289897017267519]"
"[0.04365695744219792, 0.0328743848933493]"
"[0.043644222002382715, 0.0328497996140234]"
"[0.04363148656256751, 0.032825214334697504]"
"[0.043618751122752306, 0.03280062905537161]"
"[0.0436060156829371, 0.03277604377604571]"
"[0.043593280243121896, 0.032751458496719815]"
"[0.04358054480330669, 0.03272687321739392]"
"[0.043567809363491486, 0.03270228793806802]"
"[0.04355507392367628, 0.032677702658742126]"
"[0.043542338483861076, 0.03265311737941623]"
"[0.04352960304404587, 0.032628532100090334]"
"[0.043516867604230666, 0.03260394682076444]"
"[0.04350413216441546, 0.03257936154143854]"
"[0.043491396724600256, 0.032554776262112645]"
"[0.04347866128478505, 0.03253019098278675]"
"[0.04346592584496985, 0.03250560570346085]"
"[0.04345319040515464, 0.032481020424134956]"
"[0.04344045496533944, 0.03245643514480906]"
"[0.04342771952552423, 0.03243184986548316]"
"[0.04341498408570903, 0.03240726458615727]"
"[0.04340224864589382, 0.03238267930683137]"
"[0.04338951320607862, 0.032358094027505474]"
"[0.04337677776626341, 0.03233350874817958]"
"[0.04336404232644821, 0.03230892346885368]"
"[0.043351306886633, 0.032284338189527785]"
"[0.0433385714468178, 0.03225975291020189]"
"[0.04332583600700259, 0.03223516763087599]"
"[0.04331310056718739, 0.032210582351550096]"
"[0.04330036512737218, 0.0321859970722242]"
"[0.04328762968755698, 0.0321614117928983]"
"[0.04327489424774177, 0.03213682651357241]"
"[0.04326215880792657, 0.03211224123424651]"
"[0.04324942336811136, 0.032087655954920614]"
"[0.04323668792829616, 0.03206307067559472]"
"[0.04322395248848095, 0.03203848539626882]"
"[0.04321121704866575, 0.032013900116942925]"
"[0.04319848160885054, 0.03198931483761703]"
"[0.04318574616903534, 0.03196472955829113]"
"[0.04317301072922013, 0.031940144278965237]"
"[0.04316027528940493, 0.03191555899963934]"
"[0.043147539849589724, 0.031890973720313444]"
"[0.04313480440977452, 0.03186638844098755]"
"[0.043122068969959314, 0.03184180316166165]"
"[0.04310933353014411, 0.031817217882335755]"
"[0.043096598090328904, 0.03179263260300986]"
"[0.0430838626505137, 0.03176804732368396]"
"[0.043071127210698494, 0.031743462044358066]"
"[0.04305839177088329, 0.03171887676503217]"
"[0.043045656331068084, 0.03169429148570627]"
"[0.04303292089125288, 0.03166970620638038]"
"[0.043020185451437674, 0.03164512092705448]"
"[0.04300745001162247, 0.031620535647728584]"
"[0.042994714571807265, 0.03159595036840269]"
"[0.04298197913199206, 0.03157136508907679]"
"[0.042969243692176855, 0.031546779809750895]"
"[0.04295650825236165, 0.031522194530425]"
"[0.042943772812546445, 0.0314976092510991]"
"[0.04293103737273124, 0.031473023971773206]"
"[0.042918301932916035, 0.03144843869244731]"
"[0.04290556649310083, 0.031423853413121414]"
"[0.042892831053285625, 0.03139926813379552]"
"[0.04288009561347042, 0.03137468285446962]"
"[0.042867360173655215, 0.031350097575143725]"
"[0.04285462473384001, 0.03132551229581783]"
"[0.042841889294024806, 0.03130092701649193]"
"[0.0428291538542096, 0.031276341737166036]"
"[0.042816418414394396, 0.03125175645784014]"
"[0.04280368297457919, 0.031227171178514247]"
"[0.042790947534763986, 0.031202585899188354]"
"[0.04277821209494878, 0.03117800061986246]"
"[0.042765476655133576, 0.031153415340536568]"
"[0.04275274121531837, 0.031128830061210675]"
"[0.042740005775503166, 0.031104244781884782]"
"[0.04272727033568796, 0.03107965950255889]"
"[0.042714534895872756, 0.031055074223232997]"
"[0.04270179945605755, 0.031030488943907104]"
"[0.04268906401624235, 0.03100590366458121]"
"[0.04267632857642714, 0.030981318385255318]"
"[0.04266359313661194, 0.030956733105929425]"
"[0.04265085769679673, 0.030932147826603532]"
"[0.04263812225698153, 0.03090756254727764]"
"[0.04262538681716632, 0.030882977267951747]"
"[0.04261265137735112, 0.030858391988625854]"
"[0.04259991593753591, 0.03083380670929996]"
"[0.04258718049772071, 0.030809221429974068]"
"[0.0425744450579055, 0.030784636150648175]"
"[0.0425617096180903, 0.030760050871322282]"
"[0.04254897417827509, 0.03073546559199639]"
"[0.04253623873845989, 0.030710880312670497]"
"[0.04252350329864468, 0.030686295033344604]"
"[0.04251076785882948, 0.03066170975401871]"
"[0.04249803241901427, 0.030637124474692818]"
"[0.04248529697919907, 0.030612539195366925]"
"[0.04247256153938386, 0.030587953916041032]"
"[0.04245982609956866, 0.03056336863671514]"
"[0.04244709065975345, 0.030538783357389247]"
"[0.04243435521993825, 0.030514198078063354]"
"[0.04242161978012304, 0.03048961279873746]"
"[0.04240888434030784, 0.030465027519411568]"
"[0.04239614890049263, 0.030440442240085675]"
"[0.04238341346067743, 0.030415856960759782]"
"[0.042370678020862224, 0.03039127168143389]"
"[0.04235794258104702, 0.030366686402107997]"
"[0.042345207141231814, 0.030342101122782104]"
"[0.04233247170141661, 0.03031751584345621]"
"[0.042319736261601404, 0.030292930564130318]"
"[0.0423070008217862, 0.030268345284804425]"
"[0.042294265381970994, 0.030243760005478532]"
"[0.04228152994215579, 0.03021917472615264]"
"[0.042268794502340584, 0.030194589446826747]"
"[0.04225605906252538, 0.030170004167500854]"
"[0.042243323622710174, 0.03014541888817496]"
"[0.04223058818289497, 0.030120833608849068]"
"[0.042217852743079765, 0.030096248329523175]"
"[0.04220511730326456, 0.030071663050197282]"
"[0.042192381863449355, 0.03004707777087139]"
"[0.04217964642363415, 0.030022492491545497]"
"[0.042166910983818945, 0.029997907212219604]"
"[0.04215417554400374, 0.02997332193289371]"
"[0.042141440104188535, 0.029948736653567818]"
"[0.04212870466437333, 0.029924151374241925]"
"[0.042115969224558125, 0.029899566094916032]"
"[0.04210323378474292, 0.02987498081559014]"
"[0.042090498344927715, 0.029850395536264247]"
"[0.04207776290511251, 0.029825810256938354]"
"[0.042065027465297306, 0.02980122497761246]"
"[0.0420522920254821, 0.029776639698286568]"
"[0.042039556585666896, 0.029752054418960675]"
"[0.04202682114585169, 0.029727469139634782]"
"[0.042014085706036486, 0.02970288386030889]"
"[0.04200135026622128, 0.029678298580982997]"
"[0.041988614826406076, 0.029653713301657104]"
"[0.04197587938659087, 0.02962912802233121]"
"[0.041963143946775666, 0.029604542743005318]"
"[0.04195040850696046, 0.029579957463679425]"
"[0.041937673067145256, 0.029555372184353532]"
"[0.04192493762733005, 0.02953078690502764]"
"[0.041912202187514846, 0.029506201625701747]"
"[0.04189946674769964, 0.029481616346375854]"
"[0.04188673130788444, 0.02945703106704996]"
"[0.04187399586806923, 0.029432445787724068]"
"[0.04186126042825403, 0.029407860508398175]"
"[0.04184852498843882, 0.029383275229072282]"
"[0.04183578954862362, 0.02935868994974639]"
"[0.04182305410880841, 0.029334104670420497]"
"[0.04181031866899321, 0.029309519391094604]"
"[0.041797583229178, 0.02928493411176871]"
"[0.0417848477893628, 0.029260348832442818]"
"[0.04177211234954759, 0.029235763553116925]"
"[0.04175937690973239, 0.029211178273791032]"
"[0.04174664146991718, 0.02918659299446514]"
"[0.04173390603010198, 0.029162007715139247]"
"[0.04172117059028677, 0.029137422435813354]"
"[0.04170843515047157, 0.02911283715648746]"
"[0.04169569971065636, 0.029088251877161568]"
"[0.04168296427084116, 0.029063666597835675]"
"[0.04167022883102595, 0.029039081318509782]"
"[0.04165749339121075, 0.02901449603918389]"
"[0.04164475795139554, 0.028989910759857997]"
"[0.04163202251158034, 0.028965325480532104]"
"[0.04161928707176513, 0.02894074020120621]"
"[0.04160655163194993, 0.028916154921880318]"
"[0.041593816192134724, 0.028891569642554425]"
"[0.04158108075231952, 0.028866984363228532]"
"[0.041568345312504314, 0.02884239908390264]"
"[0.04155560987268911, 0.028817813804576747]"
"[0.041542874432873904, 0.028793228525250854]"
"[0.0415301389930587, 0.02876864324592496]"
"[0.041517403553243494, 0.028744057966599068]"
"[0.04150466811342829, 0.028719472687273175]"
"[0.041491932673613084, 0.028694887407947282]"
"[0.04147919723379788, 0.02867030212862139]"
"[0.041466461793982674, 0.028645716849295497]"
"[0.04145372635416747, 0.028621131569969604]"
"[0.041440990914352265, 0.02859654629064371]"
"[0.04142825547453706, 0.028571961011317818]"
"[0.041415520034721855, 0.028547375731991925]"
"[0.04140278459490665, 0.028522790452666032]"
"[0.041390049155091445, 0.02849820517334014]"
"[0.04137731371527624, 0.028473619894014247]"
"[0.041364578275461035, 0.028449034614688354]"
"[0.04135184283564583, 0.02842444933536246]"
"[0.041339107395830625, 0.028399864056036568]"
"[0.04132637195601542, 0.028375278776710675]"
"[0.041313636516200215, 0.028350693497384782]"
"[0.04130090107638501, 0.02832610821805889]"
"[0.041288165636569805, 0.028301522938732997]"
"[0.0412754301967546, 0.028276937659407104]"
"[0.041262694756939396, 0.02825235238008121]"
"[0.04124995931712419, 0.028227767100755318]"
"[0.041237223877308986, 0.028203181821429425]"
"[0.04122448843749378, 0.028178596542103532]"
"[0.041211752997678576, 0.02815401126277764]"
"[0.04119901755786337, 0.028129425983451747]"
"[0.041186282118048166, 0.028104840704125854]"
"[0.04117354667823296, 0.02808025542479996]"
"[0.041160811238417756, 0.028055670145474068]"
"[0.04114807579860255, 0.028031084866148175]"
"[0.041135340358787346, 0.028006499586822282]"
"[0.04112260491897214, 0.02798191430749639]"
"[0.04110986947915694, 0.027957329028170497]"
"[0.04109713403934173, 0.027932743748844604]"
"[0.04108439859952653, 0.02790815846951871]"
"[0.04107166315971132, 0.027883573190192818]"
"[0.04105892771989612, 0.027858987910866925]"
"[0.04104619228008091, 0.027834402631541032]"
"[0.04103345684026571, 0.02780981735221514]"
"[0.0410207214004505, 0.027785232072889247]"
"[0.0410079859606353, 0.027760646793563354]"
"[0.04099525052082009, 0.02773606151423746]"
"[0.04098251508100489, 0.027711476234911568]"
"[0.04096977964118968, 0.027686890955585675]"
"[0.04095704420137448, 0.027662305676259782]"
"[0.04094430876155927, 0.02763772039693389]"
"[0.04093157332174407, 0.027613135117607997]"
"[0.04091883788192886, 0.027588549838282104]"
"[0.04090610244211366, 0.02756396455895621]"
"[0.04089336700229845, 0.027539379279630318]"
"[0.04088063156248325, 0.027514794000304425]"
"[0.04086789612266804, 0.027490208720978532]"
"[0.04085516068285284, 0.02746562344165264]"
"[0.04084242524303763, 0.027441038162326747]"
"[0.04082968980322243, 0.027416452883000854]"
"[0.040816954363407223, 0.02739186760367496]"
"[0.04080421892359202, 0.027367282324349068]"
"[0.040791483483776814, 0.027342697045023175]"
"[0.04077874804396161, 0.027318111765697282]"
"[0.040766012604146404, 0.02729352648637139]"
"[0.0407532771643312, 0.027268941207045497]"
"[0.040740541724515994, 0.027244355927719604]"
"[0.04072780628470079, 0.02721977064839371]"
"[0.040715070844885584, 0.027195185369067818]"
"[0.04070233540507038, 0.027170600089741925]"
"[0.040689599965255174, 0.027146014810416032]"
"[0.04067686452543997, 0.02712142953109014]"
"[0.040664129085624764, 0.027096844251764247]"
"[0.04065139364580956, 0.027072258972438354]"
"[0.040638658205994355, 0.02704767369311246]"
"[0.04062592276617915, 0.027023088413786568]"
"[0.040613187326363945, 0.026998503134460675]"
"[0.04060045188654874, 0.026973917855134782]"
"[0.040587716446733535, 0.02694933257580889]"
"[0.04057498100691833, 0.026924747296482997]"
"[0.040562245567103125, 0.026900162017157104]"
"[0.04054951012728792, 0.02687557673783121]"
"[0.040536774687472715, 0.026850991458505318]"
"[0.04052403924765751, 0.026826406179179425]"
"[0.040511303807842305, 0.026801820899853532]"
"[0.0404985683680271, 0.02677723562052764]"
"[0.040485832928211896, 0.026752650341201747]"
"[0.04047309748839669, 0.026728065061875854]"
"[0.040460362048581486, 0.02670347978254996]"
"[0.04044762660876628, 0.026678894503224068]"
"[0.040434891168951076, 0.026654309223898175]"
"[0.04042215572913587, 0.026629723944572282]"
"[0.040409420289320666, 0.02660513866524639]"
"[0.04039668484950546, 0.026580553385920497]"
"[0.040383949409690256, 0.026555968106594604]"
"[0.04037121396987505, 0.02653138282726871]"
"[0.040358478530059846, 0.026506797547942818]"
"[0.04034574309024464, 0.026482212268616925]"
"[0.04033300765042944, 0.026457626989291032]"
"[0.04032027221061423, 0.02643304170996514]"
"[0.04030753677079903, 0.026408456430639247]"
"[0.04029480133098382, 0.026383871151313354]"
"[0.04028206589116862, 0.02635928587198746]"
"[0.04026933045135341, 0.026334700592661568]"
"[0.04025659501153821, 0.026310115313335675]"
"[0.040243859571723, 0.026285530034009782]"
"[0.0402311241319078, 0.02626094475468389]"
"[0.04021838869209259, 0.026236359475357997]"
"[0.04020565325227739, 0.026211774196032104]"
"[0.04019291781246218, 0.02618718891670621]"
"[0.04018018237264698, 0.026162603637380318]"
"[0.04016744693283177, 0.026138018358054425]"
"[0.04015471149301657, 0.026113433078728533]"
"[0.04014197605320136, 0.02608884779940264]"
"[0.04012924061338616, 0.026064262520076747]"
"[0.04011650517357095, 0.026039677240750854]"
"[0.04010376973375575, 0.02601509196142496]"
"[0.04009103429394054, 0.025990506682099068]"
"[0.04007829885412534, 0.025965921402773175]"
"[0.04006556341431013, 0.025941336123447283]"
"[0.04005282797449493, 0.02591675084412139]"
"[0.04004009253467972, 0.025892165564795497]"
"[0.04002735709486452, 0.025867580285469604]"
"[0.040014621655049314, 0.02584299500614371]"
"[0.04000188621523411, 0.025818409726817818]"
"[0.039989150775418904, 0.025793824447491925]"
"[0.0399764153356037, 0.025769239168166033]"
"[0.039963679895788494, 0.02574465388884014]"
"[0.03995094445597329, 0.025720068609514247]"
"[0.039938209016158084, 0.025695483330188354]"
"[0.03992547357634288, 0.02567089805086246]"
"[0.039912738136527674, 0.025646312771536568]"
"[0.03990000269671247, 0.025621727492210675]"
"[0.039887267256897264, 0.025597142212884783]"
"[0.03987453181708206, 0.02557255693355889]"
"[0.039861796377266855, 0.025547971654232997]"
"[0.03984906093745165, 0.025523386374907104]"
"[0.039836325497636445, 0.02549880109558121]"
"[0.03982359005782124, 0.025474215816255318]"
"[0.039810854618006035, 0.025449630536929425]"
"[0.03979811917819083, 0.025425045257603533]"
"[0.039785383738375625, 0.02540045997827764]"
"[0.03977264829856042, 0.025375874698951747]"
"[0.039759912858745215, 0.025351289419625854]"
"[0.03974717741893001, 0.02532670414029996]"
"[0.039734441979114805, 0.025302118860974068]"
"[0.0397217065392996, 0.025277533581648175]"
"[0.039708971099484396, 0.025252948302322283]"
"[0.03969623565966919, 0.02522836302299639]"
"[0.039683500219853986, 0.025203777743670497]"
"[0.03967076478003878, 0.025179192464344604]"
"[0.039658029340223576, 0.02515460718501871]"
"[0.03964529390040837, 0.02513002190569282]"
"[0.039632558460593166, 0.025105436626366925]"
"[0.03961982302077796, 0.025080851347041033]"
"[0.039607087580962756, 0.02505626606771514]"
"[0.03959435214114755, 0.025031680788389247]"
"[0.039581616701332346, 0.025007095509063354]"
"[0.03956888126151714, 0.02498251022973746]"
"[0.03955614582170194, 0.02495792495041157]"
"[0.03954341038188673, 0.024933339671085675]"
"[0.03953067494207153, 0.024908754391759783]"
"[0.03951793950225632, 0.02488416911243389]"
"[0.03950520406244112, 0.024859583833107997]"
"[0.03949246862262591, 0.024834998553782104]"
"[0.03947973318281071, 0.02481041327445621]"
"[0.0394669977429955, 0.02478582799513032]"
"[0.0394542623031803, 0.024761242715804425]"
"[0.03944152686336509, 0.024736657436478533]"
"[0.03942879142354989, 0.02471207215715264]"
"[0.03941605598373468, 0.024687486877826747]"
"[0.03940332054391948, 0.024662901598500854]"
"[0.03939058510410427, 0.02463831631917496]"
"[0.03937784966428907, 0.02461373103984907]"
"[0.03936511422447386, 0.024589145760523175]"
"[0.03935237878465866, 0.024564560481197283]"
"[0.03933964334484345, 0.02453997520187139]"
"[0.03932690790502825, 0.024515389922545497]"
"[0.03931417246521304, 0.024490804643219604]"
"[0.03930143702539784, 0.02446621936389371]"
"[0.03928870158558263, 0.02444163408456782]"
"[0.03927596614576743, 0.024417048805241925]"
"[0.03926323070595222, 0.024392463525916033]"
"[0.03925049526613702, 0.02436787824659014]"
"[0.039237759826321814, 0.024343292967264247]"
"[0.03922502438650661, 0.024318707687938354]"
"[0.039212288946691404, 0.02429412240861246]"
"[0.0391995535068762, 0.02426953712928657]"
"[0.039186818067060994, 0.024244951849960675]"
"[0.03917408262724579, 0.024220366570634783]"
"[0.039161347187430584, 0.02419578129130889]"
"[0.03914861174761538, 0.024171196011982997]"
"[0.039135876307800174, 0.024146610732657104]"
"[0.03912314086798497, 0.02412202545333121]"
"[0.039110405428169764, 0.02409744017400532]"
"[0.03909766998835456, 0.024072854894679425]"
"[0.039084934548539355, 0.024048269615353533]"
"[0.03907219910872415, 0.02402368433602764]"
"[0.039059463668908945, 0.023999099056701747]"
"[0.03904672822909374, 0.023974513777375854]"
"[0.039033992789278535, 0.02394992849804996]"
"[0.03902125734946333, 0.02392534321872407]"
"[0.039008521909648125, 0.023900757939398175]"
"[0.03899578646983292, 0.023876172660072283]"
"[0.038983051030017715, 0.02385158738074639]"
"[0.03897031559020251, 0.023827002101420497]"
"[0.038957580150387305, 0.023802416822094604]"
"[0.0389448447105721, 0.02377783154276871]"
"[0.038932109270756896, 0.02375324626344282]"
"[0.03891937383094169, 0.023728660984116925]"
"[0.038906638391126486, 0.023704075704791033]"
"[0.03889390295131128, 0.02367949042546514]"
"[0.038881167511496076, 0.023654905146139247]"
"[0.03886843207168087, 0.023630319866813354]"
"[0.038855696631865666, 0.02360573458748746]"
"[0.03884296119205046, 0.02358114930816157]"
"[0.038830225752235256, 0.023556564028835675]"
"[0.03881749031242005, 0.023531978749509783]"
"[0.038804754872604846, 0.02350739347018389]"
"[0.03879201943278964, 0.023482808190857997]"
"[0.038779283992974437, 0.023458222911532104]"
"[0.03876654855315923, 0.02343363763220621]"
"[0.03875381311334403, 0.02340905235288032]"
"[0.03874107767352882, 0.023384467073554425]"
"[0.03872834223371362, 0.023359881794228533]"
"[0.03871560679389841, 0.02333529651490264]"
"[0.03870287135408321, 0.023310711235576747]"
"[0.038690135914268, 0.023286125956250854]"
"[0.0386774004744528, 0.02326154067692496]"
"[0.03866466503463759, 0.02323695539759907]"
"[0.03865192959482239, 0.023212370118273176]"
"[0.03863919415500718, 0.023187784838947283]"
"[0.03862645871519198, 0.02316319955962139]"
"[0.03861372327537677, 0.023138614280295497]"
"[0.03860098783556157, 0.023114029000969604]"
"[0.03858825239574636, 0.02308944372164371]"
"[0.03857551695593116, 0.02306485844231782]"
"[0.03856278151611595, 0.023040273162991926]"
"[0.03855004607630075, 0.023015687883666033]"
"[0.03853731063648554, 0.02299110260434014]"
"[0.03852457519667034, 0.022966517325014247]"
"[0.03851183975685513, 0.022941932045688354]"
"[0.03849910431703993, 0.02291734676636246]"
"[0.03848636887722472, 0.02289276148703657]"
"[0.03847363343740952, 0.022868176207710676]"
"[0.038460897997594314, 0.022843590928384783]"
"[0.03844816255777911, 0.02281900564905889]"
"[0.038435427117963904, 0.022794420369732997]"
"[0.0384226916781487, 0.022769835090407104]"
"[0.038409956238333494, 0.02274524981108121]"
"[0.03839722079851829, 0.02272066453175532]"
"[0.038384485358703084, 0.022696079252429426]"
"[0.03837174991888788, 0.022671493973103533]"
"[0.038359014479072674, 0.02264690869377764]"
"[0.03834627903925747, 0.022622323414451747]"
"[0.038333543599442264, 0.022597738135125854]"
"[0.03832080815962706, 0.02257315285579996]"
"[0.038308072719811855, 0.02254856757647407]"
"[0.03829533727999665, 0.022523982297148176]"
"[0.038282601840181445, 0.022499397017822283]"
"[0.03826986640036624, 0.02247481173849639]"
"[0.038257130960551035, 0.022450226459170497]"
"[0.03824439552073583, 0.022425641179844604]"
"[0.038231660080920625, 0.02240105590051871]"
"[0.03821892464110542, 0.02237647062119282]"
"[0.038206189201290215, 0.022351885341866926]"
"[0.03819345376147501, 0.022327300062541033]"
"[0.038180718321659805, 0.02230271478321514]"
"[0.0381679828818446, 0.022278129503889247]"
"[0.038155247442029395, 0.022253544224563354]"
"[0.03814251200221419, 0.02222895894523746]"
"[0.038129776562398986, 0.02220437366591157]"
"[0.03811704112258378, 0.022179788386585676]"
"[0.038104305682768576, 0.022155203107259783]"
"[0.03809157024295337, 0.02213061782793389]"
"[0.038078834803138166, 0.022106032548607997]"
"[0.03806609936332296, 0.022081447269282104]"
"[0.038053363923507756, 0.02205686198995621]"
"[0.03804062848369255, 0.02203227671063032]"
"[0.038027893043877346, 0.022007691431304426]"
"[0.03801515760406214, 0.021983106151978533]"
"[0.038002422164246936, 0.02195852087265264]"
"[0.03798968672443173, 0.021933935593326747]"
"[0.03797695128461653, 0.021909350314000854]"
"[0.03796421584480132, 0.02188476503467496]"
"[0.03795148040498612, 0.02186017975534907]"
"[0.03793874496517091, 0.021835594476023176]"
"[0.03792600952535571, 0.021811009196697283]"
"[0.0379132740855405, 0.02178642391737139]"
"[0.0379005386457253, 0.021761838638045497]"
"[0.03788780320591009, 0.021737253358719604]"
"[0.03787506776609489, 0.02171266807939371]"
"[0.03786233232627968, 0.02168808280006782]"
"[0.03784959688646448, 0.021663497520741926]"
"[0.03783686144664927, 0.021638912241416033]"
"[0.03782412600683407, 0.02161432696209014]"
"[0.03781139056701886, 0.021589741682764247]"
"[0.03779865512720366, 0.021565156403438354]"
"[0.03778591968738845, 0.02154057112411246]"
"[0.03777318424757325, 0.02151598584478657]"
"[0.03776044880775804, 0.021491400565460676]"
"[0.03774771336794284, 0.021466815286134783]"
"[0.03773497792812763, 0.02144223000680889]"
"[0.03772224248831243, 0.021417644727482997]"
"[0.03770950704849722, 0.021393059448157104]"
"[0.03769677160868202, 0.02136847416883121]"
"[0.037684036168866814, 0.02134388888950532]"
"[0.03767130072905161, 0.021319303610179426]"
"[0.037658565289236404, 0.021294718330853533]"
"[0.0376458298494212, 0.02127013305152764]"
"[0.037633094409605994, 0.021245547772201747]"
"[0.03762035896979079, 0.021220962492875854]"
"[0.037607623529975584, 0.02119637721354996]"
"[0.03759488809016038, 0.02117179193422407]"
"[0.037582152650345174, 0.021147206654898176]"
"[0.03756941721052997, 0.021122621375572283]"
"[0.037556681770714764, 0.02109803609624639]"
"[0.03754394633089956, 0.021073450816920497]"
"[0.037531210891084354, 0.021048865537594604]"
"[0.03751847545126915, 0.02102428025826871]"
"[0.037505740011453945, 0.02099969497894282]"
"[0.03749300457163874, 0.020975109699616926]"
"[0.037480269131823535, 0.020950524420291033]"
"[0.03746753369200833, 0.02092593914096514]"
"[0.037454798252193125, 0.020901353861639247]"
"[0.03744206281237792, 0.020876768582313354]"
"[0.037429327372562715, 0.02085218330298746]"
"[0.03741659193274751, 0.02082759802366157]"
"[0.037403856492932305, 0.020803012744335676]"
"[0.0373911210531171, 0.020778427465009783]"
