0,1,2,3,4,5,6,7,8,9,10
809133.7975732574,967298.4728603839,938456.1859968143,905267.4757288162,953000.7695511096,1007932.5765450508,984409.7360951764,885097.3505400735,770852.4738153028,653642.5824281109,472557.7544081533
959350.1054862975,1131420.2362171216,1086577.9277314323,1038219.2049242781,1070996.1373670842,1112795.349254139,1100146.446470538,1034237.7573443137,942057.7031621536,815549.1854795289,594796.1487812923
945348.3406508323,1098320.5940294806,1044160.896380958,979210.4280478418,973325.6273705359,989484.7152030611,1005917.9220763658,1008075.8193846723,961673.8877340965,834096.8774134726,599448.8919478302
871414.3046464247,1008968.6149949613,958380.2092765565,870384.078103816,808157.2251686739,790326.3627745351,830509.112142668,888548.2427980638,877064.8501400285,750887.1864892514,526314.1943333083
781359.1381324864,933369.9020496028,912069.2546897418,806646.3872426747,686357.4727287327,626157.9511431787,663780.6985483891,741322.5924272892,747698.6493431487,636360.7740244276,442438.1853082557
661252.8355925235,835311.3671845968,854488.0449653509,751297.7015095289,602556.6404757333,514823.3146657494,533728.4750276067,601255.4911953419,614524.7011763533,528172.9095394457,369360.6108878652
528601.3804708781,690657.5546109595,720271.4783443831,630814.5307226693,499705.5300839673,423788.0526383191,433337.0493219351,480682.85814575525,492181.9611152179,426520.4380416434,295102.29404545925
414832.1289299144,531291.4425044727,534086.3918556572,454580.09152292664,364825.7998684602,326685.1337091107,345413.3326502116,381530.3791831052,387543.47756712744,331521.44139979663,220093.54698739224
328496.6458952603,401864.14905784454,375056.9737167614,300921.4157407655,244542.64536180574,239043.31025098125,276338.19903170475,317922.76872689766,321431.19559792895,264268.14921612904,163797.0665870333
263544.5538508333,318698.8888071838,285176.8524064243,219521.57547179828,180642.8486211475,190363.44185984618,240851.75935976376,292520.868476831,297009.068257511,235910.18943021726,138680.84615572495
209844.89211455992,265028.2048755348,244284.11700601366,194313.31189831384,166989.90806142177,179015.4887039383,224419.13157758233,269158.15411792503,271292.8645184409,215755.0663929802,128476.43317861043
157480.38375504248,213600.40118565515,210855.75299282637,182717.33605119615,170510.23737015805,181538.2244621288,206054.2099123436,222816.35166529907,213682.63144850166,172419.3161298344,108548.7493285807
105606.19827218863,154728.23394614877,165225.26459904425,159256.28116947055,166238.91023622645,181108.57099704572,186094.57252176816,172432.4485110156,147658.41460109176,118088.62903246879,79357.5875252077
62688.99132523496,99040.10890685294,113790.42680041357,121691.72588760988,143264.36017357744,164788.27574565957,162074.32706535867,133061.19575721206,99656.61371273643,77689.62653330147,57101.771397348384
33739.824902682485,56537.74153002751,67910.21407580226,77879.80155004379,101418.33094745656,124891.39599820662,124442.54662446988,97947.24309866199,68675.34922077056,55778.68535124446,47723.03083482782
16073.314416379395,27723.330929857068,33473.18799484228,39300.965036245594,55507.52631705945,74920.2070855381,80047.88816938124,65213.75607690942,47593.62853926904,44786.665267033204,45046.5206951628
6147.952006575502,10665.843132825854,12651.167542240053,14867.943949168706,23108.81400944156,35879.078798898605,43349.21093387725,38785.75811155876,32727.225510805478,38026.81971748853,42863.11546377713
1710.1137985611722,2957.2967879396556,3440.9322636934094,4130.96606338059,7497.822331696387,13984.185086369938,19399.517358981295,19756.748397370116,21350.486266165553,31141.01804475379,37688.16112217207
326.0941371932568,561.5556608992006,649.475853963905,851.5013281952718,1939.1544792010159,4314.179189999632,6723.49546574381,8125.29179992246,12169.962370208372,21465.71975537045,27077.03107031639
41.46188497501669,71.26477721149384,84.06257038861285,133.33044481855987,390.66929209598976,987.6992445886885,1703.6138268342304,2627.4578086466286,5501.560279214641,10976.827428968983,14149.43816409897
3.4737070232592657,5.985170371473025,7.512026731003288,15.977736803623928,57.870324130559766,159.037036569642,310.48410424295014,662.3656548855673,1813.1367214559548,3868.8466977906537,5039.6714966661875
0.19084223971416847,0.3320406954431736,0.47327506490139987,1.4287295636708868,5.982841471213897,17.59533675150575,41.51889870984322,126.6646435706591,412.2894692268659,909.4845849481326,1190.544005904878
0.006863605351750216,0.012215686835665578,0.021583818072406065,0.09133866897138126,0.41923226273025377,1.3443096327368407,4.1968154735714736,17.531541821935495,62.80617344834344,140.74341111514477,184.65369755832626
