time,distance (cm)
0.0,1034
0.01,1034
0.02,1034
0.03,1034
0.04,1034
0.05,1034
0.06,1034
0.07,1034
0.08,1034
0.09,1034
0.1,1034
0.11,1034
0.12,1034
0.13,1034
0.14,1034
0.15,1034
0.16,1034
0.17,1034
0.18,1034
0.19,1034
0.2,1034
0.21,1034
0.22,1034
0.23,1034
0.24,1034
0.25,1034
0.26,1034
0.27,1034
0.28,1034
0.29,1034
0.3,1034
0.31,1034
0.32,1034
0.33,1034
0.34,1034
0.35000000000000003,1034
0.36,1034
0.37,1034
0.38,1034
0.39,1034
0.4,1034
0.41000000000000003,1034
0.42,1034
0.43,1034
0.44,1034
0.45,1034
0.46,1034
0.47000000000000003,1034
0.48,1034
0.49,1034
0.5,1034
0.51,1034
0.52,1034
0.53,1034
0.54,1034
0.55,1034
0.56,1034
0.5700000000000001,1034
0.58,1034
0.59,1034
0.6,1034
0.61,1034
0.62,1034
0.63,1034
0.64,1034
0.65,1034
0.66,1034
0.67,1034
0.68,1034
0.6900000000000001,1034
0.7000000000000001,1034
0.71,1034
0.72,1034
0.73,1034
0.74,1034
0.75,1034
0.76,1034
0.77,1034
0.78,1034
0.79,1034
0.8,1034
0.81,1034
0.8200000000000001,1034
0.8300000000000001,1034
0.84,1034
0.85,1034
0.86,1034
0.87,1034
0.88,1034
0.89,1034
0.9,1034
0.91,1034
0.92,1034
0.93,1034
0.9400000000000001,1034
0.9500000000000001,1034
0.96,1034
0.97,1034
0.98,1034
0.99,1034
1.0,1034
1.01,1034
1.02,1034
1.03,1034
1.04,1034
1.05,1034
1.06,1034
1.07,1034
1.08,1034
1.09,1034
1.1,1034
1.11,1034
1.12,1034
1.1300000000000001,1034
1.1400000000000001,1034
1.1500000000000001,1034
1.16,1034
1.17,1034
1.18,1034
1.19,1034
1.2,1034
1.21,1034
1.22,1034
1.23,1034
1.24,1034
1.25,1034
1.26,1034
1.27,1034
1.28,1034
1.29,1034
1.3,1034
1.31,1034
1.32,1034
1.33,1034
1.34,1034
1.35,1034
1.36,1034
1.37,1034
1.3800000000000001,1034
1.3900000000000001,1034
1.4000000000000001,1034
1.41,1034
1.42,1034
1.43,1034
1.44,1034
1.45,1034
1.46,1034
1.47,1034
1.48,1034
1.49,1034
1.5,1034
1.51,1034
1.52,1034
1.53,1034
1.54,1034
1.55,1034
1.56,1034
1.57,1034
1.58,1034
1.59,1034
1.6,1034
1.61,1034
1.62,1034
1.6300000000000001,1034
1.6400000000000001,1034
1.6500000000000001,1034
1.6600000000000001,1034
1.67,1034
1.68,1034
1.69,1034
1.7,1034
1.71,1034
1.72,1034
1.73,1034
1.74,1034
1.75,1034
1.76,1034
1.77,1034
1.78,1034
1.79,1034
1.8,1034
1.81,1034
1.82,1034
1.83,1034
1.84,1034
1.85,1034
1.86,1034
1.87,1034
1.8800000000000001,1034
1.8900000000000001,1034
1.9000000000000001,1034
1.9100000000000001,1034
1.92,1034
1.93,1034
1.94,1034
1.95,1034
1.96,1034
1.97,1034
1.98,1034
1.99,1034
2.0,1034
2.0100000000000002,1034
2.02,1034
2.0300000000000002,1034
2.04,1034
2.05,1034
2.06,1034
2.07,1034
2.08,1034
2.09,1034
2.1,1034
2.11,1034
2.12,1034
2.13,1034
2.14,1034
2.15,1034
2.16,1034
2.17,1034
2.18,1034
2.19,1034
2.2,1034
2.21,1034
2.22,1034
2.23,1034
2.24,1034
2.25,1034
2.2600000000000002,1034
2.27,1034
2.2800000000000002,1034
2.29,1034
2.3000000000000003,1034
2.31,1034
2.32,1034
2.33,1034
2.34,1034
2.35,1034
2.36,1034
2.37,1034
2.38,1034
2.39,1034
2.4,1034
2.41,1034
2.42,1034
2.43,1034
2.44,1034
2.45,1034
2.46,1034
2.47,1034
2.48,1034
2.49,1034
2.5,1034
2.5100000000000002,1034
2.52,1034
2.5300000000000002,1034
2.54,1034
2.5500000000000003,1034
2.56,1034
2.57,1034
2.58,1034
2.59,1034
2.6,1034
2.61,1034
2.62,1034
2.63,1034
2.64,1034
2.65,1034
2.66,1034
2.67,1034
2.68,1034
2.69,1034
2.7,1034
2.71,1034
2.72,1034
2.73,1034
2.74,1034
2.75,1034
2.7600000000000002,1034
2.77,1034
2.7800000000000002,1034
2.79,1034
2.8000000000000003,1034
2.81,1034
2.82,1034
2.83,1034
2.84,1034
2.85,1034
2.86,1034
2.87,1034
2.88,1034
2.89,1034
2.9,1034
2.91,1034
2.92,1034
2.93,1034
2.94,1034
2.95,1034
2.96,1034
2.97,1034
2.98,1034
2.99,1034
3.0,1034
3.0100000000000002,1034
3.02,1034
3.0300000000000002,1034
3.04,1034
3.0500000000000003,1034
3.06,1034
3.0700000000000003,1034
3.08,1034
3.09,1034
3.1,1034
3.11,1034
3.12,1034
3.13,1034
3.14,1034
3.15,1034
3.16,1034
3.17,1034
3.18,1034
3.19,1034
3.2,1034
3.21,1034
3.22,1034
3.23,1034
3.24,1034
3.25,1034
3.2600000000000002,1034
3.27,1034
3.2800000000000002,1034
3.29,1034
3.3000000000000003,1034
3.31,1034
3.3200000000000003,1034
3.33,1034
3.34,1034
3.35,1034
3.36,1034
3.37,1034
3.38,1034
3.39,1034
3.4,1034
3.41,1034
3.42,1034
3.43,1034
3.44,1034
3.45,1034
3.46,1034
3.47,1034
3.48,1034
3.49,1034
3.5,1034
3.5100000000000002,1034
3.52,1034
3.5300000000000002,1034
3.54,1034
3.5500000000000003,1034
3.56,1034
3.5700000000000003,1034
3.58,1034
3.59,1034
3.6,1034
3.61,1034
3.62,1034
3.63,1034
3.64,1034
3.65,1034
3.66,1034
3.67,1034
3.68,1034
3.69,1034
3.7,1034
3.71,1034
3.72,1034
3.73,1034
3.74,1034
3.75,1034
3.7600000000000002,1034
3.77,1034
3.7800000000000002,1034
3.79,1034
3.8000000000000003,1034
3.81,1034
3.8200000000000003,1034
3.83,1034
3.84,1034
3.85,1034
3.86,1034
3.87,1034
3.88,1034
3.89,1034
3.9,1034
3.91,1034
3.92,1034
3.93,1034
3.94,1034
3.95,1034
3.96,1034
3.97,1034
3.98,1034
3.99,1034
4.0,1034
4.01,1034
4.0200000000000005,1034
4.03,1034
4.04,1034
4.05,1034
4.0600000000000005,1034
4.07,1034
4.08,1034
4.09,1034
4.1,1034
4.11,1034
4.12,1034
4.13,1034
4.14,1034
4.15,1034
4.16,1034
4.17,1034
4.18,1034
4.19,1034
4.2,1034
4.21,1034
4.22,1034
4.23,1034
4.24,1034
4.25,1034
4.26,1034
4.2700000000000005,1034
4.28,1034
4.29,1034
4.3,1034
4.3100000000000005,1034
4.32,1034
4.33,1034
4.34,1034
4.3500000000000005,1034
4.36,1034
4.37,1034
4.38,1034
4.39,1034
4.4,1034
4.41,1034
4.42,1034
4.43,1034
4.44,1034
4.45,1034
4.46,1034
4.47,1034
4.48,1034
4.49,1034
4.5,1034
4.51,1034
4.5200000000000005,1034
4.53,1034
4.54,1034
4.55,1034
4.5600000000000005,1034
4.57,1034
4.58,1034
4.59,1034
4.6000000000000005,1034
4.61,1034
4.62,1034
4.63,1034
4.64,1034
4.65,1034
4.66,1034
4.67,1034
4.68,1034
4.69,1034
4.7,1034
4.71,1034
4.72,1034
4.73,1034
4.74,1034
4.75,1034
4.76,1034
4.7700000000000005,1034
4.78,1034
4.79,1034
4.8,1034
4.8100000000000005,1034
4.82,1034
4.83,1034
4.84,1034
4.8500000000000005,1034
4.86,1034
4.87,1034
4.88,1034
4.89,1034
4.9,1034
4.91,1034
4.92,1034
4.93,1034
4.94,1034
4.95,1034
4.96,1034
4.97,1034
4.98,1034
4.99,1034
5.0,1034
5.01,1034
5.0200000000000005,1034
5.03,1034
5.04,1034
5.05,1034
5.0600000000000005,1034
5.07,1034
5.08,1034
5.09,1034
5.1000000000000005,1034
5.11,1034
5.12,1034
5.13,1034
5.14,1034
5.15,1034
5.16,1034
5.17,1034
5.18,1034
5.19,1034
5.2,1034
5.21,1034
5.22,1034
5.23,1034
5.24,1034
5.25,1034
5.26,1034
5.2700000000000005,1034
5.28,1034
5.29,1034
5.3,1034
5.3100000000000005,1034
5.32,1034
5.33,1034
5.34,1034
5.3500000000000005,1034
5.36,1034
5.37,1034
5.38,1034
5.39,1034
5.4,1034
5.41,1034
5.42,1034
