time,distance (cm)
0.0,1053
0.01,1053
0.02,1053
0.03,1053
0.04,1053
0.05,1053
0.06,1053
0.07,1053
0.08,1053
0.09,1053
0.1,1053
0.11,1053
0.12,1053
0.13,1053
0.14,1053
0.15,1053
0.16,1053
0.17,1053
0.18,1053
0.19,1053
0.2,1053
0.21,1053
0.22,1053
0.23,1053
0.24,1053
0.25,1053
0.26,1053
0.27,1053
0.28,1053
0.29,1053
0.3,1053
0.31,1053
0.32,1053
0.33,1053
0.34,1053
0.35000000000000003,1053
0.36,1053
0.37,1053
0.38,1053
0.39,1053
0.4,1053
0.41000000000000003,1053
0.42,1053
0.43,1053
0.44,1053
0.45,1053
0.46,1053
0.47000000000000003,1053
0.48,1053
0.49,1053
0.5,1053
0.51,1053
0.52,1053
0.53,1053
0.54,1053
0.55,1053
0.56,1053
0.5700000000000001,1053
0.58,1053
0.59,1053
0.6,1053
0.61,1053
0.62,1053
0.63,1053
0.64,1053
0.65,1053
0.66,1053
0.67,1053
0.68,1053
0.6900000000000001,1053
0.7000000000000001,1053
0.71,1053
0.72,1053
0.73,1053
0.74,1053
0.75,1053
0.76,1053
0.77,1053
0.78,1053
0.79,1053
0.8,1053
0.81,1053
0.8200000000000001,1053
0.8300000000000001,1053
0.84,1053
0.85,1053
0.86,1053
0.87,1053
0.88,1053
0.89,1053
0.9,1053
0.91,1053
0.92,1053
0.93,1053
0.9400000000000001,1053
0.9500000000000001,1053
0.96,1053
0.97,1053
0.98,1053
0.99,1053
1.0,1053
1.01,1053
1.02,1053
1.03,1053
1.04,1053
1.05,1053
1.06,1053
1.07,1053
1.08,1053
1.09,1053
1.1,1053
1.11,1053
1.12,1053
1.1300000000000001,1053
1.1400000000000001,1053
1.1500000000000001,1053
1.16,1053
1.17,1053
1.18,1053
1.19,1053
1.2,1053
1.21,1053
1.22,1053
1.23,1053
1.24,1053
1.25,1053
1.26,1053
1.27,1053
1.28,1053
1.29,1053
1.3,1053
1.31,1053
1.32,1053
1.33,1053
1.34,1053
1.35,1053
1.36,1053
1.37,1053
1.3800000000000001,1053
1.3900000000000001,1053
1.4000000000000001,1053
1.41,1053
1.42,1053
1.43,1053
1.44,1053
1.45,1053
1.46,1053
1.47,1053
1.48,1053
1.49,1053
1.5,1053
1.51,1053
1.52,1053
1.53,1053
1.54,1053
1.55,1053
1.56,1053
1.57,1053
1.58,1053
1.59,1053
1.6,1053
1.61,1053
1.62,1053
1.6300000000000001,1053
1.6400000000000001,1053
1.6500000000000001,1053
1.6600000000000001,1053
1.67,1053
1.68,1053
1.69,1053
1.7,1053
1.71,1053
1.72,1053
1.73,1053
1.74,1053
1.75,1053
1.76,1053
1.77,1053
1.78,1053
1.79,1053
1.8,1053
1.81,1053
1.82,1053
1.83,1053
1.84,1053
1.85,1053
1.86,1053
1.87,1053
1.8800000000000001,1053
1.8900000000000001,1053
1.9000000000000001,1053
1.9100000000000001,1053
1.92,1053
1.93,1053
1.94,1053
1.95,1053
1.96,1053
1.97,1053
1.98,1053
1.99,1053
2.0,1053
2.0100000000000002,1053
2.02,1053
2.0300000000000002,1053
2.04,1053
2.05,1053
2.06,1053
2.07,1053
2.08,1053
2.09,1053
2.1,1053
2.11,1053
2.12,1053
2.13,1053
2.14,1053
2.15,1053
2.16,1053
2.17,1053
2.18,1053
2.19,1053
2.2,1053
2.21,1053
2.22,1053
2.23,1053
2.24,1053
2.25,1053
2.2600000000000002,1053
2.27,1053
2.2800000000000002,1053
2.29,1053
2.3000000000000003,1053
2.31,1053
2.32,1053
2.33,1053
2.34,1053
2.35,1053
2.36,1053
2.37,1053
2.38,1053
2.39,1053
2.4,1053
2.41,1053
2.42,1053
2.43,1053
2.44,1053
2.45,1053
2.46,1053
2.47,1053
2.48,1053
2.49,1053
2.5,1053
2.5100000000000002,1053
2.52,1053
2.5300000000000002,1053
2.54,1053
2.5500000000000003,1053
2.56,1053
2.57,1053
2.58,1053
2.59,1053
2.6,1053
2.61,1053
2.62,1053
2.63,1053
2.64,1053
2.65,1053
2.66,1053
2.67,1053
2.68,1053
2.69,1053
2.7,1053
2.71,1053
2.72,1053
2.73,1053
2.74,1053
2.75,1053
2.7600000000000002,1053
2.77,1053
2.7800000000000002,1053
2.79,1053
2.8000000000000003,1053
2.81,1053
2.82,1053
2.83,1053
2.84,1053
2.85,1053
2.86,1053
2.87,1053
2.88,1053
2.89,1053
2.9,1053
2.91,1053
2.92,1053
2.93,1053
2.94,1053
2.95,1053
2.96,1053
2.97,1053
2.98,1053
2.99,1053
3.0,1053
3.0100000000000002,1053
3.02,1053
3.0300000000000002,1053
3.04,1053
3.0500000000000003,1053
3.06,1053
3.0700000000000003,1053
3.08,1053
3.09,1053
3.1,1053
3.11,1053
3.12,1053
3.13,1053
3.14,1053
3.15,1053
3.16,1053
3.17,1053
3.18,1053
3.19,1053
3.2,1053
3.21,1053
3.22,1053
3.23,1053
3.24,1053
3.25,1053
3.2600000000000002,1053
3.27,1053
3.2800000000000002,1053
3.29,1053
3.3000000000000003,1053
3.31,1053
3.3200000000000003,1053
3.33,1053
3.34,1053
3.35,1053
3.36,1053
3.37,1053
3.38,1053
3.39,1053
3.4,1053
3.41,1053
3.42,1053
3.43,1053
3.44,1053
3.45,1053
3.46,1053
3.47,1053
3.48,1053
3.49,1053
3.5,1053
3.5100000000000002,1053
3.52,1053
3.5300000000000002,1053
3.54,1053
3.5500000000000003,1053
3.56,1053
3.5700000000000003,1053
3.58,1053
3.59,1053
3.6,1053
3.61,1053
3.62,1053
3.63,1053
3.64,1053
3.65,1053
3.66,1053
3.67,1053
3.68,1053
3.69,1053
3.7,1053
3.71,1053
3.72,1053
3.73,1053
3.74,1053
3.75,1053
3.7600000000000002,1053
3.77,1053
3.7800000000000002,1053
3.79,1053
3.8000000000000003,1053
3.81,1053
3.8200000000000003,1053
3.83,1053
3.84,1053
3.85,1053
3.86,1053
3.87,1053
3.88,1053
3.89,1053
3.9,1053
3.91,1053
3.92,1053
3.93,1053
3.94,1053
3.95,1053
3.96,1053
3.97,1053
3.98,1053
3.99,1053
4.0,1053
4.01,1053
4.0200000000000005,1053
4.03,1053
4.04,1053
4.05,1053
4.0600000000000005,1053
4.07,1053
4.08,1053
4.09,1053
4.1,1053
4.11,1053
4.12,1053
4.13,1053
4.14,1053
4.15,1053
4.16,1053
4.17,1053
4.18,1053
4.19,1053
4.2,1053
4.21,1053
4.22,1053
4.23,1053
4.24,1053
4.25,1053
4.26,1053
4.2700000000000005,1053
4.28,1053
4.29,1053
4.3,1053
4.3100000000000005,1053
4.32,1053
4.33,1053
4.34,1053
4.3500000000000005,1053
4.36,1053
4.37,1053
4.38,1053
4.39,1053
4.4,1053
4.41,1053
4.42,1053
4.43,1053
4.44,1053
4.45,1053
4.46,1053
4.47,1053
4.48,1053
4.49,1053
4.5,1053
4.51,1053
4.5200000000000005,1053
4.53,1053
4.54,1053
4.55,1053
4.5600000000000005,1053
4.57,1053
4.58,1053
4.59,1053
4.6000000000000005,1053
4.61,1053
4.62,1053
4.63,1053
4.64,1053
4.65,1053
4.66,1053
4.67,1053
4.68,1053
4.69,1053
4.7,1053
4.71,1053
4.72,1053
4.73,1053
4.74,1053
4.75,1053
4.76,1053
4.7700000000000005,1053
4.78,1053
4.79,1053
4.8,1053
4.8100000000000005,1053
4.82,1053
4.83,1053
4.84,1053
4.8500000000000005,1053
4.86,1053
4.87,1053
4.88,1053
4.89,1053
4.9,1053
4.91,1053
4.92,1053
4.93,1053
4.94,1053
4.95,1053
4.96,1053
4.97,1053
4.98,1053
4.99,1053
5.0,1053
5.01,1053
5.0200000000000005,1053
5.03,1053
5.04,1053
5.05,1053
5.0600000000000005,1053
5.07,1053
5.08,1053
5.09,1053
5.1000000000000005,1053
5.11,1053
5.12,1053
5.13,1053
5.14,1053
5.15,1053
5.16,1053
5.17,1053
5.18,1053
5.19,1053
5.2,1053
5.21,1053
5.22,1053
5.23,1053
5.24,1053
5.25,1053
5.26,1053
5.2700000000000005,1053
5.28,1053
5.29,1053
5.3,1053
5.3100000000000005,1053
5.32,1053
5.33,1053
5.34,1053
5.3500000000000005,1053
5.36,1053
5.37,1053
5.38,1053
5.39,1053
5.4,1053
5.41,1053
5.42,1053
5.43,1053
5.44,1053
5.45,1053
5.46,1053
5.47,1053
5.48,1053
5.49,1053
5.5,1053
5.51,1053
5.5200000000000005,1053
5.53,1053
5.54,1053
5.55,1053
5.5600000000000005,1053
5.57,1053
5.58,1053
5.59,1053
5.6000000000000005,1053
5.61,1053
5.62,1053
5.63,1053
5.64,1053
5.65,1053
5.66,1053
5.67,1053
5.68,1053
5.69,1053
5.7,1053
5.71,1053
5.72,1053
5.73,1053
5.74,1053
5.75,1053
5.76,1053
5.7700000000000005,1053
5.78,1053
5.79,1053
5.8,1053
5.8100000000000005,1053
5.82,1053
5.83,1053
5.84,1053
5.8500000000000005,1053
5.86,1053
5.87,1053
5.88,1053
5.89,1053
5.9,1053
5.91,1053
5.92,1053
5.93,1053
5.94,1053
5.95,1053
5.96,1053
5.97,1053
5.98,1053
5.99,1053
6.0,1053
6.01,1053
6.0200000000000005,1053
6.03,1053
6.04,1053
6.05,1053
6.0600000000000005,1053
6.07,1053
6.08,1053
6.09,1053
6.1000000000000005,1053
6.11,1053
6.12,1053
6.13,1053
6.140000000000001,1053
6.15,1053
6.16,1053
6.17,1053
6.18,1053
6.19,1053
6.2,1053
6.21,1053
6.22,1053
6.23,1053
6.24,1053
6.25,1053
6.26,1053
6.2700000000000005,1053
6.28,1053
6.29,1053
6.3,1053
6.3100000000000005,1053
6.32,1053
6.33,1053
6.34,1053
6.3500000000000005,1053
6.36,1053
6.37,1053
6.38,1053
6.390000000000001,1053
6.4,1053
6.41,1053
6.42,1053
6.43,1053
6.44,1053
6.45,1053
6.46,1053
6.47,1053
6.48,1053
6.49,1053
6.5,1053
6.51,1053
6.5200000000000005,1053
6.53,1053
6.54,1053
6.55,1053
6.5600000000000005,1053
6.57,1053
6.58,1053
6.59,1053
6.6000000000000005,1053
6.61,1053
6.62,1053
6.63,1053
6.640000000000001,1053
6.65,1053
6.66,1053
6.67,1053
6.68,1053
6.69,1053
6.7,1053
6.71,1053
6.72,1053
6.73,1053
6.74,1053
6.75,1053
6.76,1053
6.7700000000000005,1053
6.78,1053
6.79,1053
6.8,1053
6.8100000000000005,1053
6.82,1053
6.83,1053
6.84,1053
6.8500000000000005,1053
6.86,1053
6.87,1053
6.88,1053
6.890000000000001,1053
6.9,1053
6.91,1053
6.92,1053
6.93,1053
6.94,1053
6.95,1053
6.96,1053
6.97,1053
6.98,1053
6.99,1053
7.0,1053
7.01,1053
7.0200000000000005,1053
7.03,1053
7.04,1053
7.05,1053
7.0600000000000005,1053
7.07,1053
7.08,1053
7.09,1053
7.1000000000000005,1053
7.11,1053
7.12,1053
7.13,1053
7.140000000000001,1053
7.15,1053
7.16,1053
7.17,1053
7.18,1053
7.19,1053
7.2,1053
7.21,1053
7.22,1053
7.23,1053
7.24,1053
7.25,1053
7.26,1053
7.2700000000000005,1053
