time,distance (cm)
0.0,1030
0.01,1030
0.02,1030
0.03,1030
0.04,1030
0.05,1030
0.06,1030
0.07,1030
0.08,1030
0.09,1030
0.1,1030
0.11,1030
0.12,1030
0.13,1030
0.14,1030
0.15,1030
0.16,1030
0.17,1030
0.18,1030
0.19,1030
0.2,1030
0.21,1030
0.22,1030
0.23,1030
0.24,1030
0.25,1030
0.26,1030
0.27,1030
0.28,1030
0.29,1030
0.3,1030
0.31,1030
0.32,1030
0.33,1030
0.34,1030
0.35000000000000003,1030
0.36,1030
0.37,1030
0.38,1030
0.39,1030
0.4,1030
0.41000000000000003,1030
0.42,1030
0.43,1030
0.44,1030
0.45,1030
0.46,1030
0.47000000000000003,1030
0.48,1030
0.49,1030
0.5,1030
0.51,1030
0.52,1030
0.53,1030
0.54,1030
0.55,1030
0.56,1030
0.5700000000000001,1030
0.58,1030
0.59,1030
0.6,1030
0.61,1030
0.62,1030
0.63,1030
0.64,1030
0.65,1030
0.66,1030
0.67,1030
0.68,1030
0.6900000000000001,1030
0.7000000000000001,1030
0.71,1030
0.72,1030
0.73,1030
0.74,1030
0.75,1030
0.76,1030
0.77,1030
0.78,1030
0.79,1030
0.8,1030
0.81,1030
0.8200000000000001,1030
0.8300000000000001,1030
0.84,1030
0.85,1030
0.86,1030
0.87,1030
0.88,1030
0.89,1030
0.9,1030
0.91,1030
0.92,1030
0.93,1030
0.9400000000000001,1030
0.9500000000000001,1030
0.96,1030
0.97,1030
0.98,1030
0.99,1030
1.0,1030
1.01,1030
1.02,1030
1.03,1030
1.04,1030
1.05,1030
1.06,1030
1.07,1030
1.08,1030
1.09,1030
1.1,1030
1.11,1030
1.12,1030
1.1300000000000001,1030
1.1400000000000001,1030
1.1500000000000001,1030
1.16,1030
1.17,1030
1.18,1030
1.19,1030
1.2,1030
1.21,1030
1.22,1030
1.23,1030
1.24,1030
1.25,1030
1.26,1030
1.27,1030
1.28,1030
1.29,1030
1.3,1030
1.31,1030
1.32,1030
1.33,1030
1.34,1030
1.35,1030
1.36,1030
1.37,1030
1.3800000000000001,1030
1.3900000000000001,1030
1.4000000000000001,1030
1.41,1030
1.42,1030
1.43,1030
1.44,1030
1.45,1030
1.46,1030
1.47,1030
1.48,1030
1.49,1030
1.5,1030
1.51,1030
1.52,1030
1.53,1030
1.54,1030
1.55,1030
1.56,1030
1.57,1030
1.58,1030
1.59,1030
1.6,1030
1.61,1030
1.62,1030
1.6300000000000001,1030
1.6400000000000001,1030
1.6500000000000001,1030
1.6600000000000001,1030
1.67,1030
1.68,1030
1.69,1030
1.7,1030
1.71,1030
1.72,1030
1.73,1030
1.74,1030
1.75,1030
1.76,1030
1.77,1030
1.78,1030
1.79,1030
1.8,1030
1.81,1030
1.82,1030
1.83,1030
1.84,1030
1.85,1030
1.86,1030
1.87,1030
1.8800000000000001,1030
1.8900000000000001,1030
1.9000000000000001,1030
1.9100000000000001,1030
1.92,1030
1.93,1030
1.94,1030
1.95,1030
1.96,1030
1.97,1030
1.98,1030
1.99,1030
2.0,1030
2.0100000000000002,1030
2.02,1030
2.0300000000000002,1030
2.04,1030
2.05,1030
2.06,1030
2.07,1030
2.08,1030
2.09,1030
2.1,1030
2.11,1030
2.12,1030
2.13,1030
2.14,1030
2.15,1030
2.16,1030
2.17,1030
2.18,1030
2.19,1030
2.2,1030
2.21,1030
2.22,1030
2.23,1030
2.24,1030
2.25,1030
2.2600000000000002,1030
2.27,1030
2.2800000000000002,1030
2.29,1030
2.3000000000000003,1030
2.31,1030
2.32,1030
2.33,1030
2.34,1030
2.35,1030
2.36,1030
2.37,1030
2.38,1030
2.39,1030
2.4,1030
2.41,1030
2.42,1030
2.43,1030
2.44,1030
2.45,1030
2.46,1030
2.47,1030
2.48,1030
2.49,1030
2.5,1030
2.5100000000000002,1030
2.52,1030
2.5300000000000002,1030
2.54,1030
2.5500000000000003,1030
2.56,1030
2.57,1030
2.58,1030
2.59,1030
2.6,1030
2.61,1030
2.62,1030
2.63,1030
2.64,1030
2.65,1030
2.66,1030
2.67,1030
2.68,1030
2.69,1030
2.7,1030
2.71,1030
2.72,1030
2.73,1030
2.74,1030
2.75,1030
2.7600000000000002,1030
2.77,1030
2.7800000000000002,1030
2.79,1030
2.8000000000000003,1030
2.81,1030
2.82,1030
2.83,1030
2.84,1030
2.85,1030
2.86,1030
2.87,1030
2.88,1030
2.89,1030
2.9,1030
2.91,1030
2.92,1030
2.93,1030
2.94,1030
2.95,1030
2.96,1030
2.97,1030
2.98,1030
2.99,1030
3.0,1030
3.0100000000000002,1030
3.02,1030
3.0300000000000002,1030
3.04,1030
3.0500000000000003,1030
3.06,1030
3.0700000000000003,1030
3.08,1030
3.09,1030
3.1,1030
3.11,1030
3.12,1030
3.13,1030
3.14,1030
3.15,1030
3.16,1030
3.17,1030
3.18,1030
3.19,1030
3.2,1030
3.21,1030
3.22,1030
3.23,1030
3.24,1030
3.25,1030
3.2600000000000002,1030
3.27,1030
3.2800000000000002,1030
3.29,1030
3.3000000000000003,1030
3.31,1030
3.3200000000000003,1030
3.33,1030
3.34,1030
3.35,1030
3.36,1030
3.37,1030
3.38,1030
3.39,1030
3.4,1030
3.41,1030
3.42,1030
3.43,1030
3.44,1030
3.45,1030
3.46,1030
3.47,1030
3.48,1030
3.49,1030
3.5,1030
3.5100000000000002,1030
3.52,1030
3.5300000000000002,1030
3.54,1030
3.5500000000000003,1030
3.56,1030
3.5700000000000003,1030
3.58,1030
3.59,1030
3.6,1030
3.61,1030
3.62,1030
3.63,1030
3.64,1030
3.65,1030
3.66,1030
3.67,1030
3.68,1030
3.69,1030
3.7,1030
3.71,1030
3.72,1030
3.73,1030
3.74,1030
3.75,1030
3.7600000000000002,1030
3.77,1030
3.7800000000000002,1030
3.79,1030
3.8000000000000003,1030
3.81,1030
3.8200000000000003,1030
3.83,1030
3.84,1030
3.85,1030
3.86,1030
3.87,1030
3.88,1030
3.89,1030
3.9,1030
3.91,1030
3.92,1030
3.93,1030
3.94,1030
3.95,1030
3.96,1030
3.97,1030
3.98,1030
3.99,1030
4.0,1030
4.01,1030
4.0200000000000005,1030
4.03,1030
4.04,1030
4.05,1030
4.0600000000000005,1030
4.07,1030
4.08,1030
4.09,1030
4.1,1030
4.11,1030
4.12,1030
4.13,1030
4.14,1030
4.15,1030
4.16,1030
4.17,1030
4.18,1030
4.19,1030
4.2,1030
4.21,1030
4.22,1030
4.23,1030
4.24,1030
4.25,1030
4.26,1030
4.2700000000000005,1030
4.28,1030
4.29,1030
4.3,1030
4.3100000000000005,1030
4.32,1030
4.33,1030
4.34,1030
4.3500000000000005,1030
4.36,1030
4.37,1030
4.38,1030
4.39,1030
4.4,1030
4.41,1030
4.42,1030
4.43,1030
4.44,1030
4.45,1030
4.46,1030
4.47,1030
4.48,1030
4.49,1030
4.5,1030
4.51,1030
4.5200000000000005,1030
4.53,1030
4.54,1030
4.55,1030
4.5600000000000005,1030
4.57,1030
4.58,1030
4.59,1030
4.6000000000000005,1030
4.61,1030
4.62,1030
4.63,1030
4.64,1030
4.65,1030
4.66,1030
4.67,1030
4.68,1030
4.69,1030
4.7,1030
4.71,1030
4.72,1030
4.73,1030
4.74,1030
4.75,1030
4.76,1030
4.7700000000000005,1030
4.78,1030
4.79,1030
4.8,1030
4.8100000000000005,1030
4.82,1030
4.83,1030
4.84,1030
4.8500000000000005,1030
4.86,1030
4.87,1030
4.88,1030
4.89,1030
4.9,1030
4.91,1030
4.92,1030
4.93,1030
4.94,1030
4.95,1030
4.96,1030
4.97,1030
4.98,1030
4.99,1030
5.0,1030
5.01,1030
5.0200000000000005,1030
5.03,1030
5.04,1030
5.05,1030
5.0600000000000005,1030
5.07,1030
5.08,1030
5.09,1030
5.1000000000000005,1030
5.11,1030
5.12,1030
5.13,1030
5.14,1030
5.15,1030
5.16,1030
5.17,1030
5.18,1030
5.19,1030
5.2,1030
5.21,1030
5.22,1030
5.23,1030
5.24,1030
5.25,1030
5.26,1030
5.2700000000000005,1030
5.28,1030
5.29,1030
5.3,1030
5.3100000000000005,1030
5.32,1030
5.33,1030
5.34,1030
5.3500000000000005,1030
5.36,1030
5.37,1030
5.38,1030
5.39,1030
5.4,1030
5.41,1030
5.42,1030
5.43,1030
5.44,1030
5.45,1030
5.46,1030
5.47,1030
5.48,1030
5.49,1030
5.5,1030
5.51,1030
5.5200000000000005,1030
5.53,1030
5.54,1030
5.55,1030
5.5600000000000005,1030
5.57,1030
5.58,1030
5.59,1030
5.6000000000000005,1030
5.61,1030
5.62,1030
5.63,1030
5.64,1030
5.65,1030
5.66,1030
5.67,1030
5.68,1030
5.69,1030
5.7,1030
5.71,1030
5.72,1030
5.73,1030
5.74,1030
5.75,1030
5.76,1030
5.7700000000000005,1030
5.78,1030
5.79,1030
5.8,1030
5.8100000000000005,1030
5.82,1030
5.83,1030
5.84,1030
5.8500000000000005,1030
5.86,1030
5.87,1030
5.88,1030
5.89,1030
5.9,1030
5.91,1030
5.92,1030
5.93,1030
5.94,1030
5.95,1030
5.96,1030
5.97,1030
5.98,1030
5.99,1030
6.0,1030
6.01,1030
6.0200000000000005,1030
6.03,1030
6.04,1030
6.05,1030
6.0600000000000005,1030
6.07,1030
6.08,1030
6.09,1030
6.1000000000000005,1030
6.11,1030
6.12,1030
6.13,1030
6.140000000000001,1030
6.15,1030
6.16,1030
6.17,1030
6.18,1030
6.19,1030
6.2,1030
6.21,1030
6.22,1030
6.23,1030
6.24,1030
6.25,1030
6.26,1030
6.2700000000000005,1030
6.28,1030
6.29,1030
6.3,1030
6.3100000000000005,1030
6.32,1030
6.33,1030
6.34,1030
6.3500000000000005,1030
6.36,1030
6.37,1030
6.38,1030
6.390000000000001,1030
6.4,1030
6.41,1030
6.42,1030
6.43,1030
6.44,1030
6.45,1030
6.46,1030
6.47,1030
6.48,1030
6.49,1030
6.5,1030
6.51,1030
6.5200000000000005,1030
6.53,1030
6.54,1030
6.55,1030
6.5600000000000005,1030
6.57,1030
6.58,1030
6.59,1030
6.6000000000000005,1030
6.61,1030
6.62,1030
6.63,1030
6.640000000000001,1030
6.65,1030
6.66,1030
6.67,1030
6.68,1030
6.69,1030
6.7,1030
6.71,1030
6.72,1030
6.73,1030
6.74,1030
6.75,1030
6.76,1030
6.7700000000000005,1030
6.78,1030
6.79,1030
6.8,1030
6.8100000000000005,1030
6.82,1030
6.83,1030
6.84,1030
6.8500000000000005,1030
6.86,1030
6.87,1030
6.88,1030
6.890000000000001,1030
6.9,1030
6.91,1030
6.92,1030
6.93,1030
6.94,1030
6.95,1030
6.96,1030
6.97,1030
6.98,1030
6.99,1030
7.0,1030
7.01,1030
7.0200000000000005,1030
7.03,1030
7.04,1030
7.05,1030
7.0600000000000005,1030
7.07,1030
7.08,1030
7.09,1030
7.1000000000000005,1030
7.11,1030
7.12,1030
7.13,1030
7.140000000000001,1030
7.15,1030
7.16,1030
7.17,1030
7.18,1030
7.19,1030
7.2,1030
7.21,1030
7.22,1030
7.23,1030
7.24,1030
7.25,1030
7.26,1030
7.2700000000000005,1030
7.28,1030
7.29,1030
7.3,1030
7.3100000000000005,1030
7.32,1030
7.33,1030
7.34,1030
7.3500000000000005,1030
7.36,1030
7.37,1030
7.38,1030
7.390000000000001,1030
7.4,1030
7.41,1030
7.42,1030
7.43,1030
7.44,1030
7.45,1030
7.46,1030
7.47,1030
7.48,1030
7.49,1030
7.5,1030
7.51,1030
7.5200000000000005,1030
7.53,1030
7.54,1030
7.55,1030
7.5600000000000005,1030
7.57,1030
7.58,1030
7.59,1030
7.6000000000000005,1030
7.61,1030
7.62,1030
7.63,1030
7.640000000000001,1030
7.65,1030
7.66,1030
7.67,1030
7.68,1030
7.69,1030
7.7,1030
7.71,1030
7.72,1030
7.73,1030
7.74,1030
7.75,1030
7.76,1030
7.7700000000000005,1030
7.78,1030
7.79,1030
7.8,1030
7.8100000000000005,1030
7.82,1030
7.83,1030
7.84,1030
7.8500000000000005,1030
7.86,1030
7.87,1030
7.88,1030
7.890000000000001,1030
7.9,1030
7.91,1030
7.92,1030
7.930000000000001,1030
7.94,1030
7.95,1030
7.96,1030
7.97,1030
7.98,1030
7.99,1030
8.0,1030
8.01,1030
8.02,1030
8.03,1030
8.040000000000001,1030
8.05,1030
8.06,1030
8.07,1030
8.08,1030
8.09,1030
8.1,1030
8.11,1030
8.120000000000001,1030
8.13,1030
8.14,1030
8.15,1030
8.16,1030
8.17,1030
8.18,1030
8.19,1030
8.2,1030
8.21,1030
8.22,1030
8.23,1030
8.24,1030
8.25,1030
8.26,1030
8.27,1030
8.28,1030
8.290000000000001,1030
8.3,1030
8.31,1030
8.32,1030
8.33,1030
8.34,1030
8.35,1030
8.36,1030
8.370000000000001,1030
8.38,1030
8.39,1030
8.4,1030
8.41,1030
8.42,1030
8.43,1030
8.44,1030
8.45,1030
8.46,1030
8.47,1030
8.48,1030
8.49,1030
8.5,1030
8.51,1030
8.52,1030
8.53,1030
8.540000000000001,1030
8.55,1030
8.56,1030
8.57,1030
8.58,1030
8.59,1030
8.6,1030
8.61,1030
8.620000000000001,1030
8.63,1030
8.64,1030
8.65,1030
8.66,1030
8.67,1030
8.68,1030
8.69,1030
8.700000000000001,1030
8.71,1030
8.72,1030
8.73,1030
8.74,1030
8.75,1030
8.76,1030
8.77,1030
8.78,1030
8.790000000000001,1030
8.8,1030
8.81,1030
8.82,1030
8.83,1030
8.84,1030
8.85,1030
8.86,1030
8.870000000000001,1030
8.88,1030
8.89,1030
8.9,1030
8.91,1030
8.92,1030
8.93,1030
8.94,1030
8.950000000000001,1030
8.96,1030
8.97,1030
8.98,1030
8.99,1030
9.0,1030
9.01,1030
9.02,1030
9.03,1030
9.040000000000001,1030
9.05,1030
9.06,1030
9.07,1030
9.08,1030
9.09,1030
9.1,1030
9.11,1030
9.120000000000001,1030
9.13,1030
9.14,1030
9.15,1030
9.16,1030
9.17,1030
9.18,1030
9.19,1030
9.200000000000001,1030
9.21,1030
9.22,1030
9.23,1030
9.24,1030
9.25,1030
9.26,1030
9.27,1030
9.28,1030
9.290000000000001,1030
9.3,1030
9.31,1030
9.32,1030
9.33,1030
9.34,1030
9.35,1030
9.36,1030
9.370000000000001,1030
9.38,1030
9.39,1030
9.4,1030
9.41,1030
9.42,1030
9.43,1030
9.44,1030
9.450000000000001,1030
9.46,1030
9.47,1030
9.48,1030
9.49,1030
9.5,1030
9.51,1030
9.52,1030
9.53,1030
9.540000000000001,1030
9.55,1030
9.56,1030
9.57,1030
9.58,1030
9.59,1030
9.6,1030
9.61,1030
9.620000000000001,1030
9.63,1030
9.64,1030
9.65,1030
9.66,1030
9.67,1030
9.68,1030
9.69,1030
9.700000000000001,1030
9.71,1030
9.72,1030
9.73,1030
9.74,1030
