time,distance (cm)
0.0,1069
0.01,1069
0.02,1069
0.03,1069
0.04,1069
0.05,1069
0.06,1069
0.07,1069
0.08,1069
0.09,1069
0.1,1069
0.11,1069
0.12,1069
0.13,1069
0.14,1069
0.15,1069
0.16,1069
0.17,1069
0.18,1069
0.19,1069
0.2,1069
0.21,1069
0.22,1069
0.23,1069
0.24,1069
0.25,1069
0.26,1069
0.27,1069
0.28,1069
0.29,1069
0.3,1069
0.31,1069
0.32,1069
0.33,1069
0.34,1069
0.35000000000000003,1069
0.36,1069
0.37,1069
0.38,1069
0.39,1069
0.4,1069
0.41000000000000003,1069
0.42,1069
0.43,1069
0.44,1069
0.45,1069
0.46,1069
0.47000000000000003,1069
0.48,1069
0.49,1069
0.5,1069
0.51,1069
0.52,1069
0.53,1069
0.54,1069
0.55,1069
0.56,1069
0.5700000000000001,1069
0.58,1069
0.59,1069
0.6,1069
0.61,1069
0.62,1069
0.63,1069
0.64,1069
0.65,1069
0.66,1069
0.67,1069
0.68,1069
0.6900000000000001,1069
0.7000000000000001,1069
0.71,1069
0.72,1069
0.73,1069
0.74,1069
0.75,1069
0.76,1069
0.77,1069
0.78,1069
0.79,1069
0.8,1069
0.81,1069
0.8200000000000001,1069
0.8300000000000001,1069
0.84,1069
0.85,1069
0.86,1069
0.87,1069
0.88,1069
0.89,1069
0.9,1069
0.91,1069
0.92,1069
0.93,1069
0.9400000000000001,1069
0.9500000000000001,1069
0.96,1069
0.97,1069
0.98,1069
0.99,1069
1.0,1069
1.01,1069
1.02,1069
1.03,1069
1.04,1069
1.05,1069
1.06,1069
1.07,1069
1.08,1069
1.09,1069
1.1,1069
1.11,1069
1.12,1069
1.1300000000000001,1069
1.1400000000000001,1069
1.1500000000000001,1069
1.16,1069
1.17,1069
1.18,1069
1.19,1069
1.2,1069
1.21,1069
1.22,1069
1.23,1069
1.24,1069
1.25,1069
1.26,1069
1.27,1069
1.28,1069
1.29,1069
1.3,1069
1.31,1069
1.32,1069
1.33,1069
1.34,1069
1.35,1069
1.36,1069
1.37,1069
1.3800000000000001,1069
1.3900000000000001,1069
1.4000000000000001,1069
1.41,1069
1.42,1069
1.43,1069
1.44,1069
1.45,1069
1.46,1069
1.47,1069
1.48,1069
1.49,1069
1.5,1069
1.51,1069
1.52,1069
1.53,1069
1.54,1069
1.55,1069
1.56,1069
1.57,1069
1.58,1069
1.59,1069
1.6,1069
1.61,1069
1.62,1069
1.6300000000000001,1069
1.6400000000000001,1069
1.6500000000000001,1069
