0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.06621543045627508,0.08920806691783652,0.0626105753141029,0.016260650089963573,0.008716559675828442,0.0,0.008600475118163744,0.03545416027030516,0.04477165569425912,0.00731538847770034,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.060444533210668304,0.15509604106397018,0.19731683854003793,0.197563731929222,0.1824870224287652,0.158042825730778,0.1559968924291462,0.1755702460299586,0.18283624628327633,0.16515345560123387,0.12006517466835791,0.036604012351478706,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.11900471335325195,0.21239706520389603,0.26240194672027156,0.2782961263273499,0.27997019976865034,0.27923639539901024,0.294587262393991,0.30565560283631626,0.2898790767346685,0.2561204056364565,0.20691186279939588,0.12437384872070019,0.008265238032645058,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.054072018631352685,0.17009273206500022,0.2647843425842773,0.32229344222773665,0.34922487072022745,0.36145547477246043,0.37147202512103383,0.38680620365895063,0.3900538996090145,0.37326773173660754,0.33647185820790493,0.27723153076599444,0.1899888685417753,0.07476406619221776,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.09845189002880494,0.21284616873123746,0.31287250089764973,0.3833760384308448,0.4226950138114348,0.4400516600676346,0.4484629472917768,0.45367525179745394,0.45127369937715617,0.43310776926019445,0.3924693508380361,0.32710410467000317,0.23608723039924864,0.12100135517521031,0.0,0.0,0.0,1.0
1.0,0.0,0.03561412002337344,0.13119327532574548,0.2408074300670662,0.3390410375066992,0.41168132293152465,0.45724241948513356,0.4832668411136899,0.4977543407298826,0.5038275148125326,0.5007602958790803,0.48294596669048145,0.44254017945265667,0.37504845879490734,0.28007095839066976,0.1625550725052193,0.037225422978404435,0.0,0.0,1.0
1.0,0.020451672816898605,0.06849964178957026,0.15865724170228326,0.26340890469935935,0.35884771162274615,0.4313305725889604,0.48037551314557175,0.5146283292436206,0.5392947520990126,0.5519249621664201,0.5494668606039302,0.528945176857534,0.4857322261573571,0.4156617027511539,0.31803105462221504,0.19891397581285053,0.07388517714239519,0.0,0.0,1.0
1.0,0.05559924535775618,0.10183108585582996,0.18926725186885396,0.29252461414307507,0.3893046245193165,0.4661572191846898,0.5207324232159714,0.5588713225922943,0.5849705038080796,0.597345791141508,0.5932516761989785,0.5703526473433768,0.5249791297143183,0.45323424998580736,0.3541905667933294,0.23384105381680242,0.10809884313292702,0.0021465543205147217,0.0,1.0
1.0,0.09014469537935797,0.13614218674271839,0.22252926326217795,0.3254112703198318,0.4236425243204586,0.503886578487594,0.5618934923991991,0.600092408712338,0.6225908901393478,0.6314533518691025,0.6261956922769772,0.6038505076223211,0.559499705330156,0.4884763767635236,0.3896052236604297,0.26898708727191767,0.1429138158933309,0.036835996205405196,0.0,1.0
1.0,0.1230388573386188,0.16892991659329704,0.25398271697565333,0.3552012574950025,0.4519644258379492,0.5308247319115236,0.5872258835635583,0.6237089513561805,0.6451120443991212,0.6541927751086786,0.6502588499744205,0.6296607702183945,0.5870783154022154,0.5177854624145924,0.4206560643314709,0.301743819665582,0.17712875569341946,0.07189950239798301,0.013607784819224809,1.0
1.0,0.15420101572239306,0.20016046661460907,0.28401988863652106,0.383247508232098,0.4775237335116,0.5537315708194461,0.6079829605292881,0.643607299346626,0.6655400729819563,0.6756895101725078,0.6724644713043346,0.6522192964491611,0.6103450354097065,0.5426379668975827,0.4479132782792751,0.33178928612481257,0.20973635083345762,0.10614367539451909,0.047891756341351885,1.0
1.0,0.18322165779746774,0.2293152489712155,0.312319186214939,0.410117670024458,0.5028396367229803,0.5779416400238188,0.6318480481373927,0.6675033991824876,0.6891138408941934,0.6983161279566956,0.6939324214815152,0.6730377742371694,0.6315650705377296,0.5653894797921495,0.4730694027217344,0.35985887992333904,0.24070401319251533,0.13921507200077682,0.08142380255282812,1.0
1.0,0.20973310939066353,0.25562988636923006,0.3376075592605821,0.4341558759002909,0.5260176868019623,0.6010484802238155,0.6553198897679562,0.6907745170071932,0.7111050822857415,0.7185585551211581,0.7129319928343947,0.6917742115818005,0.6509723837596341,0.5862369901725123,0.49608389842804407,0.3857032574468279,0.2696200999946858,0.17058610437561314,0.11365837290976052,1.0
1.0,0.23446598993447523,0.279872771333071,0.36041909564754887,0.4552195380585388,0.5455854612687904,0.6196813223560034,0.6734102451715652,0.7082866277606951,0.7279176866338019,0.7349018026170998,0.7292862786407742,0.7085278648296102,0.6684084935536276,0.6048175732508727,0.5166042911394637,0.4090367685385874,0.2961713197897039,0.199833870370609,0.14408696609250807,1.0
1.0,0.25804229318124416,0.3028039050300598,0.3816001915603526,0.4741459539459693,0.562324083191612,0.6347120148117268,0.6873901476582196,0.7218549647394443,0.7416089653711903,0.7490655644213265,0.7439934536697881,0.7236628449035716,0.6840095468588597,0.6213891762759999,0.5350847352167784,0.43038659768236565,0.32082354999907275,0.22730738528416242,0.17294565202739812,1.0
1.0,0.28008824388028364,0.324091896418135,0.401015331918943,0.4911914082959525,0.5771401582710903,0.6479425901933521,0.6999062328189253,0.7344103888496696,0.7545991954576053,0.7625139246480181,0.7577332344703184,0.7376002285684177,0.6983587777053368,0.6367755615638342,0.5524292660614261,0.450571047926061,0.34425074586411425,0.25354835887171345,0.2006581678873118,1.0
1.0,0.30013282323393625,0.3433156792654221,0.4184323794097557,0.5064174034616697,0.5903993387159824,0.659917334667066,0.7114309755523479,0.7461008438442592,0.7666534056960778,0.7748389619075287,0.7702453285515903,0.7504252419402332,0.7118622778704606,0.6515276591905365,0.5691443221005363,0.4699407457172439,0.3666235126459109,0.278574418742709,0.22713275180796055,1.0
1.0,0.31836163705162634,0.36069951058237,0.43413867162294634,0.520170597524807,0.6024170132318302,0.6707295154277557,0.721648101652966,0.7561937014821484,0.776860127103916,0.7852666406078564,0.7810505745748372,0.7618915995554125,0.7243572760315241,0.6654653825383677,0.5850012628088037,0.4882106544019696,0.387590253565224,0.30196788550610804,0.25191303189648595,1.0
1.0,0.33521290128341286,0.3766815645722609,0.44853100300082904,0.5327862348834024,0.6134710897461803,0.6806205216613328,0.7307920300922196,0.7649492485219043,0.7855221189882082,0.7941064199662526,0.7903662529925971,0.772015709027715,0.7356237773809693,0.6782019404297963,0.5995700338159934,0.5050019856692124,0.4068478097327801,0.32347671169888886,0.2747699825843493,1.0
1.0,0.3509391525892277,0.39154617144821713,0.4618920340034646,0.5445224889389119,0.6238271014877087,0.6899620814798796,0.7394462458508225,0.7731781534037034,0.7935644376475461,0.802219559707864,0.7988459429206977,0.7811897292976694,0.7458303973030949,0.6897852789010721,0.6128998353037509,0.5204495120766713,0.42462836799975134,0.34338236646870435,0.2959701907161416,1.0
1.0,0.36576018122405585,0.4056142490771167,0.4746351346294293,0.5558525718208311,0.6339982925005595,0.6993271118805762,0.7482770703097721,0.7816304963824244,0.801748178061465,0.8102886966870579,0.8070478921317138,0.7898617049239224,0.7553666429282444,0.7006079412136011,0.6254365400034494,0.5350718944663955,0.4415007776132041,0.3622488347584624,0.31601221800503604,1.0
1.0,0.3800237187798688,0.4193253420037755,0.48727551732899005,0.5673209546196512,0.6444980272852371,0.7091532309413091,0.7576358791814192,0.7905881642239814,0.8103097625425045,0.818524387301147,0.8151731389017357,0.798239412547386,0.7644616624214207,0.7109306682056352,0.6374776496295413,0.5492025250070675,0.4578236165081318,0.38043676113987723,0.33522807078173456,1.0
1.0,0.3940340402143168,0.4329772382135048,0.5000700235996347,0.5791008521709147,0.6553665959251753,0.7193125867582797,0.7672383492914926,0.7996811992290117,0.8188925765645082,0.826657927094068,0.8230612638561008,0.8062456217917585,0.7730777816106821,0.7207169382486759,0.6489702611910412,0.5627812506131145,0.4735561585378816,0.3979485167005463,0.35366745965725394,1.0
1.0,0.4079013210196093,0.44658293332343757,0.5129060397601624,0.5909491611995569,0.6662395232404144,0.7293367038597127,0.7765466356840266,0.8083624006552443,0.8270105363693504,0.834313272288351,0.8304529294093247,0.8137066472892291,0.7810773554310068,0.7298181841273744,0.6597300971013932,0.5755973734637736,0.48849860103854803,0.4146368090038189,0.3712569504186764,1.0
1.0,0.42164318047390464,0.4600464412193771,0.5255624767230012,0.6025497490506786,0.6767633842476846,0.7388911300017861,0.785276581280634,0.8164008597273502,0.8344744168507026,0.8413334171622653,0.8372220753775796,0.8205275315633966,0.7883877936902804,0.7381650334986379,0.6696726225804247,0.5875483356485365,0.5025472601425811,0.43042232686717596,0.3879586218887548,1.0
1.0,0.4353127639896669,0.47334713183163746,0.5379406075904669,0.6137553601469782,0.686796553352503,0.7478907979392416,0.793417642566434,0.8238371361259627,0.8413326639182033,0.8477451373521598,0.8433744264436985,0.8267131479171124,0.7950305397774325,0.7457967256447455,0.6788425820673403,0.5986704665075012,0.5157244897019548,0.4453176299370713,0.40378313312811803,1.0
1.0,0.44896188466361325,0.48651070543026204,0.5500379477244247,0.6245441513452746,0.6963155386791675,0.756328409967452,0.8009855568568414,0.8307020979770927,0.847617416777642,0.8535757120574107,0.8489393976666607,0.8323083100680019,0.801074086615982,0.7528023011581054,0.6873362075422519,0.6090501153380342,0.5280937603659727,0.4593592169846827,0.41874426017669003,1.0
1.0,0.46255237117357173,0.4995051803634952,0.5618324225850008,0.6348984544660218,0.7052946114090581,0.7641589103423844,0.8079147936894763,0.836922189676485,0.8532682459106865,0.8587973769384859,0.8539311698749373,0.8373664259182864,0.8066004908131689,0.7592789676991989,0.6952520116276293,0.6187741903182673,0.539720547939009,0.47258697842158376,0.4328585849100548,1.0
1.0,0.4759626459523092,0.5122336027853047,0.5732633614300193,0.6447895516717941,0.7137191651330143,0.7713622558580863,0.8141725369783125,0.8424623273549362,0.8582684855156936,0.8634280137360378,0.8584042390925734,0.8419686463435877,0.811704358914634,0.7653249841132195,0.7026861558037881,0.6279324447236442,0.5506837042350136,0.48506499556843463,0.4461738666839079,1.0
1.0,0.4890628597220856,0.5245987876082046,0.5842825585988821,0.6542229021333729,0.7216419724069526,0.7780265860081621,0.8198710097170169,0.8474508499093706,0.8627560690876215,0.867607253440347,0.8624910382390203,0.8462339433302767,0.8164906931108534,0.7710361241454285,0.7097314862182208,0.6366186323067242,0.5610774410081973,0.49688417069774166,0.4587730496773245,1.0
1.0,0.501764666567774,0.5365430808692261,0.5948774600059752,0.6632401036377744,0.7291617462016988,0.7843039657226186,0.8252039475275175,0.8521034285363199,0.8669443256436905,0.8715245072172259,0.8663453457419436,0.8502811193016758,0.8210531649125802,0.7764939650098305,0.7164685101228315,0.6449185136366014,0.5709940920977278,0.5081409415042002,0.4707521327599585,1.0
1.0,0.5140191844268638,0.5480398260460839,0.6050513071790977,0.6718790457283214,0.7363525227271872,0.7903017051806526,0.8303030825596026,0.8565615058005274,0.8709676610300064,0.87529461864085,0.8700586188085508,0.8541827362915942,0.8254540164855266,0.7817585997557438,0.7229607104280074,0.6529018388307137,0.5805106310535131,0.5189189241144088,0.4821990578307545,1.0
1.0,0.5257956076410069,0.5590719815163708,0.6148019808073839,0.680150430602675,0.743233384648946,0.796041880580068,0.8351886582204012,0.8608407272654741,0.8748375623897638,0.878928537740129,0.8736464072290949,0.8579630648412319,0.8297275967243742,0.7868731710391546,0.7292577406889194,0.6606233179077798,0.5896869245480779,0.5292839738002275,0.4931854400417759,1.0
1.0,0.5370700658391501,0.5696248280566124,0.624122270017544,0.6880497472146031,0.7497961795423184,0.8015074364919593,0.8398331960560047,0.8649068125905314,0.8785207612699439,0.8824028440462411,0.8771012895363007,0.8616320461814793,0.833898245281344,0.7918714269693418,0.7353983794932779,0.6681246954439352,0.598568068007677,0.5392860243219202,0.5037666072423953,1.0
1.0,0.5478281819230254,0.5796912132313773,0.6330109318204232,0.6955787215043923,0.756042384533046,0.8066976296327694,0.844233978897135,0.8687574118316628,0.8820184779501722,0.8857247311378909,0.8804369645518338,0.8652086530765435,0.8379882307073505,0.7967773854771213,0.7414080424747691,0.6754337500568879,0.6071859326229367,0.5489624523941318,0.5139853832324226,1.0
1.0,0.5580704294933034,0.5892765156956207,0.6414777031980166,0.7027511707102866,0.7619904005344561,0.811636520729049,0.8484213609090961,0.8724281093093772,0.8853682427879563,0.8889290037080103,0.8836813178179103,0.8687119443867308,0.8420089080393043,0.8015983025746675,0.7472946248828134,0.6825634068134591,0.6155613367852519,0.5583426238168316,0.5238780438593931,1.0
1.0,0.5678115399216791,0.598396637592766,0.649538765090352,0.7095840469102882,0.7676595968907375,0.8163476226188314,0.8524233661817957,0.8759494231639952,0.888598770891605,0.8920374098530837,0.8868452271925175,0.8721410945494278,0.8459506266415427,0.8063215090648135,0.7530493214678322,0.6895145077918012,0.6237077677085173,0.5674522415441814,0.5334791601426175,1.0
1.0,0.5770742441080101,0.6070718982815569,0.6572101331730164,0.7160887811241249,0.7730575874743333,0.8208355584801632,0.8562418224250057,0.8793198424738813,0.8917041879495102,0.8950385610624172,0.8899110209330902,0.8754725816632345,0.8497865244187784,0.8109215778547127,0.7586541189304665,0.6962816145853495,0.6316347620392379,0.5763146071943271,0.542821557225976,1.0
1.0,0.5858831842174694,0.6153228581657865,0.6645057900979051,0.7222717284692955,0.7781829615965857,0.825091291540611,0.8598604567629794,0.8825169404582628,0.8946577972916846,0.8979035225295583,0.892848896038277,0.8786764919224251,0.8534877806751595,0.8153734555695761,0.7640916848423797,0.7028588368839936,0.639349544145741,0.584948747732989,0.5519321903466077,1.0
1.0,0.5942630793345404,0.6231704662589947,0.671440536986655,0.7281404435628526,0.783035842928686,0.8291077815972335,0.8632657881347195,0.8855223108825153,0.8974385501338811,0.9006109009844988,0.8956385119004119,0.8817339025965587,0.8570371041649728,0.8196625944808681,0.7693523904419304,0.7092437578684804,0.6468579921674094,0.5933679506901516,0.5608291459532112,1.0
1.0,0.6022401691651939,0.6306382272135925,0.6780332353310426,0.7337084246194026,0.787624595281422,0.8328889582197452,0.8664581924086944,0.8883338278404974,0.9000430379668689,0.9031571326093398,0.8982768011531054,0.884642322119389,0.8604324746215326,0.8237877264191348,0.7744365994588364,0.7154394729792188,0.6541665593203445,0.6015816930831487,0.5695236818675452,1.0
1.0,0.6098434627114743,0.6377530368094058,0.6843071821795348,0.7389950017461517,0.7919651115141763,0.8364481905078983,0.8694493328086208,0.8909619832882056,0.90248094824951,0.9055514830910227,0.9007730041773215,0.8874111863608521,0.863683447721369,0.8277583033013644,0.7793535892286261,0.7214553028965682,0.6612849282328417,0.6096000940209534,0.5780259924688764,1.0
1.0,0.6171038821503633,0.6445436880612571,0.6902878247766894,0.7440220976529648,0.7960763828626833,0.8398024117229757,0.8722547895849672,0.8934213888309431,0.9047661925455431,0.9078076218844605,0.9031412115480157,0.8900555024013426,0.8668058749504939,0.8315904083938578,0.7841189984926038,0.7273061830358702,0.6682275390544636,0.6174373901851532,0.5863500481938401,1.0
1.0,0.6240521589457024,0.6510385360335367,0.6960000867321922,0.7488111083017933,0.7999768327448298,0.8429678486837627,0.8748892605396892,0.8957257124443239,0.9069119447455513,0.9099390149450725,0.9053961066127537,0.8925917653341857,0.8698179027135114,0.8353030107090551,0.7887517176113943,0.7330105459710082,0.6750125869436902,0.6251118863547367,0.5945141516974314,1.0
1.0,0.6307173486156915,0.6572641811062527,0.7014671301167694,0.7533816678150744,0.8036830688224306,0.8459588012516378,0.8773654231189213,0.8978866346908863,0.908929601915841,0.9119576833425178,0.9075512675177357,0.8950356443733285,0.8727370936474408,0.8389147637433965,0.7932706417727977,0.7385871678384761,0.6816589082513561,0.6326427355650828,0.6025375399786274,1.0
