0,1,2,3,4,5,6,7,8,9,10
18.712113693762806,36.91416550207041,35.443318845233605,33.12302768305251,38.93109582967138,34.08300285200536,22.908247872643468,12.541261052112393,10.09345430224816,12.133491767669609,5.801306750670387
20.876110661828754,39.42506522325774,43.0428591297674,50.691572368230105,58.69065279795088,47.52469421468221,36.57230415863444,24.642111110262896,16.139091573876094,15.345689186689789,7.036453511572854
18.40448950207659,30.82829750975708,38.539450833438224,58.33993052505354,67.45968988051725,50.822380402869726,44.27021995158432,35.907991496167234,20.866673469680553,13.872757253585949,5.703463677567186
15.993691811800373,22.55852274736404,29.00175059254887,52.394928147302075,62.844604190749536,46.75452216340893,43.21806889039679,40.0178734226882,23.330609306833843,10.58032405446589,3.5022511381534898
16.310989570553744,22.093710046994154,23.602315278599526,39.67144873507228,50.403185856450676,40.574730431626335,37.16382734893581,36.627685505829454,24.20411498054469,9.885197026129557,2.9663606367752986
19.33340524818013,29.8003905998425,27.29613907922616,31.946598146371617,39.9536931280365,36.160449593614175,32.56815231346313,31.615335630336567,25.76288767208151,14.2025126244061,5.299196015104152
23.66521683450882,42.85421317457739,41.157267786346196,37.092336133140954,39.750727370665736,36.66180742660862,32.16240395730876,29.076252473405294,29.201417788634924,22.682201244545386,9.67694698459255
29.504712352825152,59.537826098771944,65.14845624799126,59.05103627100002,55.206898748406964,44.898222859515194,33.486095104629555,26.671781945929094,31.38661353684388,30.518194622373137,13.57208381501761
40.3502354586387,81.4437024959981,97.96009414068686,100.03356292353983,92.6665560194638,65.92052272026937,35.4834690008825,21.26437847890171,27.86727900375854,32.045484172351124,14.942134922902675
56.213446716368736,106.17956693898135,130.53728206291478,147.63370711444665,142.69481183746637,95.31407833020629,38.62287633296745,14.69963943659451,19.751126554117594,27.12907328461524,14.562394307720178
71.99009865707197,124.82902722266385,146.06020809439124,168.40680656152142,164.86724132163857,106.9287939211188,38.61856853713024,11.53775072754502,14.32660530507572,22.94881226313551,15.952550502708474
87.31234953908663,137.10080114813906,141.40786473054547,147.68561197883537,137.4957636517471,88.23477697163905,36.54874909503888,17.742215465284453,20.20339783827202,28.32284900330296,22.523226711858257
100.09648196664217,146.55708129371723,132.938603902328,118.41907197540311,101.10985164250263,70.1446027305111,48.045177476210945,40.688217047163825,42.048609643755775,45.697186426914385,33.220994601974866
95.01003458903178,138.43149867160972,124.07803295110082,108.42309783284,93.8564763000356,76.82424538716405,77.04468065461866,74.55945186315003,69.1502345307741,62.75023247751801,39.55863746098939
65.4358763066984,100.02837121229089,98.83347196237753,97.85556053145753,92.95613836921676,83.58211200608197,93.24838380358943,89.43931382802481,74.97762540376644,59.43500585208536,32.95764860105999
30.438455667127155,50.43764501700206,57.48735004528338,65.72478902778201,67.47542031932839,62.99879474699599,72.02037943851077,67.12083339914248,51.324755068609655,36.189766953552066,17.942576969364254
9.233547642838802,16.91074331247545,22.389105201026013,28.872666770943827,31.302980972979572,29.811441380445036,34.3272141425841,31.088004584412978,21.8547784775584,13.815761911535317,6.182246928307296
1.7918615725393374,3.6675037041810157,5.596307441303287,7.954446718731142,8.985094359292953,8.677590253311054,10.018442382022487,8.83685158631008,5.750568203669363,3.2740871114942025,1.328099964170748
