time,distance (cm)
0.0,1050
0.01,1050
0.02,1050
0.03,1050
0.04,1050
0.05,1050
0.06,1050
0.07,1050
0.08,1050
0.09,1050
0.1,1050
0.11,1050
0.12,1050
0.13,1050
0.14,1050
0.15,1050
0.16,1050
0.17,1050
0.18,1050
0.19,1050
0.2,1050
0.21,1050
0.22,1050
0.23,1050
0.24,1050
0.25,1050
0.26,1050
0.27,1050
0.28,1050
0.29,1050
0.3,1050
0.31,1050
0.32,1050
0.33,1050
0.34,1050
0.35000000000000003,1050
0.36,1050
0.37,1050
0.38,1050
0.39,1050
0.4,1050
0.41000000000000003,1050
0.42,1050
0.43,1050
0.44,1050
0.45,1050
0.46,1050
0.47000000000000003,1050
0.48,1050
0.49,1050
0.5,1050
0.51,1050
0.52,1050
0.53,1050
0.54,1050
0.55,1050
0.56,1050
0.5700000000000001,1050
0.58,1050
0.59,1050
0.6,1050
0.61,1050
0.62,1050
0.63,1050
0.64,1050
0.65,1050
0.66,1050
0.67,1050
0.68,1050
0.6900000000000001,1050
0.7000000000000001,1050
0.71,1050
0.72,1050
0.73,1050
0.74,1050
0.75,1050
0.76,1050
0.77,1050
0.78,1050
0.79,1050
0.8,1050
0.81,1050
0.8200000000000001,1050
0.8300000000000001,1050
0.84,1050
0.85,1050
0.86,1050
0.87,1050
0.88,1050
0.89,1050
0.9,1050
0.91,1050
0.92,1050
0.93,1050
0.9400000000000001,1050
0.9500000000000001,1050
0.96,1050
0.97,1050
0.98,1050
0.99,1050
1.0,1050
1.01,1050
1.02,1050
1.03,1050
1.04,1050
1.05,1050
1.06,1050
1.07,1050
1.08,1050
1.09,1050
1.1,1050
1.11,1050
1.12,1050
1.1300000000000001,1050
1.1400000000000001,1050
1.1500000000000001,1050
1.16,1050
1.17,1050
1.18,1050
1.19,1050
1.2,1050
1.21,1050
1.22,1050
1.23,1050
1.24,1050
1.25,1050
1.26,1050
1.27,1050
1.28,1050
1.29,1050
1.3,1050
1.31,1050
1.32,1050
1.33,1050
1.34,1050
1.35,1050
1.36,1050
1.37,1050
1.3800000000000001,1050
1.3900000000000001,1050
1.4000000000000001,1050
1.41,1050
1.42,1050
1.43,1050
1.44,1050
1.45,1050
1.46,1050
1.47,1050
1.48,1050
1.49,1050
1.5,1050
1.51,1050
1.52,1050
1.53,1050
1.54,1050
1.55,1050
1.56,1050
1.57,1050
1.58,1050
1.59,1050
1.6,1050
1.61,1050
1.62,1050
1.6300000000000001,1050
1.6400000000000001,1050
1.6500000000000001,1050
1.6600000000000001,1050
1.67,1050
1.68,1050
1.69,1050
1.7,1050
1.71,1050
1.72,1050
1.73,1050
1.74,1050
1.75,1050
1.76,1050
1.77,1050
1.78,1050
1.79,1050
1.8,1050
1.81,1050
1.82,1050
1.83,1050
1.84,1050
1.85,1050
1.86,1050
1.87,1050
1.8800000000000001,1050
1.8900000000000001,1050
1.9000000000000001,1050
1.9100000000000001,1050
1.92,1050
1.93,1050
1.94,1050
1.95,1050
1.96,1050
1.97,1050
1.98,1050
1.99,1050
2.0,1050
2.0100000000000002,1050
2.02,1050
2.0300000000000002,1050
2.04,1050
2.05,1050
2.06,1050
2.07,1050
2.08,1050
2.09,1050
2.1,1050
2.11,1050
2.12,1050
2.13,1050
2.14,1050
2.15,1050
2.16,1050
2.17,1050
2.18,1050
2.19,1050
2.2,1050
2.21,1050
2.22,1050
2.23,1050
2.24,1050
2.25,1050
2.2600000000000002,1050
2.27,1050
2.2800000000000002,1050
2.29,1050
2.3000000000000003,1050
2.31,1050
2.32,1050
2.33,1050
2.34,1050
2.35,1050
2.36,1050
2.37,1050
2.38,1050
2.39,1050
2.4,1050
2.41,1050
2.42,1050
2.43,1050
2.44,1050
2.45,1050
2.46,1050
2.47,1050
2.48,1050
2.49,1050
2.5,1050
2.5100000000000002,1050
2.52,1050
2.5300000000000002,1050
2.54,1050
2.5500000000000003,1050
2.56,1050
2.57,1050
2.58,1050
2.59,1050
2.6,1050
2.61,1050
2.62,1050
2.63,1050
2.64,1050
2.65,1050
2.66,1050
2.67,1050
2.68,1050
2.69,1050
2.7,1050
2.71,1050
2.72,1050
2.73,1050
2.74,1050
2.75,1050
2.7600000000000002,1050
2.77,1050
2.7800000000000002,1050
2.79,1050
2.8000000000000003,1050
2.81,1050
2.82,1050
2.83,1050
2.84,1050
2.85,1050
2.86,1050
2.87,1050
2.88,1050
2.89,1050
2.9,1050
2.91,1050
2.92,1050
2.93,1050
2.94,1050
2.95,1050
2.96,1050
2.97,1050
2.98,1050
2.99,1050
3.0,1050
3.0100000000000002,1050
3.02,1050
3.0300000000000002,1050
3.04,1050
3.0500000000000003,1050
3.06,1050
3.0700000000000003,1050
3.08,1050
3.09,1050
3.1,1050
3.11,1050
3.12,1050
3.13,1050
3.14,1050
3.15,1050
3.16,1050
3.17,1050
3.18,1050
3.19,1050
3.2,1050
3.21,1050
3.22,1050
3.23,1050
3.24,1050
3.25,1050
3.2600000000000002,1050
3.27,1050
3.2800000000000002,1050
3.29,1050
3.3000000000000003,1050
3.31,1050
3.3200000000000003,1050
3.33,1050
3.34,1050
3.35,1050
3.36,1050
3.37,1050
3.38,1050
3.39,1050
3.4,1050
3.41,1050
3.42,1050
3.43,1050
3.44,1050
3.45,1050
3.46,1050
3.47,1050
3.48,1050
3.49,1050
3.5,1050
3.5100000000000002,1050
3.52,1050
3.5300000000000002,1050
3.54,1050
3.5500000000000003,1050
3.56,1050
3.5700000000000003,1050
3.58,1050
3.59,1050
3.6,1050
3.61,1050
3.62,1050
3.63,1050
3.64,1050
3.65,1050
3.66,1050
3.67,1050
3.68,1050
3.69,1050
3.7,1050
3.71,1050
3.72,1050
3.73,1050
3.74,1050
3.75,1050
3.7600000000000002,1050
3.77,1050
3.7800000000000002,1050
3.79,1050
3.8000000000000003,1050
3.81,1050
3.8200000000000003,1050
3.83,1050
3.84,1050
3.85,1050
3.86,1050
3.87,1050
3.88,1050
3.89,1050
3.9,1050
3.91,1050
3.92,1050
3.93,1050
3.94,1050
3.95,1050
3.96,1050
3.97,1050
3.98,1050
3.99,1050
4.0,1050
4.01,1050
4.0200000000000005,1050
4.03,1050
4.04,1050
4.05,1050
4.0600000000000005,1050
4.07,1050
4.08,1050
4.09,1050
4.1,1050
4.11,1050
4.12,1050
4.13,1050
4.14,1050
4.15,1050
4.16,1050
4.17,1050
4.18,1050
4.19,1050
4.2,1050
4.21,1050
4.22,1050
4.23,1050
4.24,1050
4.25,1050
4.26,1050
4.2700000000000005,1050
4.28,1050
4.29,1050
4.3,1050
4.3100000000000005,1050
4.32,1050
4.33,1050
4.34,1050
4.3500000000000005,1050
4.36,1050
4.37,1050
4.38,1050
4.39,1050
4.4,1050
4.41,1050
4.42,1050
4.43,1050
4.44,1050
4.45,1050
4.46,1050
4.47,1050
4.48,1050
4.49,1050
4.5,1050
4.51,1050
4.5200000000000005,1050
4.53,1050
4.54,1050
4.55,1050
4.5600000000000005,1050
4.57,1050
4.58,1050
4.59,1050
4.6000000000000005,1050
4.61,1050
4.62,1050
4.63,1050
4.64,1050
4.65,1050
4.66,1050
4.67,1050
4.68,1050
4.69,1050
4.7,1050
4.71,1050
4.72,1050
4.73,1050
4.74,1050
4.75,1050
4.76,1050
4.7700000000000005,1050
4.78,1050
4.79,1050
4.8,1050
4.8100000000000005,1050
4.82,1050
4.83,1050
4.84,1050
4.8500000000000005,1050
4.86,1050
4.87,1050
4.88,1050
4.89,1050
4.9,1050
4.91,1050
4.92,1050
4.93,1050
4.94,1050
4.95,1050
4.96,1050
4.97,1050
4.98,1050
4.99,1050
5.0,1050
5.01,1050
5.0200000000000005,1050
5.03,1050
5.04,1050
5.05,1050
5.0600000000000005,1050
5.07,1050
5.08,1050
5.09,1050
5.1000000000000005,1050
5.11,1050
5.12,1050
5.13,1050
5.14,1050
5.15,1050
5.16,1050
5.17,1050
5.18,1050
5.19,1050
5.2,1050
5.21,1050
5.22,1050
5.23,1050
5.24,1050
5.25,1050
5.26,1050
5.2700000000000005,1050
5.28,1050
5.29,1050
5.3,1050
5.3100000000000005,1050
5.32,1050
5.33,1050
5.34,1050
5.3500000000000005,1050
5.36,1050
5.37,1050
5.38,1050
5.39,1050
5.4,1050
5.41,1050
5.42,1050
5.43,1050
5.44,1050
5.45,1050
5.46,1050
5.47,1050
5.48,1050
