time,distance (cm)
0.0,1028
0.01,1028
0.02,1028
0.03,1028
0.04,1028
0.05,1028
0.06,1028
0.07,1028
0.08,1028
0.09,1028
0.1,1028
0.11,1028
0.12,1028
0.13,1028
0.14,1028
0.15,1028
0.16,1028
0.17,1028
0.18,1028
0.19,1028
0.2,1028
0.21,1028
0.22,1028
0.23,1028
0.24,1028
0.25,1028
0.26,1028
0.27,1028
0.28,1028
0.29,1028
0.3,1028
0.31,1028
0.32,1028
0.33,1028
0.34,1028
0.35000000000000003,1028
0.36,1028
0.37,1028
0.38,1028
0.39,1028
0.4,1028
0.41000000000000003,1028
0.42,1028
0.43,1028
0.44,1028
0.45,1028
0.46,1028
0.47000000000000003,1028
0.48,1028
0.49,1028
0.5,1028
0.51,1028
0.52,1028
0.53,1028
0.54,1028
0.55,1028
0.56,1028
0.5700000000000001,1028
0.58,1028
0.59,1028
0.6,1028
0.61,1028
0.62,1028
0.63,1028
0.64,1028
0.65,1028
0.66,1028
0.67,1028
0.68,1028
0.6900000000000001,1028
0.7000000000000001,1028
0.71,1028
0.72,1028
0.73,1028
0.74,1028
0.75,1028
0.76,1028
0.77,1028
0.78,1028
0.79,1028
0.8,1028
0.81,1028
0.8200000000000001,1028
0.8300000000000001,1028
0.84,1028
0.85,1028
0.86,1028
0.87,1028
0.88,1028
0.89,1028
0.9,1028
0.91,1028
0.92,1028
0.93,1028
0.9400000000000001,1028
0.9500000000000001,1028
0.96,1028
0.97,1028
0.98,1028
0.99,1028
1.0,1028
1.01,1028
1.02,1028
1.03,1028
1.04,1028
1.05,1028
1.06,1028
1.07,1028
1.08,1028
1.09,1028
1.1,1028
1.11,1028
1.12,1028
1.1300000000000001,1028
1.1400000000000001,1028
1.1500000000000001,1028
1.16,1028
1.17,1028
1.18,1028
1.19,1028
1.2,1028
1.21,1028
1.22,1028
1.23,1028
1.24,1028
1.25,1028
1.26,1028
1.27,1028
1.28,1028
1.29,1028
1.3,1028
1.31,1028
1.32,1028
1.33,1028
1.34,1028
1.35,1028
1.36,1028
1.37,1028
1.3800000000000001,1028
1.3900000000000001,1028
1.4000000000000001,1028
1.41,1028
1.42,1028
1.43,1028
1.44,1028
1.45,1028
1.46,1028
1.47,1028
1.48,1028
1.49,1028
1.5,1028
1.51,1028
1.52,1028
1.53,1028
1.54,1028
1.55,1028
1.56,1028
1.57,1028
1.58,1028
1.59,1028
1.6,1028
1.61,1028
1.62,1028
1.6300000000000001,1028
1.6400000000000001,1028
1.6500000000000001,1028
1.6600000000000001,1028
1.67,1028
1.68,1028
1.69,1028
1.7,1028
1.71,1028
1.72,1028
1.73,1028
1.74,1028
1.75,1028
1.76,1028
1.77,1028
1.78,1028
1.79,1028
1.8,1028
1.81,1028
1.82,1028
1.83,1028
1.84,1028
1.85,1028
