0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893429496843698,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034860174039931,1.0
1.0,0.009564417332609274,0.0,0.0,0.0,0.0006028057803861714,0.046171471975584896,0.09730771790754165,0.18119033278881294,0.4051086551827343,1.0
1.0,0.2852710345727899,0.14855622443952204,0.1780188066266886,0.22664068574599452,0.2607782330329257,0.28965665693041787,0.3300954636580092,0.4034080868172762,0.5754543790401535,1.0
1.0,0.5391990387428494,0.4404134577404445,0.44902464108466955,0.46148548920145954,0.4614360398121282,0.4670657273007978,0.4969195778703918,0.5629230061162749,0.6996170697548999,1.0
1.0,0.7094522331128879,0.6380114797527011,0.6254960000619615,0.611203532099029,0.5917971507474232,0.5866916457717695,0.6117975244926803,0.6718415929274486,0.7821135804810772,1.0
1.0,0.8076471422248095,0.7527950721567541,0.7312932023766721,0.7093651151130622,0.6881112082407786,0.6819954888022127,0.7022619291173148,0.7508992185506638,0.8363962826769834,1.0
1.0,0.8618716122746433,0.8222754442946797,0.8043170547963704,0.7870406583346666,0.7716681218739663,0.7664359382982934,0.7788013147285634,0.8120654500735972,0.8745019940900005,1.0
1.0,0.8971759194602433,0.8724109362146847,0.8637596231231374,0.8548049133735657,0.8452567937616556,0.8393083797814641,0.8431833789987824,0.8625658449800566,0.9056453483443384,1.0
1.0,0.9282904019189188,0.915107326764157,0.9138142360852529,0.9109007594707736,0.9046729351014546,0.8974819419928545,0.8954130075165653,0.9048681672108053,0.9323683909614799,1.0
1.0,0.9582003450656815,0.9519012519079209,0.9526561696731398,0.9513171863498329,0.9460012899674922,0.9382670838796195,0.9332375379623299,0.9359020351077554,0.9511519563890584,1.0
1.0,0.9813203416111038,0.9783334838630107,0.978103265977759,0.9759775506015126,0.9708085561942198,0.9637321145568197,0.9578937569548099,0.9558718244711014,0.9620010864672628,1.0
