time,distance (cm)
0.0,1024
0.01,1024
0.02,1024
0.03,1024
0.04,1024
0.05,1024
0.06,1024
0.07,1024
0.08,1024
0.09,1024
0.1,1024
0.11,1024
0.12,1024
0.13,1024
0.14,1024
0.15,1024
0.16,1024
0.17,1024
0.18,1024
0.19,1024
0.2,1024
0.21,1024
0.22,1024
0.23,1024
0.24,1024
0.25,1024
0.26,1024
0.27,1024
0.28,1024
0.29,1024
0.3,1024
0.31,1024
0.32,1024
0.33,1024
0.34,1024
0.35000000000000003,1024
0.36,1024
0.37,1024
0.38,1024
0.39,1024
0.4,1024
0.41000000000000003,1024
0.42,1024
0.43,1024
0.44,1024
0.45,1024
0.46,1024
0.47000000000000003,1024
0.48,1024
0.49,1024
0.5,1024
0.51,1024
0.52,1024
0.53,1024
0.54,1024
0.55,1024
0.56,1024
0.5700000000000001,1024
0.58,1024
0.59,1024
0.6,1024
0.61,1024
0.62,1024
0.63,1024
0.64,1024
0.65,1024
0.66,1024
0.67,1024
0.68,1024
0.6900000000000001,1024
0.7000000000000001,1024
0.71,1024
0.72,1024
0.73,1024
0.74,1024
0.75,1024
0.76,1024
0.77,1024
0.78,1024
0.79,1024
0.8,1024
0.81,1024
0.8200000000000001,1024
0.8300000000000001,1024
0.84,1024
0.85,1024
0.86,1024
0.87,1024
0.88,1024
0.89,1024
0.9,1024
0.91,1024
0.92,1024
0.93,1024
0.9400000000000001,1024
0.9500000000000001,1024
0.96,1024
0.97,1024
0.98,1024
0.99,1024
1.0,1024
1.01,1024
1.02,1024
1.03,1024
1.04,1024
1.05,1024
1.06,1024
1.07,1024
1.08,1024
1.09,1024
1.1,1024
1.11,1024
1.12,1024
1.1300000000000001,1024
1.1400000000000001,1024
1.1500000000000001,1024
1.16,1024
1.17,1024
1.18,1024
1.19,1024
1.2,1024
1.21,1024
1.22,1024
1.23,1024
1.24,1024
1.25,1024
1.26,1024
1.27,1024
1.28,1024
1.29,1024
1.3,1024
1.31,1024
1.32,1024
1.33,1024
1.34,1024
1.35,1024
1.36,1024
1.37,1024
1.3800000000000001,1024
1.3900000000000001,1024
1.4000000000000001,1024
1.41,1024
1.42,1024
1.43,1024
1.44,1024
1.45,1024
1.46,1024
1.47,1024
1.48,1024
1.49,1024
1.5,1024
1.51,1024
1.52,1024
1.53,1024
1.54,1024
1.55,1024
1.56,1024
1.57,1024
1.58,1024
1.59,1024
1.6,1024
1.61,1024
1.62,1024
1.6300000000000001,1024
1.6400000000000001,1024
1.6500000000000001,1024
1.6600000000000001,1024
1.67,1024
1.68,1024
1.69,1024
1.7,1024
1.71,1024
1.72,1024
1.73,1024
1.74,1024
1.75,1024
1.76,1024
1.77,1024
1.78,1024
