time,distance (cm)
0.0,1032
0.01,1032
0.02,1032
0.03,1032
0.04,1032
0.05,1032
0.06,1032
0.07,1032
0.08,1032
0.09,1032
0.1,1032
0.11,1032
0.12,1032
0.13,1032
0.14,1032
0.15,1032
0.16,1032
0.17,1032
0.18,1032
0.19,1032
0.2,1032
0.21,1032
0.22,1032
0.23,1032
0.24,1032
0.25,1032
0.26,1032
0.27,1032
0.28,1032
0.29,1032
0.3,1032
0.31,1032
0.32,1032
0.33,1032
0.34,1032
0.35000000000000003,1032
0.36,1032
0.37,1032
0.38,1032
0.39,1032
0.4,1032
0.41000000000000003,1032
0.42,1032
0.43,1032
0.44,1032
0.45,1032
0.46,1032
0.47000000000000003,1032
0.48,1032
0.49,1032
0.5,1032
0.51,1032
0.52,1032
0.53,1032
0.54,1032
0.55,1032
0.56,1032
0.5700000000000001,1032
0.58,1032
0.59,1032
0.6,1032
0.61,1032
0.62,1032
0.63,1032
0.64,1032
0.65,1032
0.66,1032
0.67,1032
0.68,1032
0.6900000000000001,1032
0.7000000000000001,1032
0.71,1032
0.72,1032
0.73,1032
0.74,1032
0.75,1032
0.76,1032
0.77,1032
0.78,1032
0.79,1032
0.8,1032
0.81,1032
0.8200000000000001,1032
0.8300000000000001,1032
0.84,1032
0.85,1032
0.86,1032
0.87,1032
0.88,1032
0.89,1032
0.9,1032
0.91,1032
0.92,1032
0.93,1032
0.9400000000000001,1032
0.9500000000000001,1032
0.96,1032
0.97,1032
0.98,1032
0.99,1032
1.0,1032
1.01,1032
1.02,1032
1.03,1032
1.04,1032
1.05,1032
1.06,1032
1.07,1032
1.08,1032
1.09,1032
1.1,1032
1.11,1032
1.12,1032
1.1300000000000001,1032
1.1400000000000001,1032
1.1500000000000001,1032
1.16,1032
1.17,1032
1.18,1032
1.19,1032
1.2,1032
1.21,1032
1.22,1032
1.23,1032
1.24,1032
1.25,1032
1.26,1032
1.27,1032
1.28,1032
1.29,1032
1.3,1032
1.31,1032
1.32,1032
1.33,1032
1.34,1032
1.35,1032
1.36,1032
1.37,1032
1.3800000000000001,1032
1.3900000000000001,1032
1.4000000000000001,1032
1.41,1032
1.42,1032
1.43,1032
1.44,1032
1.45,1032
1.46,1032
1.47,1032
1.48,1032
1.49,1032
1.5,1032
1.51,1032
1.52,1032
1.53,1032
1.54,1032
1.55,1032
1.56,1032
1.57,1032
1.58,1032
1.59,1032
1.6,1032
1.61,1032
1.62,1032
1.6300000000000001,1032
1.6400000000000001,1032
1.6500000000000001,1032
1.6600000000000001,1032
1.67,1032
1.68,1032
1.69,1032
1.7,1032
1.71,1032
1.72,1032
1.73,1032
1.74,1032
1.75,1032
1.76,1032
1.77,1032
1.78,1032
1.79,1032
1.8,1032
1.81,1032
1.82,1032
1.83,1032
1.84,1032
1.85,1032
1.86,1032
1.87,1032
1.8800000000000001,1032
1.8900000000000001,1032
1.9000000000000001,1032
1.9100000000000001,1032
1.92,1032
1.93,1032
1.94,1032
1.95,1032
1.96,1032
1.97,1032
1.98,1032
1.99,1032
2.0,1032
2.0100000000000002,1032
2.02,1032
2.0300000000000002,1032
2.04,1032
2.05,1032
2.06,1032
2.07,1032
2.08,1032
2.09,1032
2.1,1032
2.11,1032
2.12,1032
2.13,1032
2.14,1032
2.15,1032
2.16,1032
2.17,1032
2.18,1032
2.19,1032
2.2,1032
2.21,1032
2.22,1032
2.23,1032
2.24,1032
2.25,1032
2.2600000000000002,1032
2.27,1032
2.2800000000000002,1032
2.29,1032
2.3000000000000003,1032
2.31,1032
2.32,1032
2.33,1032
2.34,1032
2.35,1032
2.36,1032
2.37,1032
2.38,1032
2.39,1032
2.4,1032
2.41,1032
2.42,1032
2.43,1032
2.44,1032
