time,distance (cm)
0.0,1011
0.01,1011
0.02,1011
0.03,1011
0.04,1011
0.05,1011
0.06,1011
0.07,1011
0.08,1011
0.09,1011
0.1,1011
0.11,1011
0.12,1011
0.13,1011
0.14,1011
0.15,1011
0.16,1011
0.17,1011
0.18,1011
0.19,1011
0.2,1011
0.21,1011
0.22,1011
0.23,1011
0.24,1011
0.25,1011
0.26,1011
0.27,1011
0.28,1011
0.29,1011
0.3,1011
0.31,1011
0.32,1011
0.33,1011
0.34,1011
0.35000000000000003,1011
0.36,1011
0.37,1011
0.38,1011
0.39,1011
0.4,1011
0.41000000000000003,1011
0.42,1011
0.43,1011
0.44,1011
0.45,1011
0.46,1011
0.47000000000000003,1011
0.48,1011
0.49,1011
0.5,1011
0.51,1011
0.52,1011
0.53,1011
0.54,1011
0.55,1011
0.56,1011
0.5700000000000001,1011
0.58,1011
0.59,1011
0.6,1011
0.61,1011
0.62,1011
0.63,1011
0.64,1011
0.65,1011
0.66,1011
0.67,1011
0.68,1011
0.6900000000000001,1011
0.7000000000000001,1011
0.71,1011
0.72,1011
0.73,1011
0.74,1011
0.75,1011
0.76,1011
0.77,1011
0.78,1011
0.79,1011
0.8,1011
0.81,1011
0.8200000000000001,1011
0.8300000000000001,1011
0.84,1011
0.85,1011
0.86,1011
0.87,1011
0.88,1011
0.89,1011
0.9,1011
0.91,1011
0.92,1011
0.93,1011
0.9400000000000001,1011
0.9500000000000001,1011
0.96,1011
0.97,1011
0.98,1011
0.99,1011
1.0,1011
1.01,1011
1.02,1011
1.03,1011
1.04,1011
1.05,1011
1.06,1011
1.07,1011
1.08,1011
1.09,1011
1.1,1011
1.11,1011
1.12,1011
1.1300000000000001,1011
1.1400000000000001,1011
1.1500000000000001,1011
1.16,1011
1.17,1011
1.18,1011
1.19,1011
1.2,1011
1.21,1011
1.22,1011
1.23,1011
1.24,1011
1.25,1011
1.26,1011
1.27,1011
1.28,1011
1.29,1011
1.3,1011
1.31,1011
1.32,1011
1.33,1011
1.34,1011
1.35,1011
1.36,1011
1.37,1011
1.3800000000000001,1011
1.3900000000000001,1011
1.4000000000000001,1011
1.41,1011
1.42,1011
1.43,1011
1.44,1011
1.45,1011
1.46,1011
1.47,1011
1.48,1011
1.49,1011
1.5,1011
1.51,1011
1.52,1011
1.53,1011
1.54,1011
1.55,1011
1.56,1011
1.57,1011
1.58,1011
1.59,1011
1.6,1011
1.61,1011
1.62,1011
1.6300000000000001,1011
1.6400000000000001,1011
1.6500000000000001,1011
1.6600000000000001,1011
1.67,1011
1.68,1011
1.69,1011
1.7,1011
1.71,1011
1.72,1011
1.73,1011
1.74,1011
1.75,1011
1.76,1011
1.77,1011
1.78,1011
1.79,1011
1.8,1011
1.81,1011
1.82,1011
1.83,1011
1.84,1011
1.85,1011
1.86,1011
1.87,1011
1.8800000000000001,1011
1.8900000000000001,1011
1.9000000000000001,1011
1.9100000000000001,1011
1.92,1011
1.93,1011
1.94,1011
1.95,1011
1.96,1011
1.97,1011
1.98,1011
1.99,1011
2.0,1011
2.0100000000000002,1011
2.02,1011
2.0300000000000002,1011
2.04,1011
2.05,1011
2.06,1011
2.07,1011
2.08,1011
2.09,1011
2.1,1011
2.11,1011
2.12,1011
2.13,1011
