time,distance (cm)
0.0,1049
0.01,1049
0.02,1049
0.03,1049
0.04,1049
0.05,1049
0.06,1049
0.07,1049
0.08,1049
0.09,1049
0.1,1049
0.11,1049
0.12,1049
0.13,1049
0.14,1049
0.15,1049
0.16,1049
0.17,1049
0.18,1049
0.19,1049
0.2,1049
0.21,1049
0.22,1049
0.23,1049
0.24,1049
0.25,1049
0.26,1049
0.27,1049
0.28,1049
0.29,1049
0.3,1049
0.31,1049
0.32,1049
0.33,1049
0.34,1049
0.35000000000000003,1049
0.36,1049
0.37,1049
0.38,1049
0.39,1049
0.4,1049
0.41000000000000003,1049
0.42,1049
0.43,1049
0.44,1049
0.45,1049
0.46,1049
0.47000000000000003,1049
0.48,1049
0.49,1049
0.5,1049
0.51,1049
0.52,1049
0.53,1049
0.54,1049
0.55,1049
0.56,1049
0.5700000000000001,1049
0.58,1049
0.59,1049
0.6,1049
0.61,1049
0.62,1049
0.63,1049
0.64,1049
0.65,1049
0.66,1049
0.67,1049
0.68,1049
0.6900000000000001,1049
0.7000000000000001,1049
0.71,1049
0.72,1049
0.73,1049
0.74,1049
0.75,1049
0.76,1049
0.77,1049
0.78,1049
0.79,1049
0.8,1049
0.81,1049
0.8200000000000001,1049
0.8300000000000001,1049
0.84,1049
0.85,1049
0.86,1049
0.87,1049
0.88,1049
0.89,1049
0.9,1049
0.91,1049
0.92,1049
0.93,1049
0.9400000000000001,1049
0.9500000000000001,1049
0.96,1049
0.97,1049
0.98,1049
0.99,1049
1.0,1049
1.01,1049
1.02,1049
1.03,1049
1.04,1049
1.05,1049
1.06,1049
1.07,1049
1.08,1049
1.09,1049
1.1,1049
1.11,1049
1.12,1049
1.1300000000000001,1049
1.1400000000000001,1049
1.1500000000000001,1049
1.16,1049
1.17,1049
1.18,1049
1.19,1049
1.2,1049
1.21,1049
1.22,1049
1.23,1049
1.24,1049
1.25,1049
1.26,1049
1.27,1049
1.28,1049
1.29,1049
1.3,1049
1.31,1049
1.32,1049
1.33,1049
1.34,1049
1.35,1049
1.36,1049
1.37,1049
1.3800000000000001,1049
1.3900000000000001,1049
1.4000000000000001,1049
1.41,1049
1.42,1049
1.43,1049
1.44,1049
1.45,1049
1.46,1049
1.47,1049
1.48,1049
1.49,1049
1.5,1049
1.51,1049
1.52,1049
1.53,1049
1.54,1049
1.55,1049
1.56,1049
1.57,1049
1.58,1049
1.59,1049
1.6,1049
1.61,1049
1.62,1049
1.6300000000000001,1049
1.6400000000000001,1049
1.6500000000000001,1049
1.6600000000000001,1049
1.67,1049
1.68,1049
1.69,1049
1.7,1049
1.71,1049
1.72,1049
1.73,1049
1.74,1049
1.75,1049
1.76,1049
1.77,1049
1.78,1049
1.79,1049
1.8,1049
1.81,1049
1.82,1049
1.83,1049
1.84,1049
1.85,1049
1.86,1049
1.87,1049
1.8800000000000001,1049
1.8900000000000001,1049
1.9000000000000001,1049
1.9100000000000001,1049
1.92,1049
1.93,1049
1.94,1049
1.95,1049
1.96,1049
1.97,1049
1.98,1049
1.99,1049
2.0,1049
2.0100000000000002,1049
2.02,1049
2.0300000000000002,1049
2.04,1049
2.05,1049
2.06,1049
2.07,1049
2.08,1049
2.09,1049
2.1,1049
2.11,1049
2.12,1049
2.13,1049
2.14,1049
2.15,1049
2.16,1049
2.17,1049
2.18,1049
2.19,1049
2.2,1049
2.21,1049
2.22,1049
2.23,1049
2.24,1049
2.25,1049
2.2600000000000002,1049
2.27,1049
2.2800000000000002,1049
2.29,1049
2.3000000000000003,1049
2.31,1049
2.32,1049
2.33,1049
2.34,1049
2.35,1049
2.36,1049
2.37,1049
2.38,1049
2.39,1049
2.4,1049
2.41,1049
2.42,1049
2.43,1049
2.44,1049
2.45,1049
2.46,1049
2.47,1049
2.48,1049
2.49,1049
2.5,1049
2.5100000000000002,1049
2.52,1049
2.5300000000000002,1049
2.54,1049
2.5500000000000003,1049
2.56,1049
2.57,1049
2.58,1049
2.59,1049
2.6,1049
2.61,1049
2.62,1049
2.63,1049
2.64,1049
2.65,1049
2.66,1049
2.67,1049
2.68,1049
2.69,1049
2.7,1049
2.71,1049
2.72,1049
2.73,1049
2.74,1049
2.75,1049
2.7600000000000002,1049
2.77,1049
2.7800000000000002,1049
2.79,1049
2.8000000000000003,1049
2.81,1049
2.82,1049
2.83,1049
2.84,1049
2.85,1049
2.86,1049
2.87,1049
2.88,1049
2.89,1049
2.9,1049
2.91,1049
2.92,1049
2.93,1049
2.94,1049
2.95,1049
2.96,1049
2.97,1049
2.98,1049
2.99,1049
3.0,1049
3.0100000000000002,1049
3.02,1049
3.0300000000000002,1049
3.04,1049
3.0500000000000003,1049
3.06,1049
3.0700000000000003,1049
3.08,1049
3.09,1049
3.1,1049
3.11,1049
3.12,1049
3.13,1049
3.14,1049
3.15,1049
3.16,1049
3.17,1049
3.18,1049
3.19,1049
3.2,1049
3.21,1049
3.22,1049
3.23,1049
3.24,1049
3.25,1049
3.2600000000000002,1049
3.27,1049
3.2800000000000002,1049
3.29,1049
3.3000000000000003,1049
3.31,1049
3.3200000000000003,1049
3.33,1049
3.34,1049
3.35,1049
3.36,1049
3.37,1049
3.38,1049
3.39,1049
3.4,1049
3.41,1049
3.42,1049
3.43,1049
3.44,1049
3.45,1049
3.46,1049
3.47,1049
3.48,1049
3.49,1049
3.5,1049
3.5100000000000002,1049
3.52,1049
3.5300000000000002,1049
3.54,1049
3.5500000000000003,1049
3.56,1049
3.5700000000000003,1049
3.58,1049
3.59,1049
3.6,1049
3.61,1049
3.62,1049
3.63,1049
3.64,1049
3.65,1049
3.66,1049
3.67,1049
3.68,1049
3.69,1049
3.7,1049
3.71,1049
3.72,1049
3.73,1049
3.74,1049
3.75,1049
3.7600000000000002,1049
3.77,1049
3.7800000000000002,1049
3.79,1049
3.8000000000000003,1049
3.81,1049
3.8200000000000003,1049
3.83,1049
3.84,1049
3.85,1049
3.86,1049
3.87,1049
3.88,1049
3.89,1049
3.9,1049
3.91,1049
3.92,1049
3.93,1049
3.94,1049
3.95,1049
3.96,1049
3.97,1049
3.98,1049
3.99,1049
4.0,1049
4.01,1049
4.0200000000000005,1049
4.03,1049
4.04,1049
4.05,1049
4.0600000000000005,1049
4.07,1049
4.08,1049
4.09,1049
4.1,1049
4.11,1049
4.12,1049
4.13,1049
4.14,1049
4.15,1049
4.16,1049
4.17,1049
4.18,1049
4.19,1049
4.2,1049
4.21,1049
4.22,1049
4.23,1049
4.24,1049
4.25,1049
4.26,1049
4.2700000000000005,1049
4.28,1049
4.29,1049
4.3,1049
4.3100000000000005,1049
4.32,1049
