0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9999999571514868,0.9999999398465464,0.9999999057051663,0.9999998524847877,0.999999840050936,0.9999999320012268,0.999999961828087,0.9999999712608032,0.9999999792122934,1.0
1.0,0.9999999490719889,0.9999999438338989,0.9999999314011878,0.999999919055614,0.9999999122616614,0.9999999448385952,0.9999999665115369,0.9999999766981098,0.9999999837207862,1.0
1.0,0.9999999431068607,0.9999999475150333,0.999999946172125,0.9999999427127525,0.9999999429726131,0.9999999570717356,0.9999999696575556,0.9999999762666902,0.9999999828113497,1.0
1.0,0.9999999344080939,0.9999999445456212,0.9999999535214764,0.9999999553263121,0.9999999576114049,0.999999965628866,0.9999999735389364,0.9999999776429946,0.9999999823079537,1.0
1.0,0.9999999293231063,0.9999999378583857,0.9999999545494571,0.9999999624746415,0.9999999662183942,0.9999999711299012,0.9999999763109055,0.9999999788340639,0.99999998220678,1.0
1.0,0.9999999348015797,0.9999999351492019,0.9999999525343806,0.9999999656056544,0.9999999709967538,0.9999999746721406,0.9999999786807681,0.9999999807775567,0.999999982815168,1.0
1.0,0.9999999481600952,0.9999999424819296,0.9999999541755427,0.9999999678269342,0.9999999737760015,0.9999999767276022,0.9999999803288366,0.9999999828352806,0.9999999849193038,1.0
1.0,0.9999999618378588,0.9999999566253136,0.999999962498762,0.9999999718711264,0.999999976502712,0.9999999784847063,0.9999999816528023,0.9999999845980647,0.9999999870307503,1.0
1.0,0.9999999730505481,0.9999999704509073,0.9999999731059098,0.9999999771608392,0.9999999795324842,0.9999999803978536,0.9999999830715213,0.9999999863003424,0.9999999887538391,1.0
1.0,0.9999999826718761,0.9999999810292067,0.9999999815411807,0.999999982260066,0.999999983076176,0.9999999831721899,0.9999999853711583,0.9999999885988287,0.9999999911274499,1.0
1.0,0.9999999909728163,0.9999999893266075,0.999999988368261,0.9999999877658718,0.9999999879430655,0.9999999876990346,0.9999999893507691,0.9999999921071993,0.9999999944688523,1.0
1.0,0.9999999966687564,0.9999999954886192,0.9999999943580452,0.9999999936568872,0.9999999936318972,0.9999999933854055,0.9999999943837702,0.9999999961282707,0.9999999976274836,1.0
1.0,0.9999999992194295,0.999999998755488,0.9999999982183181,0.9999999978828521,0.999999997840916,0.9999999977338573,0.9999999981356538,0.9999999988221772,0.999999999373926,1.0
1.0,0.999999999892348,0.9999999997966529,0.9999999996711829,0.9999999995900494,0.9999999995756467,0.9999999995522788,0.9999999996449233,0.9999999997954475,0.9999999999056395,1.0
1.0,0.9999999999916905,0.9999999999814918,0.9999999999667033,0.9999999999567,0.9999999999545386,0.999999999951919,0.9999999999632473,0.9999999999806674,0.9999999999922342,1.0
1.0,0.9999999999996545,0.999999999999099,0.9999999999982189,0.9999999999975955,0.9999999999974408,0.9999999999972904,0.9999999999980002,0.9999999999990355,0.9999999999996625,1.0
1.0,0.9999999999999943,0.999999999999979,0.9999999999999528,0.9999999999999334,0.9999999999999278,0.9999999999999236,0.9999999999999458,0.9999999999999771,0.9999999999999942,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
